% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
572 +2.876553352e+01 +2.876553352e+01 +3.150553352e+01 +3.150553352e+01 +4.0152e+00 -3.3725e+00 +1.4825e+00 -3.6858e+00 +4.7280e+00 -4.6676e+00 -1.3757e+00 -1.0479e-01 -3.8301e-01 +2.5921e-01 +1.5031e+00 +2.2464e+00 -4.5846e+00 -2.1184e+00 -4.9938e+00 -7.7870e-01 +5.1633e-01 -4.6326e+00 -1.7936e+00 +2.8472e+00
592 +2.810452508e+01 +2.810452508e+01 +3.084452508e+01 +3.084452508e+01 +3.4110e+00 -4.3366e+00 +1.5734e+00 -4.0930e+00 +5.3258e+00 -3.9272e+00 -8.8848e-01 -1.6458e-01 -1.0235e+00 -1.9848e-02 +1.5636e+00 +2.1130e+00 -5.2984e+00 -2.5215e+00 -4.5293e+00 -1.2349e+00 +8.1386e-01 -5.0786e+00 -1.9039e+00 +3.5048e+00
616 +2.662392563e+01 +2.662392563e+01 +2.936392563e+01 +2.936392563e+01 +3.7055e+00 -4.6885e+00 +9.7933e-01 -3.7965e+00 +4.2892e+00 -4.6707e+00 -1.0398e+00 +2.2365e-01 -4.7435e-01 -7.1055e-02 +1.6382e+00 +2.5151e+00 -4.3186e+00 -2.5509e+00 -4.8269e+00 -6.5861e-01 +4.2008e-01 -5.1070e+00 -1.2268e+00 +2.9866e+00
638 +2.594119521e+01 +2.594119521e+01 +2.868119521e+01 +2.868119521e+01 +3.6429e+00 -5.0738e+00 +9.7393e-01 -3.7967e+00 +4.2947e+00 -4.8919e+00 -9.4617e-01 +1.2463e-01 -2.4887e-01 -2.6390e-02 +1.7459e+00 +2.4343e+00 -4.1267e+00 -2.6179e+00 -5.0254e+00 -7.0836e-01 +8.0970e-02 -4.8626e+00 -1.5349e+00 +3.0343e+00
704 +2.559637727e+01 +2.559637727e+01 +2.833637727e+01 +2.833637727e+01 +3.6327e+00 -3.9817e+00 +1.1318e+00 -3.5880e+00 +4.5361e+00 -4.8309e+00 -1.2233e+00 +7.0711e-02 +1.9032e-01 -1.9620e-01 +1.4516e+00 +2.0722e+00 -3.8230e+00 -2.3712e+00 -4.8304e+00 -7.0548e-01 +3.3342e-01 -4.2217e+00 -1.6151e+00 +3.3369e+00
726 +2.451296499e+01 +2.451296499e+01 +2.725296499e+01 +2.725296499e+01 +3.5746e+00 -4.3084e+00 +1.1428e+00 -3.7726e+00 +4.5387e+00 -5.2514e+00 -1.1639e+00 +2.1948e-01 -5.6479e-02 -5.1994e-01 +1.5641e+00 +2.0557e+00 -4.0615e+00 -2.4609e+00 -4.5314e+00 -8.4770e-01 +1.8201e-01 -4.2630e+00 -1.4926e+00 +3.3149e+00
770 +2.373435941e+01 +2.373435941e+01 +2.647435941e+01 +2.647435941e+01 +3.7337e+00 -4.2358e+00 +1.1736e+00 -3.5800e+00 +4.6366e+00 -4.9413e+00 -1.0442e+00 +4.9123e-01 +4.6468e-02 -3.3491e-01 +1.4579e+00 +1.8733e+00 -4.4990e+00 -2.6551e+00 -4.6858e+00 -6.7438e-01 +2.3832e-01 -4.3800e+00 -1.3358e+00 +3.4056e+00
792 +2.339543396e+01 +2.339543396e+01 +2.613543396e+01 +2.613543396e+01 +3.8552e+00 -4.4439e+00 +1.1933e+00 -3.6263e+00 +4.7630e+00 -4.7532e+00 -1.0442e+00 +3.6388e-01 +1.3232e-01 -1.9326e-01 +1.4385e+00 +1.8233e+00 -4.4947e+00 -2.7703e+00 -4.5859e+00 -7.8524e-01 +1.6462e-01 -4.2613e+00 -1.5662e+00 +3.4165e+00
1034 +2.286812848e+01 +2.286812848e+01 +2.560812848e+01 +2.560812848e+01 +3.5152e+00 -4.6746e+00 +1.2982e+00 -3.3962e+00 +4.9074e+00 -4.7279e+00 -9.7788e-01 +6.0520e-01 +3.5047e-01 -3.5028e-02 +1.3029e+00 +1.9051e+00 -4.8809e+00 -2.5903e+00 -4.4865e+00 -9.1798e-01 +1.9794e-02 -4.5453e+00 -1.5053e+00 +3.4285e+00
5612 +2.232595212e+01 +2.232595212e+01 +2.506595212e+01 +2.506595212e+01 +1.7095e+00 -1.5341e+00 -2.9422e+00 +2.1042e+00 +8.6287e-01 -3.7610e+00 -1.0369e+00 +3.7202e+00 +1.6207e-01 +2.9347e+00 -3.2859e+00 +4.1993e+00 +4.3224e+00 -1.5654e+00 -1.2790e+00 +3.8336e+00 +5.0423e+00 -4.0447e-01 +1.6576e+00 +2.6293e+00
5656 +2.173548667e+01 +2.173548667e+01 +2.447548667e+01 +2.447548667e+01 +1.8045e+00 -1.7032e+00 -2.6503e+00 +2.2711e+00 +7.5195e-01 -4.0062e+00 -9.2400e-01 +3.8365e+00 +2.0394e-01 +2.7471e+00 -3.4209e+00 +4.0719e+00 +4.1491e+00 -1.2522e+00 -1.6094e+00 +3.6948e+00 +4.8001e+00 -3.8338e-01 +1.9242e+00 +2.7764e+00
6008 +2.133214592e+01 +2.133214592e+01 +2.407214592e+01 +2.407214592e+01 +2.0197e+00 -1.9047e+00 -2.9749e+00 +2.3965e+00 +8.8877e-01 -4.4495e+00 -9.6362e-01 +3.9231e+00 +9.6398e-03 +2.7687e+00 -3.2833e+00 +4.1633e+00 +4.2252e+00 -1.3599e+00 -1.7467e+00 +3.6260e+00 +4.9983e+00 -4.1569e-01 +1.7708e+00 +2.8984e+00
10300 +1.772144011e+01 +1.772144011e+01 +2.046144011e+01 +2.046144011e+01 +5.1433e-01 -2.0221e+00 +2.7526e-02 -3.4298e-01 +2.5059e-01 -1.0250e+00 +2.8419e+00 +1.7197e+00 +2.6233e-01 -4.8958e+00 +3.0557e+00 +8.5419e-01 +1.4082e+00 -3.9985e+00 -3.0563e+00 -1.1209e+00 +2.5333e+00 -6.4034e-01 +1.2416e+00 -1.4488e+00
10410 +1.651826985e+01 +1.651826985e+01 +1.925826985e+01 +1.925826985e+01 -7.0895e-01 -1.7820e+00 -6.4814e-01 -8.6975e-01 +5.1849e-01 -6.9292e-01 +2.9459e+00 +1.0774e+00 +2.2423e-03 -5.3717e+00 +2.0937e+00 +1.0613e+00 +7.1064e-01 -3.6053e+00 -3.3529e+00 -6.5421e-01 +3.0104e+00 -3.8776e-01 +1.1083e+00 -1.0185e+00
10432 +1.308869329e+01 +1.308869329e+01 +1.582869329e+01 +1.582869329e+01 -8.4512e-01 -1.6476e+00 -2.7590e-01 -5.8359e-01 +4.0367e-01 -7.5758e-01 +2.6563e+00 +3.0586e-01 -2.5460e-01 -5.3432e+00 +2.0294e+00 +6.5813e-01 +8.6650e-01 -3.3153e+00 -4.1430e+00 -8.7625e-01 +3.0710e+00 -4.1586e-01 +1.5743e+00 -1.0769e+00
10454 +1.183029821e+01 +1.183029821e+01 +1.457029821e+01 +1.457029821e+01 -4.8217e-01 -1.9638e+00 -1.9145e-01 -3.1249e-01 +5.1745e-01 -1.2005e+00 +3.0661e+00 +1.7076e-01 -6.3326e-01 -5.2893e+00 +1.9583e+00 +8.2242e-01 +5.6248e-01 -3.3697e+00 -3.7053e+00 -1.3810e+00 +2.8262e+00 -6.8498e-01 +1.7689e+00 -1.3554e+00
10457 +1.064524724e+01 +1.064524724e+01 +1.338524724e+01 +1.338524724e+01 -9.9184e-01 -1.5353e+00 -7.3277e-01 -1.6716e+00 +4.3749e-01 -1.1897e+00 +3.5477e+00 +7.4861e-01 -7.0583e-01 -4.8804e+00 +2.1567e+00 +5.8365e-01 +4.8697e-01 -3.8109e+00 -4.0866e+00 -1.9905e+00 +3.1822e+00 -7.8339e-01 +1.5340e+00 -1.7400e+00
10586 +9.770381039e+00 +9.770381039e+00 +1.251038104e+01 +1.251038104e+01 -7.7052e-01 -1.7678e+00 -6.0062e-01 -8.5095e-01 +3.3289e-01 -3.8397e-01 +3.7700e+00 -1.6359e-01 -1.2819e+00 -4.7396e+00 +1.9211e+00 +8.1824e-01 +1.6866e+00 -3.8632e+00 -3.6918e+00 -1.6953e+00 +2.8089e+00 -1.0893e+00 +1.4870e+00 -1.9300e+00
10630 +8.743175207e+00 +8.743175207e+00 +1.148317521e+01 +1.148317521e+01 -9.2398e-01 -1.8159e+00 -1.1306e+00 -1.3420e+00 +2.5504e-01 -1.4095e+00 +3.1827e+00 -5.2205e-01 -1.8244e+00 -4.3988e+00 +2.1404e+00 +1.0323e+00 +2.0981e+00 -4.1315e+00 -4.3535e+00 -1.6267e+00 +2.8127e+00 -3.6459e-01 +2.0808e+00 -1.8090e+00
10696 +7.999425286e+00 +7.999425286e+00 +1.073942529e+01 +1.073942529e+01 -7.6171e-01 -1.9445e+00 -1.1108e+00 -1.5762e+00 +2.9335e-01 -1.5327e+00 +3.4515e+00 -4.2854e-01 -8.2936e-01 -4.9101e+00 +2.3670e+00 +6.2587e-01 +1.7391e+00 -4.3652e+00 -4.1989e+00 -2.1299e+00 +2.9232e+00 -6.7457e-01 +2.0464e+00 -1.9685e+00
10740 +7.914823830e+00 +7.914823830e+00 +1.065482383e+01 +1.065482383e+01 -6.3457e-01 -1.8387e+00 -7.1655e-01 -1.4220e+00 +1.9752e-01 -1.1367e+00 +3.0545e+00 -1.1056e-01 -8.4907e-01 -4.9122e+00 +2.3266e+00 +8.2369e-01 +1.6609e+00 -3.9882e+00 -4.2433e+00 -2.1215e+00 +2.4307e+00 -4.8773e-01 +2.4748e+00 -1.8479e+00
10916 +7.644341676e+00 +7.644341676e+00 +1.038434168e+01 +1.038434168e+01 -5.8606e-01 -1.7327e+00 -4.9877e-01 -1.3898e+00 +6.9489e-02 -9.1363e-01 +4.1479e+00 -1.4360e-01 -7.8735e-01 -4.7744e+00 +3.2791e+00 +1.3371e+00 +1.6616e+00 -3.9266e+00 -3.9157e+00 -1.7317e+00 +3.0638e+00 -1.1034e+00 +2.1896e+00 -1.8790e+00
10938 +7.553712013e+00 +7.553712013e+00 +1.029371201e+01 +1.029371201e+01 -8.5866e-01 -1.7550e+00 -4.6236e-01 -1.4141e+00 -1.7121e-01 -1.0322e+00 +4.1832e+00 -4.0343e-02 -7.2856e-01 -4.7917e+00 +3.4379e+00 +1.3467e+00 +1.7431e+00 -3.9751e+00 -3.7974e+00 -1.7326e+00 +3.1589e+00 -1.2706e+00 +2.4428e+00 -1.8613e+00
11004 +7.298902415e+00 +7.298902415e+00 +1.003890242e+01 +1.003890242e+01 -1.1890e+00 -1.5854e+00 -8.5389e-01 -1.6460e+00 +8.1280e-03 -1.0438e+00 +4.3471e+00 +2.4774e-01 -5.3841e-01 -4.4360e+00 +3.3654e+00 +1.0752e+00 +1.9579e+00 -3.8368e+00 -3.9201e+00 -2.3264e+00 +3.2485e+00 -1.4782e+00 +2.7346e+00 -1.6265e+00
11026 +7.149609398e+00 +7.149609398e+00 +9.889609398e+00 +9.889609398e+00 -1.3322e+00 -1.5195e+00 -1.1003e+00 -1.6593e+00 -1.0569e-01 -9.9464e-01 +4.4793e+00 +2.6539e-01 -5.9838e-01 -4.6097e+00 +3.2289e+00 +1.0953e+00 +1.9243e+00 -3.9317e+00 -3.8944e+00 -2.5590e+00 +2.9393e+00 -1.3752e+00 +2.9069e+00 -1.6551e+00
11048 +6.989615515e+00 +6.989615515e+00 +9.729615515e+00 +9.729615515e+00 -1.4829e+00 -1.7373e+00 -9.6022e-01 -1.8089e+00 -1.6076e-01 -9.1821e-01 +4.5055e+00 +3.5651e-01 -9.3765e-01 -4.5990e+00 +3.1430e+00 +1.1653e+00 +1.8115e+00 -3.8748e+00 -3.8012e+00 -2.3627e+00 +2.8551e+00 -1.4576e+00 +2.8672e+00 -1.9520e+00
11202 +6.387226038e+00 +6.387226038e+00 +9.127226038e+00 +9.127226038e+00 -1.6675e+00 -1.3077e+00 -9.2198e-01 -2.2466e+00 +3.6893e-03 -7.4349e-01 +4.9688e+00 -2.5195e-02 -8.8431e-01 -4.1905e+00 +3.5188e+00 +1.1043e+00 +2.2372e+00 -3.8727e+00 -4.3248e+00 -2.4114e+00 +2.8377e+00 -1.4982e+00 +3.3673e+00 -1.6776e+00
11312 +6.301415649e+00 +6.301415649e+00 +9.041415649e+00 +9.041415649e+00 -1.3747e+00 -1.0837e+00 -7.2106e-01 -2.2942e+00 +6.3489e-02 -1.0608e+00 +4.8636e+00 -1.2420e-01 -8.6568e-01 -3.9275e+00 +3.5875e+00 +1.0011e+00 +2.3466e+00 -3.9289e+00 -3.9370e+00 -2.9151e+00 +3.0413e+00 -1.7430e+00 +3.0582e+00 -1.9349e+00
11378 +5.793605030e+00 +5.793605030e+00 +8.533605030e+00 +8.533605030e+00 -1.4115e+00 -1.2665e+00 -4.8515e-01 -2.1048e+00 -1.5755e-02 -8.2612e-01 +4.9459e+00 -3.2147e-01 -1.3358e+00 -4.2067e+00 +3.7976e+00 +9.2095e-01 +2.1794e+00 -3.7381e+00 -3.9818e+00 -2.8126e+00 +2.8138e+00 -1.6053e+00 +3.1968e+00 -1.9497e+00
11400 +5.650346195e+00 +5.650346195e+00 +8.390346195e+00 +8.390346195e+00 -1.5976e+00 -1.3871e+00 -3.7228e-01 -2.2648e+00 +8.2463e-02 -7.5957e-01 +4.7564e+00 -2.2286e-01 -1.2935e+00 -4.1934e+00 +3.7560e+00 +9.9664e-01 +2.2126e+00 -3.7720e+00 -3.8890e+00 -2.7581e+00 +2.9526e+00 -1.5188e+00 +3.1922e+00 -1.9577e+00
11466 +5.558666151e+00 +5.558666151e+00 +8.298666151e+00 +8.298666151e+00 -1.6038e+00 -1.3086e+00 -2.7852e-01 -2.4338e+00 +2.3139e-01 -1.2148e+00 +4.7384e+00 -4.1675e-01 -1.7334e+00 -4.1373e+00 +3.5861e+00 +8.0961e-01 +2.1415e+00 -3.6619e+00 -4.0892e+00 -3.0924e+00 +2.9328e+00 -1.5038e+00 +2.9509e+00 -2.0133e+00
11488 +5.281339014e+00 +5.281339014e+00 +8.021339014e+00 +8.021339014e+00 -1.7245e+00 -1.3853e+00 -2.5546e-01 -2.6097e+00 +3.6095e-01 -1.1159e+00 +4.7663e+00 -5.1229e-01 -1.7847e+00 -4.1020e+00 +3.5464e+00 +9.1445e-01 +2.2331e+00 -3.6956e+00 -3.9931e+00 -3.0308e+00 +3.0039e+00 -1.4121e+00 +2.9889e+00 -2.1529e+00
11532 +5.102487135e+00 +5.102487135e+00 +7.842487135e+00 +7.842487135e+00 -1.6799e+00 -1.1692e+00 -5.4871e-02 -2.4127e+00 +1.3499e-01 -9.0840e-01 +4.8893e+00 -7.2872e-01 -1.6873e+00 -4.1087e+00 +3.3763e+00 +6.7645e-01 +2.3408e+00 -3.6556e+00 -4.0373e+00 -2.7578e+00 +2.9547e+00 -1.4106e+00 +3.1601e+00 -2.0295e+00
11554 +4.636086092e+00 +4.636086092e+00 +7.376086092e+00 +7.376086092e+00 -1.6200e+00 -1.3150e+00 -2.0063e-01 -2.4082e+00 +1.4331e-01 -1.0313e+00 +4.8935e+00 -7.7555e-01 -1.5442e+00 -4.1499e+00 +3.5264e+00 +8.1527e-01 +2.2946e+00 -3.6845e+00 -4.1276e+00 -2.6018e+00 +2.9555e+00 -1.4676e+00 +3.1507e+00 -1.8634e+00
11620 +4.566970070e+00 +4.566970070e+00 +7.306970070e+00 +7.306970070e+00 -1.9216e+00 -1.1756e+00 -4.4770e-01 -2.4589e+00 +4.0123e-01 -1.0536e+00 +4.8712e+00 -9.1832e-01 -1.6630e+00 -4.0595e+00 +3.4973e+00 +9.0810e-01 +2.4686e+00 -3.6704e+00 -4.2154e+00 -2.5280e+00 +2.9269e+00 -1.4449e+00 +3.0095e+00 -1.7233e+00
11796 +4.441214337e+00 +4.441214337e+00 +7.181214337e+00 +7.181214337e+00 -1.6957e+00 -1.3198e+00 -2.4938e-01 -2.5061e+00 +2.4396e-01 -1.2261e+00 +4.9363e+00 -9.8635e-01 -1.6036e+00 -4.2661e+00 +3.2447e+00 +8.2283e-01 +2.5553e+00 -3.5777e+00 -4.1334e+00 -2.5717e+00 +3.1400e+00 -1.5401e+00 +3.0242e+00 -1.6930e+00
11818 +4.258984788e+00 +4.258984788e+00 +6.998984788e+00 +6.998984788e+00 -1.7340e+00 -1.3945e+00 -3.1343e-01 -2.5897e+00 +2.3896e-01 -1.1703e+00 +4.8914e+00 -9.9758e-01 -1.6102e+00 -4.3085e+00 +3.2215e+00 +8.4071e-01 +2.4667e+00 -3.6597e+00 -4.0139e+00 -2.5903e+00 +3.0514e+00 -1.5373e+00 +3.0189e+00 -1.7760e+00
11862 +4.143913433e+00 +4.143913433e+00 +6.883913433e+00 +6.883913433e+00 -1.7666e+00 -1.3511e+00 -3.6057e-01 -2.5879e+00 +2.9823e-01 -1.0303e+00 +4.9184e+00 -1.0785e+00 -1.5725e+00 -4.2722e+00 +3.2168e+00 +8.5643e-01 +2.5661e+00 -3.6902e+00 -3.9969e+00 -2.5849e+00 +3.0364e+00 -1.6717e+00 +3.1224e+00 -1.8421e+00
11884 +4.018185700e+00 +4.018185700e+00 +6.758185700e+00 +6.758185700e+00 -1.8145e+00 -1.2820e+00 -2.8145e-01 -2.5992e+00 +2.9384e-01 -1.0063e+00 +4.8577e+00 -1.1307e+00 -1.5344e+00 -4.2608e+00 +3.2337e+00 +8.0794e-01 +2.6007e+00 -3.6842e+00 -3.9909e+00 -2.4976e+00 +3.0056e+00 -1.6420e+00 +3.0684e+00 -1.8835e+00
11994 +3.913476866e+00 +3.913476866e+00 +6.653476866e+00 +6.653476866e+00 -1.8860e+00 -1.1609e+00 -1.4918e-01 -2.5992e+00 +2.7118e-01 -1.0547e+00 +4.9774e+00 -1.3139e+00 -1.5433e+00 -4.2368e+00 +3.2856e+00 +7.7131e-01 +2.5247e+00 -3.6504e+00 -4.0141e+00 -2.4070e+00 +2.9952e+00 -1.6641e+00 +3.0878e+00 -1.7407e+00
12227 +3.888894145e+00 +3.888894145e+00 +6.628894145e+00 +6.628894145e+00 -1.9039e+00 -1.2299e+00 -1.6970e-02 -2.5374e+00 +2.8436e-01 -1.0678e+00 +4.8646e+00 -1.3001e+00 -1.5489e+00 -4.2895e+00 +3.1742e+00 +7.8796e-01 +2.5419e+00 -3.6273e+00 -3.9656e+00 -2.4094e+00 +2.9794e+00 -1.6507e+00 +3.1801e+00 -1.7155e+00
12302 +3.792557263e+00 +3.792557263e+00 +6.532557263e+00 +6.532557263e+00 -1.9417e+00 -1.2066e+00 -2.9311e-02 -2.5728e+00 +3.8741e-01 -1.1033e+00 +4.8656e+00 -1.4476e+00 -1.6688e+00 -4.2563e+00 +3.1833e+00 +7.6373e-01 +2.4841e+00 -3.5906e+00 -3.9078e+00 -2.3699e+00 +2.9872e+00 -1.6787e+00 +3.1252e+00 -1.7190e+00
12632 +3.713393442e+00 +3.713393442e+00 +6.453393442e+00 +6.453393442e+00 -1.9602e+00 -1.1254e+00 +6.0148e-04 -2.6592e+00 +5.2737e-01 -1.0945e+00 +4.9985e+00 -1.5156e+00 -1.6196e+00 -4.1881e+00 +3.1678e+00 +6.8803e-01 +2.4314e+00 -3.5285e+00 -3.8781e+00 -2.4258e+00 +3.0227e+00 -1.6009e+00 +3.1300e+00 -1.6098e+00
64768 +3.269105740e+00 +3.269105740e+00 +6.009105740e+00 +6.009105740e+00 +2.6744e+00 +1.9934e+00 +1.1874e+00 +1.1802e-01 -1.3793e+00 -4.1346e+00 -4.3148e+00 +2.2225e+00 +6.9936e-01 +6.1759e-01 -1.1814e-01 -2.2096e+00 +4.5253e+00 +4.9481e+00 +1.6405e+00 -2.1778e+00 -1.4622e+00 +4.6752e-02 -3.0761e-01 +3.0260e+00
64834 +3.004568685e+00 +3.004568685e+00 +5.744568685e+00 +5.744568685e+00 +2.8847e+00 +1.7223e+00 +8.3508e-01 +1.0080e-01 -1.5072e+00 -4.1318e+00 -4.7711e+00 +2.1421e+00 +1.2066e+00 +4.7435e-01 +1.0196e-01 -1.8880e+00 +4.3942e+00 +4.6487e+00 +1.5881e+00 -2.3710e+00 -1.4115e+00 -1.1950e-01 -5.1566e-01 +2.7854e+00
64856 +2.579357928e+00 +2.579357928e+00 +5.319357928e+00 +5.319357928e+00 +2.8047e+00 +1.8437e+00 +7.9224e-01 +2.4160e-01 -1.5150e+00 -4.0347e+00 -4.7999e+00 +2.2639e+00 +1.3157e+00 +3.0550e-01 +3.1768e-01 -2.1247e+00 +4.3015e+00 +4.9296e+00 +1.4404e+00 -2.0348e+00 -1.2270e+00 -1.3970e-02 -4.9139e-01 +2.6416e+00
64900 +2.431032136e+00 +2.431032136e+00 +5.171032136e+00 +5.171032136e+00 +3.1132e+00 +1.7196e+00 +8.4906e-01 +5.0286e-01 -1.8425e+00 -3.9003e+00 -4.4391e+00 +2.3783e+00 +1.2769e+00 +3.0956e-01 +2.8066e-01 -2.4044e+00 +4.4661e+00 +4.8930e+00 +1.3985e+00 -2.5491e+00 -1.2292e+00 +2.3718e-01 -7.0121e-01 +2.7719e+00
65010 +2.397452448e+00 +2.397452448e+00 +5.137452448e+00 +5.137452448e+00 +2.8844e+00 +1.5731e+00 +1.0618e+00 +4.2406e-01 -1.5623e+00 -3.9647e+00 -4.4612e+00 +2.3036e+00 +1.1548e+00 +4.6567e-01 +3.8417e-01 -2.2963e+00 +4.4741e+00 +4.9109e+00 +1.4487e+00 -2.2849e+00 -1.2565e+00 +8.1661e-02 -4.2172e-01 +2.5408e+00
65054 +2.317406609e+00 +2.317406609e+00 +5.057406609e+00 +5.057406609e+00 +2.8395e+00 +1.8094e+00 +1.2407e+00 +2.2784e-01 -1.5241e+00 -3.8427e+00 -4.4846e+00 +2.1044e+00 +1.2255e+00 +4.2353e-01 +3.5827e-01 -2.3826e+00 +4.4820e+00 +4.8916e+00 +1.4841e+00 -2.2758e+00 -1.3812e+00 +2.1295e-01 -5.6024e-01 +2.5940e+00
65098 +2.271665602e+00 +2.271665602e+00 +5.011665602e+00 +5.011665602e+00 +2.9832e+00 +1.7451e+00 +1.1760e+00 +2.0618e-01 -1.4881e+00 -3.7664e+00 -4.4207e+00 +2.3057e+00 +1.2948e+00 +4.6790e-01 +2.6964e-01 -2.2797e+00 +4.6153e+00 +4.8924e+00 +1.4621e+00 -2.3292e+00 -1.3886e+00 +1.4687e-01 -4.7985e-01 +2.4520e+00
65164 +2.237849383e+00 +2.237849383e+00 +4.977849383e+00 +4.977849383e+00 +3.1347e+00 +1.7122e+00 +1.2783e+00 +1.4384e-01 -1.6687e+00 -3.8504e+00 -4.5924e+00 +2.5489e+00 +1.2913e+00 +3.9339e-01 +2.7995e-01 -2.4752e+00 +4.5977e+00 +4.8232e+00 +1.3920e+00 -2.3373e+00 -1.5188e+00 +1.5023e-01 -4.7500e-01 +2.4605e+00
65208 +2.151044511e+00 +2.151044511e+00 +4.891044511e+00 +4.891044511e+00 +3.2814e+00 +1.8223e+00 +1.2471e+00 +1.7095e-01 -1.6098e+00 -3.7679e+00 -4.5347e+00 +2.5404e+00 +1.2992e+00 +1.3898e-01 +3.4781e-01 -2.3891e+00 +4.6512e+00 +4.8130e+00 +1.3597e+00 -2.4028e+00 -1.4145e+00 +2.9194e-01 -5.3553e-01 +2.6318e+00
65296 +2.132868990e+00 +2.132868990e+00 +4.872868990e+00 +4.872868990e+00 +3.2505e+00 +1.9143e+00 +1.1561e+00 +2.0241e-01 -1.5683e+00 -3.7693e+00 -4.5528e+00 +2.3017e+00 +1.3530e+00 +5.9213e-02 +4.2879e-01 -2.4499e+00 +4.6411e+00 +4.8017e+00 +1.3220e+00 -2.2858e+00 -1.3655e+00 +3.6003e-01 -4.7974e-01 +2.5544e+00
82310 +2.077180733e+00 +2.077180733e+00 +4.817180733e+00 +4.817180733e+00 -4.7193e+00 -4.8116e-01 +1.4593e+00 +4.0720e+00 +2.6815e+00 +3.9747e+00 +6.0149e-01 -9.3682e-01 -6.6342e-01 -5.0291e+00 -4.6515e+00 -7.4918e-01 +4.7476e+00 +1.2438e-01 +3.2785e-01 +4.3788e+00 -2.6095e+00 -2.3474e+00 +2.4166e+00 -3.3322e-01
82552 +2.016596624e+00 +2.016596624e+00 +4.756596624e+00 +4.756596624e+00 -4.6035e+00 -6.5635e-01 +1.7411e+00 +3.8970e+00 +2.6894e+00 +3.7437e+00 +5.9264e-01 -9.2204e-01 -5.9144e-01 -4.9402e+00 -4.8252e+00 -5.3118e-01 +4.3480e+00 +2.1924e-01 +3.4896e-02 +4.0791e+00 -2.3239e+00 -2.8693e+00 +2.0909e+00 -4.0871e-01
82618 +1.995010473e+00 +1.995010473e+00 +4.735010473e+00 +4.735010473e+00 -4.5194e+00 -5.7254e-01 +1.7717e+00 +3.9359e+00 +2.4073e+00 +4.1456e+00 +6.0303e-01 -8.4450e-01 -5.3295e-01 -4.8969e+00 -5.0288e+00 -5.3608e-01 +4.4134e+00 +9.3856e-02 -1.0035e-01 +4.0972e+00 -2.2421e+00 -2.5814e+00 +2.3680e+00 -2.7857e-01
83124 +1.947327714e+00 +1.947327714e+00 +4.687327714e+00 +4.687327714e+00 -4.4416e+00 -7.9557e-01 +1.8420e+00 +4.0490e+00 +2.3486e+00 +4.0014e+00 +3.6320e-01 -7.9645e-01 -5.4093e-01 -4.9035e+00 -4.9366e+00 -4.8773e-01 +4.5221e+00 -3.6163e-02 +3.6470e-02 +4.1840e+00 -2.4958e+00 -2.5461e+00 +2.2055e+00 -4.9041e-01
123224 +1.675719702e+00 +1.675719702e+00 +4.415719702e+00 +4.415719702e+00 +2.1705e+00 -2.9351e+00 +3.4197e+00 -4.6683e+00 +8.3127e-01 +5.9514e-01 -1.5344e-01 +1.6164e-02 -1.8638e+00 -5.1806e-01 -7.4032e-01 -3.4135e+00 -1.1043e+00 +7.8663e-01 -6.1996e-01 +6.0689e-01 +8.9778e-01 +2.7642e+00 -2.3088e+00 -1.0737e-01
123246 +1.495707210e+00 +1.495707210e+00 +4.235707210e+00 +4.235707210e+00 +2.1766e+00 -2.7913e+00 +3.4829e+00 -4.3480e+00 +8.1197e-01 +6.1953e-01 -7.6431e-02 -6.6931e-02 -2.0781e+00 -6.1017e-01 -7.8720e-01 -3.3198e+00 -1.0512e+00 +8.0696e-01 -4.8645e-01 +7.7008e-01 +5.9231e-01 +2.8892e+00 -2.5192e+00 -3.1575e-02
123284 +1.466619624e+00 +1.466619624e+00 +4.206619624e+00 +4.206619624e+00 +2.7067e+00 -2.4333e+00 +3.4718e+00 -4.5377e+00 +1.1010e+00 +2.8953e-01 +5.8430e-02 +1.5122e-02 -2.1319e+00 -6.1018e-01 -9.4159e-01 -2.8027e+00 -8.6664e-01 +1.0147e+00 -6.0038e-01 +7.8740e-01 +1.2422e+00 +2.9913e+00 -2.4382e+00 -5.8802e-02
123290 +9.214406531e-01 +9.214406531e-01 +3.661440653e+00 +3.661440653e+00 +2.1772e+00 -2.7838e+00 +3.4785e+00 -4.4401e+00 +1.0585e+00 +5.0506e-01 +4.2332e-02 -4.7499e-02 -2.3101e+00 -4.0764e-01 -7.7874e-01 -3.1477e+00 -9.8848e-01 +9.2595e-01 -6.0341e-01 +6.7962e-01 +1.1999e+00 +2.9553e+00 -2.4285e+00 +1.2942e-01
123356 +7.120830432e-01 +7.120830432e-01 +3.452083043e+00 +3.452083043e+00 +2.0915e+00 -2.8857e+00 +3.4002e+00 -4.2631e+00 +9.3141e-01 +5.5441e-01 +4.0673e-02 +2.4121e-01 -2.1855e+00 -6.6411e-01 -8.1172e-01 -3.1214e+00 -9.4092e-01 +1.0841e+00 -4.8134e-01 +6.5271e-01 +9.7792e-01 +3.1622e+00 -2.4420e+00 +1.6762e-01
