% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
23708 +6.415707720e-01 +6.415707720e-01 -2.890842923e+01 -2.890842923e+01 -4.3418e+00 -3.8930e+00 -3.6886e+00 +3.2583e+00 +2.7636e+00 -1.5317e-01 +5.3352e+00 +1.3086e+00 -5.0584e+00 -3.1460e+00 +4.7365e+00 +4.0721e+00 +4.3961e+00 +4.2391e-01 +2.8576e+00 -2.8916e+00 +1.4487e+00 -3.1625e+00 -2.1341e+00 +1.7993e+00
23738 +6.244490774e-01 +6.244490774e-01 -2.892555092e+01 -2.892555092e+01 -4.3419e+00 -3.8942e+00 -3.6866e+00 +3.2570e+00 +2.7627e+00 -1.5233e-01 +5.3324e+00 +1.3052e+00 -5.0545e+00 -3.1431e+00 +4.7384e+00 +4.0738e+00 +4.3984e+00 +4.2622e-01 +2.8628e+00 -2.8918e+00 +1.4507e+00 -3.1588e+00 -2.1317e+00 +1.7993e+00
23760 +5.747463327e-01 +5.747463327e-01 -2.897525367e+01 -2.897525367e+01 -4.3424e+00 -3.8930e+00 -3.6863e+00 +3.2560e+00 +2.7634e+00 -1.5182e-01 +5.3320e+00 +1.3040e+00 -5.0558e+00 -3.1427e+00 +4.7375e+00 +4.0758e+00 +4.3970e+00 +4.2325e-01 +2.8645e+00 -2.8922e+00 +1.4506e+00 -3.1588e+00 -2.1309e+00 +1.7995e+00
23804 +5.247634068e-01 +5.247634068e-01 -2.902523659e+01 -2.902523659e+01 -4.3420e+00 -3.8973e+00 -3.6861e+00 +3.2557e+00 +2.7662e+00 -1.5090e-01 +5.3326e+00 +1.3018e+00 -5.0545e+00 -3.1426e+00 +4.7358e+00 +4.0723e+00 +4.3961e+00 +4.2365e-01 +2.8634e+00 -2.8906e+00 +1.4528e+00 -3.1604e+00 -2.1307e+00 +1.7996e+00
23848 +4.852266262e-01 +4.852266262e-01 -2.906477337e+01 -2.906477337e+01 -4.3436e+00 -3.8973e+00 -3.6868e+00 +3.2539e+00 +2.7661e+00 -1.5187e-01 +5.3330e+00 +1.3025e+00 -5.0556e+00 -3.1445e+00 +4.7384e+00 +4.0742e+00 +4.3968e+00 +4.2433e-01 +2.8651e+00 -2.8882e+00 +1.4535e+00 -3.1585e+00 -2.1328e+00 +1.8001e+00
24046 +4.217864017e-01 +4.217864017e-01 -2.912821360e+01 -2.912821360e+01 -4.3416e+00 -3.8983e+00 -3.6821e+00 +3.2546e+00 +2.7639e+00 -1.5544e-01 +5.3340e+00 +1.3090e+00 -5.0561e+00 -3.1413e+00 +4.7431e+00 +4.0736e+00 +4.3920e+00 +4.2306e-01 +2.8630e+00 -2.8886e+00 +1.4542e+00 -3.1581e+00 -2.1299e+00 +1.8030e+00
24508 +3.997105108e-01 +3.997105108e-01 -2.915028949e+01 -2.915028949e+01 -4.3370e+00 -3.8970e+00 -3.6812e+00 +3.2570e+00 +2.7623e+00 -1.5347e-01 +5.3372e+00 +1.3052e+00 -5.0516e+00 -3.1469e+00 +4.7441e+00 +4.0720e+00 +4.3910e+00 +4.1647e-01 +2.8598e+00 -2.8831e+00 +1.4540e+00 -3.1535e+00 -2.1342e+00 +1.8065e+00
24632 +3.933383214e-01 +3.933383214e-01 -2.915666168e+01 -2.915666168e+01 -4.3347e+00 -3.8979e+00 -3.6785e+00 +3.2558e+00 +2.7630e+00 -1.5359e-01 +5.3370e+00 +1.3040e+00 -5.0487e+00 -3.1463e+00 +4.7453e+00 +4.0688e+00 +4.3902e+00 +4.1729e-01 +2.8607e+00 -2.8810e+00 +1.4527e+00 -3.1543e+00 -2.1361e+00 +1.8071e+00
24640 +3.479279923e-01 +3.479279923e-01 -2.920207201e+01 -2.920207201e+01 -4.3362e+00 -3.8977e+00 -3.6802e+00 +3.2565e+00 +2.7634e+00 -1.5467e-01 +5.3378e+00 +1.3053e+00 -5.0500e+00 -3.1472e+00 +4.7435e+00 +4.0701e+00 +4.3900e+00 +4.1611e-01 +2.8603e+00 -2.8818e+00 +1.4546e+00 -3.1543e+00 -2.1358e+00 +1.8072e+00
24662 +3.384466363e-01 +3.384466363e-01 -2.921155336e+01 -2.921155336e+01 -4.3362e+00 -3.8972e+00 -3.6796e+00 +3.2563e+00 +2.7632e+00 -1.5386e-01 +5.3371e+00 +1.3053e+00 -5.0503e+00 -3.1480e+00 +4.7432e+00 +4.0696e+00 +4.3902e+00 +4.1562e-01 +2.8581e+00 -2.8811e+00 +1.4544e+00 -3.1539e+00 -2.1371e+00 +1.8073e+00
24728 +3.117056623e-01 +3.117056623e-01 -2.923829434e+01 -2.923829434e+01 -4.3379e+00 -3.8959e+00 -3.6788e+00 +3.2589e+00 +2.7616e+00 -1.5322e-01 +5.3388e+00 +1.3068e+00 -5.0505e+00 -3.1461e+00 +4.7437e+00 +4.0676e+00 +4.3898e+00 +4.1432e-01 +2.8580e+00 -2.8810e+00 +1.4530e+00 -3.1536e+00 -2.1363e+00 +1.8074e+00
25190 +3.090182749e-01 +3.090182749e-01 -2.924098173e+01 -2.924098173e+01 -4.3395e+00 -3.8960e+00 -3.6783e+00 +3.2575e+00 +2.7606e+00 -1.5396e-01 +5.3386e+00 +1.3062e+00 -5.0508e+00 -3.1474e+00 +4.7434e+00 +4.0697e+00 +4.3907e+00 +4.1034e-01 +2.8588e+00 -2.8833e+00 +1.4536e+00 -3.1527e+00 -2.1378e+00 +1.8076e+00
25300 +2.783250809e-01 +2.783250809e-01 -2.927167492e+01 -2.927167492e+01 -4.3393e+00 -3.8957e+00 -3.6785e+00 +3.2581e+00 +2.7615e+00 -1.5328e-01 +5.3378e+00 +1.3059e+00 -5.0496e+00 -3.1485e+00 +4.7433e+00 +4.0678e+00 +4.3904e+00 +4.1069e-01 +2.8590e+00 -2.8828e+00 +1.4539e+00 -3.1534e+00 -2.1374e+00 +1.8073e+00
25344 +2.711072136e-01 +2.711072136e-01 -2.927889279e+01 -2.927889279e+01 -4.3394e+00 -3.8956e+00 -3.6786e+00 +3.2577e+00 +2.7613e+00 -1.5312e-01 +5.3376e+00 +1.3061e+00 -5.0492e+00 -3.1480e+00 +4.7438e+00 +4.0674e+00 +4.3900e+00 +4.1047e-01 +2.8593e+00 -2.8826e+00 +1.4539e+00 -3.1535e+00 -2.1372e+00 +1.8073e+00
25415 +2.669243217e-01 +2.669243217e-01 -2.928307568e+01 -2.928307568e+01 -4.3397e+00 -3.8962e+00 -3.6788e+00 +3.2585e+00 +2.7622e+00 -1.5215e-01 +5.3362e+00 +1.3066e+00 -5.0492e+00 -3.1474e+00 +4.7439e+00 +4.0692e+00 +4.3896e+00 +4.1040e-01 +2.8591e+00 -2.8822e+00 +1.4539e+00 -3.1536e+00 -2.1374e+00 +1.8065e+00
25454 +2.511231817e-01 +2.511231817e-01 -2.929887682e+01 -2.929887682e+01 -4.3402e+00 -3.8956e+00 -3.6781e+00 +3.2581e+00 +2.7617e+00 -1.5273e-01 +5.3376e+00 +1.3060e+00 -5.0498e+00 -3.1478e+00 +4.7437e+00 +4.0682e+00 +4.3904e+00 +4.1017e-01 +2.8589e+00 -2.8824e+00 +1.4542e+00 -3.1532e+00 -2.1369e+00 +1.8064e+00
25784 +2.439831140e-01 +2.439831140e-01 -2.930601689e+01 -2.930601689e+01 -4.3400e+00 -3.8967e+00 -3.6783e+00 +3.2577e+00 +2.7621e+00 -1.5369e-01 +5.3380e+00 +1.3070e+00 -5.0499e+00 -3.1472e+00 +4.7431e+00 +4.0687e+00 +4.3906e+00 +4.0977e-01 +2.8585e+00 -2.8827e+00 +1.4538e+00 -3.1541e+00 -2.1368e+00 +1.8057e+00
25982 +2.389672379e-01 +2.389672379e-01 -2.931103276e+01 -2.931103276e+01 -4.3402e+00 -3.8963e+00 -3.6784e+00 +3.2576e+00 +2.7618e+00 -1.5390e-01 +5.3374e+00 +1.3077e+00 -5.0500e+00 -3.1481e+00 +4.7433e+00 +4.0686e+00 +4.3901e+00 +4.0940e-01 +2.8580e+00 -2.8825e+00 +1.4536e+00 -3.1541e+00 -2.1374e+00 +1.8061e+00
26290 +2.337639424e-01 +2.337639424e-01 -2.931623606e+01 -2.931623606e+01 -4.3405e+00 -3.8963e+00 -3.6782e+00 +3.2571e+00 +2.7619e+00 -1.5385e-01 +5.3371e+00 +1.3074e+00 -5.0496e+00 -3.1479e+00 +4.7428e+00 +4.0688e+00 +4.3899e+00 +4.0901e-01 +2.8580e+00 -2.8826e+00 +1.4536e+00 -3.1543e+00 -2.1376e+00 +1.8058e+00
26312 +2.290747241e-01 +2.290747241e-01 -2.932092528e+01 -2.932092528e+01 -4.3404e+00 -3.8965e+00 -3.6782e+00 +3.2571e+00 +2.7619e+00 -1.5397e-01 +5.3371e+00 +1.3075e+00 -5.0496e+00 -3.1479e+00 +4.7428e+00 +4.0685e+00 +4.3900e+00 +4.0902e-01 +2.8579e+00 -2.8826e+00 +1.4536e+00 -3.1543e+00 -2.1375e+00 +1.8058e+00
26422 +2.203242183e-01 +2.203242183e-01 -2.932967578e+01 -2.932967578e+01 -4.3404e+00 -3.8966e+00 -3.6781e+00 +3.2570e+00 +2.7619e+00 -1.5399e-01 +5.3372e+00 +1.3075e+00 -5.0496e+00 -3.1477e+00 +4.7431e+00 +4.0686e+00 +4.3898e+00 +4.0954e-01 +2.8577e+00 -2.8825e+00 +1.4537e+00 -3.1543e+00 -2.1375e+00 +1.8059e+00
26843 +2.186635709e-01 +2.186635709e-01 -2.933133643e+01 -2.933133643e+01 -4.3402e+00 -3.8964e+00 -3.6783e+00 +3.2572e+00 +2.7620e+00 -1.5389e-01 +5.3371e+00 +1.3074e+00 -5.0495e+00 -3.1475e+00 +4.7431e+00 +4.0687e+00 +4.3898e+00 +4.0954e-01 +2.8577e+00 -2.8826e+00 +1.4538e+00 -3.1545e+00 -2.1376e+00 +1.8059e+00
28512 +2.137525528e-01 +2.137525528e-01 -2.933624745e+01 -2.933624745e+01 -4.3406e+00 -3.8963e+00 -3.6783e+00 +3.2572e+00 +2.7618e+00 -1.5371e-01 +5.3370e+00 +1.3073e+00 -5.0494e+00 -3.1475e+00 +4.7431e+00 +4.0686e+00 +4.3899e+00 +4.0976e-01 +2.8577e+00 -2.8827e+00 +1.4535e+00 -3.1545e+00 -2.1377e+00 +1.8060e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.690243109e+00 +6.690243109e+00 +1.006690243e+03 +1.006690243e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
31 +6.538236776e+00 +6.538236776e+00 +1.006538237e+03 +1.006538237e+03 +6.9048e-01 -9.1205e-01 -2.6591e+00 +2.4453e+00 +3.0054e+00 +2.3738e+00 -3.9471e+00 -1.6165e+00 +1.7837e+00 +1.0163e+00 -3.5116e-01 -3.3263e+00 +3.4348e+00 +2.1290e+00 -2.1582e+00 +2.4309e+00 -1.0526e+00 -5.3385e-01 +1.3655e+00 +4.4461e+00
115 +4.037663565e+00 +4.037663565e+00 +1.004037664e+03 +1.004037664e+03 +6.2635e-01 -9.0398e-01 -2.6763e+00 +2.6618e+00 +2.9856e+00 +2.2781e+00 -4.0682e+00 -1.8016e+00 +1.8579e+00 +9.2573e-01 -2.0134e-01 -3.3218e+00 +3.1771e+00 +2.1159e+00 -1.9824e+00 +2.3830e+00 -9.7527e-01 -4.0595e-01 +1.3694e+00 +4.6179e+00
1023 +3.671785413e+00 +3.671785413e+00 +1.003671785e+03 +1.003671785e+03 +6.1128e-01 -8.4526e-01 -3.1545e+00 +2.4154e+00 +3.5959e+00 +2.7595e+00 -3.8660e+00 -1.3499e+00 +1.7796e+00 +1.1205e+00 -3.6389e-01 -3.1174e+00 +3.4912e+00 +2.0595e+00 -2.3508e+00 +2.3894e+00 -5.4496e-01 -2.1097e-01 +1.7992e+00 +4.5408e+00
1180 +3.421533419e+00 +3.421533419e+00 +1.003421533e+03 +1.003421533e+03 +2.9709e-01 -8.5504e-01 -2.7797e+00 +2.4924e+00 +3.4030e+00 +2.7424e+00 -3.6483e+00 -1.4562e+00 +1.9874e+00 +1.0945e+00 -2.5190e-01 -3.2887e+00 +3.5027e+00 +2.3748e+00 -2.8085e+00 +2.4003e+00 -1.0509e+00 -4.6651e-01 +1.5404e+00 +4.5859e+00
1667 +3.081395919e+00 +3.081395919e+00 +1.003081396e+03 +1.003081396e+03 +2.5483e-01 -1.1663e+00 -2.2829e+00 +2.1987e+00 +3.0868e+00 +2.4296e+00 -4.4213e+00 -1.8775e+00 +2.1351e+00 +7.9078e-01 -1.5316e-01 -3.6464e+00 +2.8284e+00 +2.4108e+00 -2.5276e+00 +1.8356e+00 -8.6444e-01 -9.9038e-01 +8.6203e-01 +4.0714e+00
6974 +2.486616718e+00 +2.486616718e+00 +1.002486617e+03 +1.002486617e+03 -6.1155e-01 -5.6325e-01 -1.8669e+00 +2.4075e+00 +3.0826e+00 +2.7268e+00 -3.8619e+00 -2.9923e+00 +2.5033e+00 -2.9685e-01 +1.9698e-01 -2.9391e+00 +2.9658e+00 +2.1744e+00 -2.4211e+00 +1.7843e+00 -4.0789e-01 -8.0880e-01 +1.3792e+00 +4.4695e+00
7256 +2.406840728e+00 +2.406840728e+00 +1.002406841e+03 +1.002406841e+03 -6.3180e-01 -4.9643e-01 -1.8706e+00 +2.3879e+00 +3.0633e+00 +2.7520e+00 -3.8422e+00 -3.0102e+00 +2.5135e+00 -2.6539e-01 +2.0631e-01 -2.9416e+00 +2.9857e+00 +2.0954e+00 -2.4057e+00 +1.8140e+00 -4.2031e-01 -7.9983e-01 +1.3969e+00 +4.5037e+00
7287 +2.260808250e+00 +2.260808250e+00 +1.002260808e+03 +1.002260808e+03 -6.3469e-01 -5.0457e-01 -1.8532e+00 +2.3908e+00 +3.0937e+00 +2.7670e+00 -3.8302e+00 -3.0208e+00 +2.4772e+00 -2.5843e-01 +2.0679e-01 -2.9721e+00 +3.0295e+00 +2.1146e+00 -2.3756e+00 +1.8042e+00 -4.4670e-01 -7.7955e-01 +1.4132e+00 +4.4900e+00
7370 +1.619678925e+00 +1.619678925e+00 +1.001619679e+03 +1.001619679e+03 -6.5400e-01 -5.1256e-01 -1.8614e+00 +2.3909e+00 +3.0685e+00 +2.7691e+00 -3.8570e+00 -3.0054e+00 +2.5077e+00 -2.7187e-01 +2.1224e-01 -2.9444e+00 +3.0160e+00 +2.0843e+00 -2.3884e+00 +1.8086e+00 -4.1459e-01 -7.8038e-01 +1.4098e+00 +4.4864e+00
7769 +1.460774217e+00 +1.460774217e+00 +1.001460774e+03 +1.001460774e+03 -6.4842e-01 -5.0138e-01 -1.8748e+00 +2.3659e+00 +3.0631e+00 +2.7842e+00 -3.8939e+00 -3.0242e+00 +2.5067e+00 -2.5683e-01 +1.8386e-01 -2.9519e+00 +3.0455e+00 +2.0898e+00 -2.3766e+00 +1.7870e+00 -4.0902e-01 -7.9853e-01 +1.4154e+00 +4.4810e+00
7847 +1.357639697e+00 +1.357639697e+00 +1.001357640e+03 +1.001357640e+03 -6.4604e-01 -4.9990e-01 -1.9029e+00 +2.3676e+00 +3.0880e+00 +2.7824e+00 -3.8984e+00 -3.0169e+00 +2.5055e+00 -2.6079e-01 +1.8810e-01 -2.9501e+00 +3.0526e+00 +2.0977e+00 -2.3895e+00 +1.7914e+00 -4.2083e-01 -8.0322e-01 +1.4064e+00 +4.4850e+00
7854 +1.077679980e+00 +1.077679980e+00 +1.001077680e+03 +1.001077680e+03 -6.4772e-01 -5.0799e-01 -1.8981e+00 +2.3718e+00 +3.0856e+00 +2.7787e+00 -3.8951e+00 -3.0197e+00 +2.5049e+00 -2.6905e-01 +1.8309e-01 -2.9512e+00 +3.0484e+00 +2.1053e+00 -2.3963e+00 +1.7965e+00 -4.2359e-01 -7.9679e-01 +1.4093e+00 +4.4788e+00
7876 +1.012863807e+00 +1.012863807e+00 +1.001012864e+03 +1.001012864e+03 -6.4293e-01 -5.1228e-01 -1.8929e+00 +2.3776e+00 +3.0880e+00 +2.7747e+00 -3.8940e+00 -3.0219e+00 +2.5078e+00 -2.6950e-01 +1.8754e-01 -2.9484e+00 +3.0460e+00 +2.1122e+00 -2.3943e+00 +1.7950e+00 -4.2366e-01 -8.0059e-01 +1.4136e+00 +4.4792e+00
8062 +9.601197008e-01 +9.601197008e-01 +1.000960120e+03 +1.000960120e+03 -6.3471e-01 -5.1054e-01 -1.9060e+00 +2.3747e+00 +3.0926e+00 +2.7815e+00 -3.8886e+00 -3.0258e+00 +2.5144e+00 -2.6840e-01 +1.9080e-01 -2.9529e+00 +3.0594e+00 +2.1029e+00 -2.3880e+00 +1.7910e+00 -4.3345e-01 -7.9968e-01 +1.4149e+00 +4.4771e+00
8096 +8.988100107e-01 +8.988100107e-01 +1.000898810e+03 +1.000898810e+03 -6.4040e-01 -5.1488e-01 -1.9086e+00 +2.3735e+00 +3.0919e+00 +2.7841e+00 -3.8952e+00 -3.0211e+00 +2.5148e+00 -2.6677e-01 +1.8849e-01 -2.9499e+00 +3.0564e+00 +2.1052e+00 -2.3954e+00 +1.7893e+00 -4.3506e-01 -7.9741e-01 +1.4140e+00 +4.4818e+00
8151 +8.008122961e-01 +8.008122961e-01 +1.000800812e+03 +1.000800812e+03 -6.3693e-01 -5.1182e-01 -1.9034e+00 +2.3742e+00 +3.0911e+00 +2.7871e+00 -3.8896e+00 -3.0168e+00 +2.5185e+00 -2.7675e-01 +1.8627e-01 -2.9486e+00 +3.0549e+00 +2.1085e+00 -2.3929e+00 +1.7903e+00 -4.3509e-01 -7.9264e-01 +1.4154e+00 +4.4827e+00
8162 +7.730087258e-01 +7.730087258e-01 +1.000773009e+03 +1.000773009e+03 -6.3939e-01 -5.1462e-01 -1.9054e+00 +2.3756e+00 +3.0918e+00 +2.7797e+00 -3.8924e+00 -3.0227e+00 +2.5170e+00 -2.7070e-01 +1.9207e-01 -2.9458e+00 +3.0505e+00 +2.1073e+00 -2.3996e+00 +1.7916e+00 -4.3695e-01 -7.9670e-01 +1.4147e+00 +4.4789e+00
8184 +7.190846125e-01 +7.190846125e-01 +1.000719085e+03 +1.000719085e+03 -6.4030e-01 -5.1640e-01 -1.9016e+00 +2.3769e+00 +3.0923e+00 +2.7819e+00 -3.8935e+00 -3.0209e+00 +2.5185e+00 -2.7067e-01 +1.9039e-01 -2.9451e+00 +3.0498e+00 +2.1119e+00 -2.4002e+00 +1.7919e+00 -4.3479e-01 -7.9824e-01 +1.4173e+00 +4.4807e+00
8272 +6.463443877e-01 +6.463443877e-01 +1.000646344e+03 +1.000646344e+03 -6.4019e-01 -5.1859e-01 -1.9030e+00 +2.3752e+00 +3.0903e+00 +2.7850e+00 -3.8879e+00 -3.0240e+00 +2.5212e+00 -2.8551e-01 +1.8599e-01 -2.9435e+00 +3.0468e+00 +2.1168e+00 -2.4032e+00 +1.7887e+00 -4.4140e-01 -7.9112e-01 +1.4092e+00 +4.4807e+00
8294 +6.441198607e-01 +6.441198607e-01 +1.000644120e+03 +1.000644120e+03 -6.4021e-01 -5.2598e-01 -1.9020e+00 +2.3748e+00 +3.0884e+00 +2.7859e+00 -3.8869e+00 -3.0252e+00 +2.5214e+00 -2.8971e-01 +1.8656e-01 -2.9410e+00 +3.0451e+00 +2.1186e+00 -2.4037e+00 +1.7891e+00 -4.4123e-01 -7.8840e-01 +1.4044e+00 +4.4818e+00
8320 +4.786733730e-01 +4.786733730e-01 +1.000478673e+03 +1.000478673e+03 -6.4511e-01 -5.2313e-01 -1.9103e+00 +2.3759e+00 +3.0858e+00 +2.7854e+00 -3.8862e+00 -3.0218e+00 +2.5267e+00 -2.8179e-01 +1.8263e-01 -2.9446e+00 +3.0490e+00 +2.1198e+00 -2.4075e+00 +1.7934e+00 -4.3592e-01 -7.8745e-01 +1.4041e+00 +4.4748e+00
8514 +4.284851199e-01 +4.284851199e-01 +1.000428485e+03 +1.000428485e+03 -6.4656e-01 -5.1384e-01 -1.9058e+00 +2.3668e+00 +3.0901e+00 +2.7863e+00 -3.8846e+00 -3.0236e+00 +2.5225e+00 -2.8819e-01 +1.8347e-01 -2.9476e+00 +3.0475e+00 +2.1082e+00 -2.4031e+00 +1.7903e+00 -4.3886e-01 -7.8453e-01 +1.4001e+00 +4.4839e+00
8580 +3.829071190e-01 +3.829071190e-01 +1.000382907e+03 +1.000382907e+03 -6.4626e-01 -5.1313e-01 -1.9042e+00 +2.3696e+00 +3.0914e+00 +2.7880e+00 -3.8858e+00 -3.0255e+00 +2.5242e+00 -2.8331e-01 +1.8254e-01 -2.9465e+00 +3.0468e+00 +2.1079e+00 -2.4011e+00 +1.7940e+00 -4.4054e-01 -7.8593e-01 +1.4056e+00 +4.4815e+00
8976 +3.579793524e-01 +3.579793524e-01 +1.000357979e+03 +1.000357979e+03 -6.3074e-01 -5.1660e-01 -1.9034e+00 +2.3685e+00 +3.0858e+00 +2.7873e+00 -3.8832e+00 -3.0251e+00 +2.5219e+00 -2.8582e-01 +1.8187e-01 -2.9454e+00 +3.0473e+00 +2.1037e+00 -2.4037e+00 +1.7989e+00 -4.3635e-01 -7.8788e-01 +1.4049e+00 +4.4828e+00
8998 +3.473890907e-01 +3.473890907e-01 +1.000347389e+03 +1.000347389e+03 -6.3143e-01 -5.1400e-01 -1.9041e+00 +2.3705e+00 +3.0864e+00 +2.7880e+00 -3.8829e+00 -3.0262e+00 +2.5232e+00 -2.8733e-01 +1.8208e-01 -2.9455e+00 +3.0463e+00 +2.1071e+00 -2.4034e+00 +1.7985e+00 -4.3657e-01 -7.8910e-01 +1.4060e+00 +4.4819e+00
9020 +3.384395915e-01 +3.384395915e-01 +1.000338440e+03 +1.000338440e+03 -6.3233e-01 -5.1122e-01 -1.9074e+00 +2.3711e+00 +3.0860e+00 +2.7872e+00 -3.8820e+00 -3.0249e+00 +2.5235e+00 -2.8969e-01 +1.8251e-01 -2.9460e+00 +3.0474e+00 +2.1060e+00 -2.4034e+00 +1.7984e+00 -4.3664e-01 -7.8974e-01 +1.4063e+00 +4.4830e+00
9140 +2.900445338e-01 +2.900445338e-01 +1.000290045e+03 +1.000290045e+03 -6.2890e-01 -5.1449e-01 -1.9033e+00 +2.3720e+00 +3.0887e+00 +2.7898e+00 -3.8815e+00 -3.0262e+00 +2.5249e+00 -2.9645e-01 +1.8026e-01 -2.9445e+00 +3.0443e+00 +2.1110e+00 -2.4040e+00 +1.7986e+00 -4.3848e-01 -7.8705e-01 +1.4077e+00 +4.4830e+00
9240 +2.622919846e-01 +2.622919846e-01 +1.000262292e+03 +1.000262292e+03 -6.3469e-01 -5.0981e-01 -1.9031e+00 +2.3704e+00 +3.0867e+00 +2.7883e+00 -3.8803e+00 -3.0280e+00 +2.5235e+00 -2.9158e-01 +1.7961e-01 -2.9457e+00 +3.0490e+00 +2.1089e+00 -2.4016e+00 +1.8000e+00 -4.3647e-01 -7.8502e-01 +1.4068e+00 +4.4851e+00
9284 +2.286465891e-01 +2.286465891e-01 +1.000228647e+03 +1.000228647e+03 -6.3534e-01 -5.0773e-01 -1.9048e+00 +2.3712e+00 +3.0861e+00 +2.7879e+00 -3.8799e+00 -3.0276e+00 +2.5225e+00 -2.9152e-01 +1.7872e-01 -2.9466e+00 +3.0478e+00 +2.1096e+00 -2.4009e+00 +1.7998e+00 -4.3666e-01 -7.8508e-01 +1.4071e+00 +4.4851e+00
9526 +1.971889449e-01 +1.971889449e-01 +1.000197189e+03 +1.000197189e+03 -6.3416e-01 -5.0587e-01 -1.9065e+00 +2.3711e+00 +3.0870e+00 +2.7849e+00 -3.8798e+00 -3.0309e+00 +2.5211e+00 -2.8996e-01 +1.7863e-01 -2.9474e+00 +3.0469e+00 +2.1121e+00 -2.3975e+00 +1.7983e+00 -4.3644e-01 -7.8550e-01 +1.4084e+00 +4.4861e+00
9636 +1.680081798e-01 +1.680081798e-01 +1.000168008e+03 +1.000168008e+03 -6.3380e-01 -5.0668e-01 -1.9068e+00 +2.3712e+00 +3.0872e+00 +2.7859e+00 -3.8796e+00 -3.0308e+00 +2.5219e+00 -2.9021e-01 +1.7885e-01 -2.9471e+00 +3.0466e+00 +2.1130e+00 -2.3975e+00 +1.7978e+00 -4.3478e-01 -7.8501e-01 +1.4076e+00 +4.4867e+00
9966 +1.636565864e-01 +1.636565864e-01 +1.000163657e+03 +1.000163657e+03 -6.3568e-01 -5.0622e-01 -1.9076e+00 +2.3728e+00 +3.0869e+00 +2.7872e+00 -3.8798e+00 -3.0301e+00 +2.5216e+00 -2.9147e-01 +1.7801e-01 -2.9474e+00 +3.0466e+00 +2.1136e+00 -2.3974e+00 +1.7983e+00 -4.3379e-01 -7.8312e-01 +1.4070e+00 +4.4870e+00
10032 +1.598494310e-01 +1.598494310e-01 +1.000159849e+03 +1.000159849e+03 -6.3605e-01 -5.0623e-01 -1.9081e+00 +2.3733e+00 +3.0866e+00 +2.7871e+00 -3.8799e+00 -3.0301e+00 +2.5218e+00 -2.9101e-01 +1.7810e-01 -2.9466e+00 +3.0459e+00 +2.1139e+00 -2.3977e+00 +1.7977e+00 -4.3381e-01 -7.8333e-01 +1.4066e+00 +4.4871e+00
10608 +1.506632517e-01 +1.506632517e-01 +1.000150663e+03 +1.000150663e+03 -6.3556e-01 -5.0779e-01 -1.9068e+00 +2.3728e+00 +3.0866e+00 +2.7846e+00 -3.8786e+00 -3.0307e+00 +2.5219e+00 -2.8856e-01 +1.7785e-01 -2.9482e+00 +3.0450e+00 +2.1128e+00 -2.3973e+00 +1.7970e+00 -4.3577e-01 -7.8315e-01 +1.4079e+00 +4.4863e+00
10934 +1.442974500e-01 +1.442974500e-01 +1.000144297e+03 +1.000144297e+03 -6.3586e-01 -5.0867e-01 -1.9064e+00 +2.3741e+00 +3.0862e+00 +2.7846e+00 -3.8784e+00 -3.0314e+00 +2.5224e+00 -2.8836e-01 +1.7751e-01 -2.9477e+00 +3.0437e+00 +2.1144e+00 -2.3980e+00 +1.7974e+00 -4.3536e-01 -7.8306e-01 +1.4089e+00 +4.4866e+00
10956 +1.296660646e-01 +1.296660646e-01 +1.000129666e+03 +1.000129666e+03 -6.3580e-01 -5.0852e-01 -1.9065e+00 +2.3739e+00 +3.0861e+00 +2.7844e+00 -3.8786e+00 -3.0316e+00 +2.5224e+00 -2.8808e-01 +1.7750e-01 -2.9478e+00 +3.0438e+00 +2.1142e+00 -2.3982e+00 +1.7975e+00 -4.3534e-01 -7.8302e-01 +1.4089e+00 +4.4866e+00
11000 +1.257669021e-01 +1.257669021e-01 +1.000125767e+03 +1.000125767e+03 -6.3567e-01 -5.0849e-01 -1.9066e+00 +2.3741e+00 +3.0861e+00 +2.7845e+00 -3.8787e+00 -3.0314e+00 +2.5220e+00 -2.8821e-01 +1.7744e-01 -2.9478e+00 +3.0433e+00 +2.1144e+00 -2.3984e+00 +1.7975e+00 -4.3540e-01 -7.8315e-01 +1.4085e+00 +4.4868e+00
11418 +1.212332020e-01 +1.212332020e-01 +1.000121233e+03 +1.000121233e+03 -6.3577e-01 -5.0814e-01 -1.9065e+00 +2.3743e+00 +3.0867e+00 +2.7843e+00 -3.8789e+00 -3.0314e+00 +2.5221e+00 -2.8867e-01 +1.7743e-01 -2.9477e+00 +3.0432e+00 +2.1152e+00 -2.3982e+00 +1.7975e+00 -4.3569e-01 -7.8318e-01 +1.4087e+00 +4.4870e+00
