% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2420 +2.060493418e+001 +2.060493418e+001 -2.084150658e+002 -2.084150658e+002 -1.0641e+000 +2.8892e+000 +8.2857e-001 -2.2934e-001 +9.4889e-001 -3.4633e-001 +4.0707e+000 -2.6984e-001 -4.0745e+000 -2.4208e+000 -2.6446e+000 -1.9806e-002 +3.7885e+000 +3.6596e-001 -3.3162e+000 -1.5173e+000 +1.1940e+000 +4.5476e+000 +1.0545e+000 -3.6168e+000
2482 +1.984808143e+001 +1.984808143e+001 -2.091719186e+002 -2.091719186e+002 -1.0305e+000 +2.7323e+000 +9.5666e-001 -3.1460e-001 +1.0054e+000 -2.4449e-001 +4.0121e+000 -1.6206e-001 -3.9233e+000 -2.3584e+000 -2.5732e+000 -9.1167e-002 +3.7706e+000 +2.5229e-001 -3.5109e+000 -1.5616e+000 +1.0473e+000 +4.5973e+000 +1.1310e+000 -3.3554e+000
2662 +1.949763612e+001 +1.949763612e+001 -2.095223639e+002 -2.095223639e+002 -1.0827e+000 +2.8389e+000 +9.6785e-001 -4.3452e-001 +9.6284e-001 -2.0517e-001 +4.0883e+000 -1.7885e-001 -3.8722e+000 -2.3253e+000 -2.3883e+000 -1.3326e-001 +3.7376e+000 +3.4195e-001 -3.3300e+000 -1.6234e+000 +1.2441e+000 +4.4067e+000 +1.2058e+000 -3.5013e+000
2805 +1.819052366e+001 +1.819052366e+001 -2.108294763e+002 -2.108294763e+002 -1.1227e+000 +2.8639e+000 +1.0360e+000 -6.8023e-001 +8.6716e-001 -1.7882e-001 +4.2099e+000 -7.6291e-002 -3.5749e+000 -2.1545e+000 -2.2997e+000 +1.2547e-001 +3.6186e+000 +2.3774e-001 -3.3607e+000 -1.6934e+000 +9.2778e-001 +4.3394e+000 +1.4375e+000 -3.5291e+000
4644 +1.550621979e+001 +1.550621979e+001 -2.135137802e+002 -2.135137802e+002 -2.2301e+000 +8.5364e-001 +2.1969e+000 -1.3300e+000 +5.1031e-001 -2.4069e+000 +4.3194e+000 +1.7623e+000 -3.9005e+000 -2.3222e+000 -1.0891e+000 +1.2254e-001 +3.2796e+000 -5.7538e-001 -2.9739e+000 -9.8156e-001 +1.4116e+000 +4.3337e+000 +2.0803e+000 -2.5727e+000
5055 +1.539107217e+001 +1.539107217e+001 -2.136289278e+002 -2.136289278e+002 -2.2376e+000 +1.0419e+000 +2.7058e+000 -1.0046e+000 +3.6939e-001 -2.6017e+000 +4.9021e+000 +2.1081e+000 -4.6808e+000 -2.4963e+000 -1.6527e+000 +2.9476e-001 +2.8175e+000 -7.3283e-001 -2.6175e+000 -1.1432e+000 +1.2442e+000 +4.5251e+000 +2.4952e+000 -2.5797e+000
5157 +1.491322180e+001 +1.491322180e+001 -2.141067782e+002 -2.141067782e+002 -1.8413e+000 +9.8860e-001 +2.4377e+000 -1.4871e+000 +1.0600e-001 -2.2693e+000 +4.7951e+000 +1.6166e+000 -4.1424e+000 -2.2814e+000 -1.7538e+000 -9.7160e-002 +2.7740e+000 -9.9984e-001 -2.6209e+000 -1.0876e+000 +1.1032e+000 +4.4995e+000 +2.4913e+000 -2.4565e+000
5159 +1.466834064e+001 +1.466834064e+001 -2.143516594e+002 -2.143516594e+002 -1.8286e+000 +8.9798e-001 +2.2111e+000 -1.2805e+000 +1.1591e-001 -2.4372e+000 +4.5449e+000 +1.4812e+000 -4.6015e+000 -2.5645e+000 -1.7623e+000 +1.6007e-001 +2.6773e+000 -8.8134e-001 -2.8582e+000 -1.1639e+000 +1.2394e+000 +4.5098e+000 +2.3854e+000 -2.4367e+000
5215 +1.344294615e+001 +1.344294615e+001 -2.155770539e+002 -2.155770539e+002 -1.7864e+000 +6.9406e-001 +2.4442e+000 -1.3727e+000 +1.5922e-001 -2.5377e+000 +4.6893e+000 +1.5801e+000 -4.3410e+000 -2.5240e+000 -1.6959e+000 +1.6598e-001 +2.7597e+000 -9.0435e-001 -2.8115e+000 -1.1362e+000 +1.4574e+000 +4.3013e+000 +2.3197e+000 -2.6051e+000
5237 +1.315494221e+001 +1.315494221e+001 -2.158650578e+002 -2.158650578e+002 -1.6560e+000 +8.1575e-001 +2.4876e+000 -1.1271e+000 +3.5707e-001 -2.7318e+000 +4.5545e+000 +1.5113e+000 -4.4843e+000 -2.5038e+000 -1.7640e+000 +9.7331e-002 +3.0378e+000 -5.4331e-001 -2.9755e+000 -1.1787e+000 +1.3159e+000 +4.2401e+000 +2.3854e+000 -2.4472e+000
5250 +1.257797922e+001 +1.257797922e+001 -2.164420208e+002 -2.164420208e+002 -1.8810e+000 +9.2316e-001 +2.3944e+000 -1.1742e+000 +2.3450e-001 -2.5501e+000 +4.5159e+000 +1.4788e+000 -4.1808e+000 -2.6717e+000 -1.6458e+000 +2.1353e-001 +2.9471e+000 -4.7043e-001 -2.8127e+000 -1.0376e+000 +1.5083e+000 +4.1386e+000 +2.3493e+000 -2.5450e+000
5304 +1.225229714e+001 +1.225229714e+001 -2.167677029e+002 -2.167677029e+002 -1.9871e+000 +8.9945e-001 +2.6553e+000 -1.3608e+000 +2.2368e-001 -2.6272e+000 +4.6124e+000 +1.5621e+000 -4.6494e+000 -2.4835e+000 -1.8071e+000 +2.1865e-001 +2.7644e+000 -5.8105e-001 -2.8643e+000 -1.1390e+000 +1.3138e+000 +4.2788e+000 +2.3213e+000 -2.3916e+000
5436 +1.190570554e+001 +1.190570554e+001 -2.171142945e+002 -2.171142945e+002 -1.9151e+000 +9.7711e-001 +2.5959e+000 -1.2539e+000 +2.0275e-001 -2.4252e+000 +4.6492e+000 +1.5789e+000 -4.6354e+000 -2.5199e+000 -1.6909e+000 +3.1264e-001 +2.7287e+000 -6.4402e-001 -2.9535e+000 -1.1180e+000 +1.3823e+000 +4.4248e+000 +2.2018e+000 -2.3863e+000
5572 +1.143415855e+001 +1.143415855e+001 -2.175858414e+002 -2.175858414e+002 -1.9601e+000 +8.5741e-001 +2.3783e+000 -1.1722e+000 +2.4336e-001 -2.5771e+000 +5.0168e+000 +1.5378e+000 -4.8635e+000 -2.8244e+000 -1.4697e+000 +3.0398e-002 +2.6850e+000 -4.1305e-001 -2.9851e+000 -1.1537e+000 +1.5447e+000 +4.5310e+000 +2.0470e+000 -2.0229e+000
5659 +1.121275570e+001 +1.121275570e+001 -2.178072443e+002 -2.178072443e+002 -1.9261e+000 +7.6803e-001 +2.3177e+000 -1.0643e+000 +2.8870e-001 -2.5538e+000 +5.1503e+000 +1.5282e+000 -4.7805e+000 -2.6463e+000 -1.6650e+000 +1.1932e-001 +2.7920e+000 -5.5635e-001 -2.7292e+000 -1.4520e+000 +1.6407e+000 +4.6544e+000 +1.6401e+000 -2.0433e+000
5806 +1.089403180e+001 +1.089403180e+001 -2.181259682e+002 -2.181259682e+002 -1.9534e+000 +8.0606e-001 +2.3073e+000 -1.2961e+000 +2.7765e-001 -2.8949e+000 +5.0014e+000 +1.4088e+000 -4.6930e+000 -2.8535e+000 -1.4174e+000 +1.8831e-001 +2.7801e+000 -3.9909e-001 -2.6807e+000 -1.3580e+000 +1.5126e+000 +4.4472e+000 +1.8983e+000 -2.0772e+000
5876 +1.038435309e+001 +1.038435309e+001 -2.186356469e+002 -2.186356469e+002 -2.1071e+000 +6.9136e-001 +2.0786e+000 -1.2297e+000 +2.9568e-001 -2.9189e+000 +5.0198e+000 +1.4523e+000 -4.7938e+000 -2.7508e+000 -1.6062e+000 +3.1232e-001 +2.8153e+000 -4.9642e-001 -2.8445e+000 -1.3054e+000 +1.6154e+000 +4.4679e+000 +1.7215e+000 -1.9725e+000
6032 +8.877546511e+000 +8.877546511e+000 -2.201424535e+002 -2.201424535e+002 -1.8348e+000 +5.9968e-001 +1.9735e+000 -1.0869e+000 +2.2388e-001 -2.8258e+000 +5.1548e+000 +1.1928e+000 -4.7837e+000 -2.5417e+000 -1.5170e+000 +7.2815e-001 +2.8818e+000 -2.7980e-001 -2.6540e+000 -1.3944e+000 +1.5841e+000 +4.3508e+000 +1.6205e+000 -2.2477e+000
6096 +8.582045882e+000 +8.582045882e+000 -2.204379541e+002 -2.204379541e+002 -1.9728e+000 +5.5983e-001 +2.0088e+000 -9.2231e-001 +3.3080e-001 -2.9665e+000 +4.8609e+000 +1.3780e+000 -4.8370e+000 -2.5590e+000 -1.6617e+000 +7.5382e-001 +2.8407e+000 -1.6718e-001 -2.9211e+000 -1.4825e+000 +1.4930e+000 +4.3763e+000 +1.7135e+000 -2.3896e+000
6436 +8.196263119e+000 +8.196263119e+000 -2.208237369e+002 -2.208237369e+002 -1.8170e+000 +4.2292e-001 +1.7853e+000 -9.6194e-001 +2.6910e-001 -3.2377e+000 +4.9759e+000 +1.4624e+000 -4.3281e+000 -2.6948e+000 -1.4581e+000 +4.0576e-001 +2.7886e+000 -4.7451e-001 -2.9790e+000 -1.7610e+000 +1.5973e+000 +4.2039e+000 +1.6864e+000 -2.0515e+000
6520 +7.945559009e+000 +7.945559009e+000 -2.210744410e+002 -2.210744410e+002 -1.7743e+000 +5.1300e-001 +1.8007e+000 -9.5954e-001 +2.3573e-001 -3.3742e+000 +4.9849e+000 +1.4857e+000 -4.3688e+000 -2.7941e+000 -1.5738e+000 +5.7235e-001 +2.8637e+000 -3.7926e-001 -2.8379e+000 -1.7502e+000 +1.5561e+000 +4.2435e+000 +1.6752e+000 -2.2418e+000
6526 +7.722051285e+000 +7.722051285e+000 -2.212979487e+002 -2.212979487e+002 -1.8558e+000 +4.7200e-001 +1.7608e+000 -9.6803e-001 +4.6062e-001 -3.1806e+000 +4.8755e+000 +1.3627e+000 -4.4605e+000 -2.6353e+000 -1.5855e+000 +5.0530e-001 +2.8399e+000 -3.0222e-001 -2.8715e+000 -1.6422e+000 +1.4945e+000 +4.1487e+000 +1.7418e+000 -2.3469e+000
6536 +7.472237954e+000 +7.472237954e+000 -2.215477620e+002 -2.215477620e+002 -1.8106e+000 +4.5014e-001 +1.8036e+000 -9.5860e-001 +3.4416e-001 -3.2018e+000 +4.9097e+000 +1.4407e+000 -4.4096e+000 -2.7563e+000 -1.5575e+000 +5.3341e-001 +2.8169e+000 -3.3250e-001 -2.8472e+000 -1.7096e+000 +1.5690e+000 +4.2345e+000 +1.7090e+000 -2.3051e+000
6580 +7.396214262e+000 +7.396214262e+000 -2.216237857e+002 -2.216237857e+002 -1.8258e+000 +5.1649e-001 +1.7655e+000 -9.4058e-001 +3.5243e-001 -3.2311e+000 +4.8744e+000 +1.3996e+000 -4.3171e+000 -2.8621e+000 -1.5364e+000 +3.4331e-001 +2.8178e+000 -2.0742e-001 -2.8062e+000 -1.7704e+000 +1.5523e+000 +4.2207e+000 +1.8028e+000 -2.3099e+000
6604 +7.110826403e+000 +7.110826403e+000 -2.219091736e+002 -2.219091736e+002 -1.9218e+000 +6.6260e-001 +1.8694e+000 -9.4397e-001 +3.6262e-001 -3.2262e+000 +4.8084e+000 +1.2662e+000 -4.3543e+000 -2.8904e+000 -1.4652e+000 +1.3257e-001 +2.8837e+000 -1.9828e-002 -2.8190e+000 -1.8544e+000 +1.6091e+000 +4.1956e+000 +1.6565e+000 -2.2246e+000
6671 +7.064495668e+000 +7.064495668e+000 -2.219555043e+002 -2.219555043e+002 -1.8130e+000 +5.0367e-001 +1.8756e+000 -9.2419e-001 +2.0855e-001 -3.1915e+000 +4.7718e+000 +1.3956e+000 -4.3173e+000 -2.7675e+000 -1.6017e+000 +2.8617e-001 +2.8534e+000 -2.9559e-001 -2.9897e+000 -1.7901e+000 +1.5684e+000 +4.3343e+000 +1.7215e+000 -2.3471e+000
6824 +6.852637148e+000 +6.852637148e+000 -2.221673629e+002 -2.221673629e+002 -1.7138e+000 +5.4089e-001 +1.8502e+000 -8.5751e-001 +3.4342e-001 -3.0777e+000 +4.7888e+000 +1.3068e+000 -4.2280e+000 -2.9116e+000 -1.3361e+000 +2.2467e-001 +2.9091e+000 -1.8070e-001 -2.9423e+000 -1.8171e+000 +1.6523e+000 +4.2554e+000 +1.6933e+000 -2.2352e+000
6900 +6.711323717e+000 +6.711323717e+000 -2.223086763e+002 -2.223086763e+002 -1.7157e+000 +5.5572e-001 +1.8028e+000 -8.4030e-001 +3.6319e-001 -3.1391e+000 +4.7178e+000 +1.5175e+000 -4.3100e+000 -2.8108e+000 -1.3974e+000 +2.1781e-001 +2.9393e+000 -3.8117e-001 -2.9556e+000 -1.7653e+000 +1.6188e+000 +4.2371e+000 +1.6732e+000 -2.2173e+000
9332 +5.177754441e+000 +5.177754441e+000 -2.238422456e+002 -2.238422456e+002 -1.5660e+000 -1.1349e+000 +1.1511e+000 -1.2957e+000 +9.8655e-001 -2.8836e+000 +3.6853e+000 +6.2432e-001 -4.5280e+000 -3.3577e+000 -9.8835e-001 +1.1461e+000 +3.1226e+000 +1.0513e+000 -3.3050e+000 -3.4612e+000 +3.3261e+000 +3.0341e+000 +8.8628e-001 -1.5733e+000
9413 +4.978358783e+000 +4.978358783e+000 -2.240416412e+002 -2.240416412e+002 -1.7896e+000 -1.2490e+000 +1.0873e+000 -1.1843e+000 +1.2744e+000 -2.7328e+000 +3.9517e+000 +9.0132e-001 -4.2322e+000 -3.5589e+000 -8.6441e-001 +6.1649e-001 +3.2179e+000 +1.3550e+000 -3.2124e+000 -3.7228e+000 +3.1628e+000 +3.0770e+000 +8.5768e-001 -1.6803e+000
9754 +4.292602050e+000 +4.292602050e+000 -2.247273979e+002 -2.247273979e+002 -1.7291e+000 -8.9053e-001 +1.4487e+000 -1.2225e+000 +1.0353e+000 -2.6101e+000 +3.6218e+000 +6.6590e-001 -4.4050e+000 -3.6280e+000 -8.9072e-001 +9.9299e-001 +2.9551e+000 +9.6042e-001 -3.1964e+000 -3.7680e+000 +3.3576e+000 +3.0722e+000 +1.0748e+000 -1.7056e+000
10102 +4.253419743e+000 +4.253419743e+000 -2.247665803e+002 -2.247665803e+002 -1.6666e+000 -1.1107e+000 +1.4069e+000 -1.0672e+000 +8.6851e-001 -2.7577e+000 +3.8446e+000 +6.6978e-001 -4.0898e+000 -3.7950e+000 -9.1751e-001 +8.3129e-001 +3.0233e+000 +1.0056e+000 -3.2590e+000 -3.4630e+000 +3.2797e+000 +2.9905e+000 +1.0268e+000 -1.5077e+000
10137 +4.142565315e+000 +4.142565315e+000 -2.248774347e+002 -2.248774347e+002 -1.6667e+000 -1.0806e+000 +1.5371e+000 -1.1217e+000 +8.0036e-001 -2.6322e+000 +3.7533e+000 +7.0921e-001 -4.1912e+000 -3.8331e+000 -8.4459e-001 +9.7204e-001 +2.9528e+000 +9.5442e-001 -3.2206e+000 -3.4125e+000 +3.2978e+000 +3.0027e+000 +1.2099e+000 -1.5137e+000
10153 +4.038052945e+000 +4.038052945e+000 -2.249819471e+002 -2.249819471e+002 -1.7605e+000 -1.0396e+000 +1.4868e+000 -1.0761e+000 +9.0062e-001 -2.9209e+000 +3.8158e+000 +7.9638e-001 -4.1511e+000 -3.7758e+000 -1.0104e+000 +8.4078e-001 +3.0559e+000 +1.0094e+000 -3.2063e+000 -3.4658e+000 +3.2244e+000 +2.9558e+000 +1.2523e+000 -1.7353e+000
17192 +3.977547954e+000 +3.977547954e+000 -2.250424520e+002 -2.250424520e+002 -2.6744e+000 -7.6309e-001 +1.4561e+000 -1.2097e+000 +6.9559e-001 -4.3463e+000 +3.5911e+000 +2.5104e+000 -2.8627e+000 -1.8243e+000 -6.0144e-001 +3.1491e-001 +2.9926e+000 -1.4284e+000 -3.8414e+000 -2.8624e+000 +1.7742e+000 +1.9987e+000 +1.2386e+000 -3.5774e+000
22694 +3.795035463e+000 +3.795035463e+000 -2.252249645e+002 -2.252249645e+002 -2.7051e+000 -1.4427e-001 +1.6190e+000 -6.5648e-001 +2.0636e-001 -4.5517e+000 +3.3659e+000 +2.4834e+000 -2.6467e+000 -1.8531e+000 -5.8989e-001 +6.4894e-001 +3.5253e+000 -1.0470e+000 -4.1521e+000 -3.0402e+000 +1.2746e+000 +2.2261e+000 +1.6759e+000 -3.3542e+000
22899 +3.195194943e+000 +3.195194943e+000 -2.258248051e+002 -2.258248051e+002 -2.4999e+000 -2.4176e-001 +1.8823e+000 -9.3939e-001 -2.3825e-001 -4.1729e+000 +3.2104e+000 +2.3768e+000 -2.3731e+000 -2.1071e+000 -6.8468e-001 +3.5071e-001 +3.3464e+000 -1.0362e+000 -4.4427e+000 -2.7774e+000 +1.4395e+000 +2.1008e+000 +1.6987e+000 -3.3264e+000
23792 +2.996534973e+000 +2.996534973e+000 -2.260234650e+002 -2.260234650e+002 -2.5156e+000 -6.9394e-001 +1.7414e+000 -9.3717e-001 -1.1342e-001 -4.1655e+000 +3.1204e+000 +2.4948e+000 -2.9818e+000 -2.1096e+000 -4.3283e-001 +6.1300e-001 +3.5953e+000 -8.8650e-001 -4.3573e+000 -3.1081e+000 +1.5286e+000 +2.3515e+000 +1.6277e+000 -3.1778e+000
23827 +2.873850527e+000 +2.873850527e+000 -2.261461495e+002 -2.261461495e+002 -2.5811e+000 -6.4771e-001 +1.8290e+000 -8.8583e-001 -3.7284e-002 -4.3540e+000 +3.1937e+000 +2.3803e+000 -2.9464e+000 -2.1664e+000 -4.8485e-001 +5.9573e-001 +3.5991e+000 -9.2120e-001 -4.3838e+000 -3.1166e+000 +1.6021e+000 +2.2369e+000 +1.5078e+000 -3.2070e+000
24065 +2.720153535e+000 +2.720153535e+000 -2.262998465e+002 -2.262998465e+002 -2.6366e+000 -5.0382e-001 +1.7963e+000 -8.9598e-001 -7.4686e-002 -4.2209e+000 +3.2436e+000 +2.5112e+000 -2.8490e+000 -2.1446e+000 -5.4291e-001 +5.2451e-001 +3.5907e+000 -9.8603e-001 -4.3562e+000 -3.1228e+000 +1.5589e+000 +2.2199e+000 +1.4598e+000 -3.1945e+000
24080 +2.673175041e+000 +2.673175041e+000 -2.263468250e+002 -2.263468250e+002 -2.5970e+000 -5.5089e-001 +1.8183e+000 -9.3074e-001 -1.8557e-002 -4.2184e+000 +3.2260e+000 +2.4699e+000 -2.8600e+000 -2.1842e+000 -5.2694e-001 +5.4448e-001 +3.5399e+000 -9.8426e-001 -4.3364e+000 -3.0786e+000 +1.5994e+000 +2.2066e+000 +1.4813e+000 -3.1946e+000
24168 +2.624943365e+000 +2.624943365e+000 -2.263950566e+002 -2.263950566e+002 -2.5732e+000 -5.7437e-001 +1.8894e+000 -9.4602e-001 -5.6657e-002 -4.2129e+000 +3.1864e+000 +2.4757e+000 -2.8761e+000 -2.2346e+000 -5.5024e-001 +5.1800e-001 +3.5302e+000 -9.5375e-001 -4.3062e+000 -3.0363e+000 +1.6606e+000 +2.1814e+000 +1.4937e+000 -3.2065e+000
24218 +2.541485996e+000 +2.541485996e+000 -2.264785140e+002 -2.264785140e+002 -2.5465e+000 -5.7270e-001 +1.8905e+000 -9.3334e-001 +5.7937e-002 -4.1965e+000 +3.1961e+000 +2.5105e+000 -2.8753e+000 -2.1991e+000 -5.1221e-001 +5.2774e-001 +3.5540e+000 -9.8093e-001 -4.3220e+000 -3.1090e+000 +1.6898e+000 +2.2585e+000 +1.5488e+000 -3.1627e+000
24300 +2.480904655e+000 +2.480904655e+000 -2.265390953e+002 -2.265390953e+002 -2.5544e+000 -6.1753e-001 +1.8612e+000 -9.6721e-001 +1.5809e-002 -4.2145e+000 +3.1855e+000 +2.4893e+000 -2.8272e+000 -2.2281e+000 -5.8303e-001 +5.4996e-001 +3.4689e+000 -9.6638e-001 -4.2586e+000 -3.0389e+000 +1.6886e+000 +2.2223e+000 +1.4827e+000 -3.1342e+000
24324 +2.454225025e+000 +2.454225025e+000 -2.265657750e+002 -2.265657750e+002 -2.5689e+000 -6.5149e-001 +1.7865e+000 -9.6266e-001 +3.8502e-002 -4.2197e+000 +3.2208e+000 +2.4860e+000 -2.7668e+000 -2.2122e+000 -5.7766e-001 +5.3717e-001 +3.4505e+000 -9.4381e-001 -4.3119e+000 -3.0743e+000 +1.6826e+000 +2.1856e+000 +1.4568e+000 -3.1049e+000
42035 +2.147826087e+000 +2.147826087e+000 -2.268721739e+002 -2.268721739e+002 -2.0257e+000 +8.2408e-001 +2.2798e+000 -7.4956e-001 +4.0762e-001 -3.0723e+000 +4.3141e+000 +1.8802e+000 -3.4739e+000 -2.7624e+000 -1.7601e+000 +6.6918e-001 +3.3986e+000 +3.6855e-001 -3.3715e+000 -2.8344e+000 +1.6515e+000 +2.3609e+000 +1.6183e+000 -3.1302e+000
42132 +1.985933825e+000 +1.985933825e+000 -2.270340662e+002 -2.270340662e+002 -2.1041e+000 +9.2042e-001 +2.3572e+000 -7.2739e-001 +4.2477e-001 -3.1174e+000 +4.2105e+000 +1.9156e+000 -3.6169e+000 -2.8213e+000 -1.7466e+000 +7.5531e-001 +3.4188e+000 +3.8808e-001 -3.3052e+000 -2.9284e+000 +1.5548e+000 +2.5213e+000 +1.4884e+000 -3.1016e+000
42154 +1.937177627e+000 +1.937177627e+000 -2.270828224e+002 -2.270828224e+002 -2.0972e+000 +9.2524e-001 +2.3789e+000 -7.3679e-001 +4.0016e-001 -3.1435e+000 +4.2328e+000 +1.9145e+000 -3.6089e+000 -2.8155e+000 -1.7478e+000 +7.0959e-001 +3.4092e+000 +4.0327e-001 -3.2966e+000 -2.8842e+000 +1.5481e+000 +2.5021e+000 +1.5369e+000 -3.1187e+000
42209 +1.900979017e+000 +1.900979017e+000 -2.271190210e+002 -2.271190210e+002 -2.0744e+000 +9.3761e-001 +2.3435e+000 -6.7729e-001 +4.7434e-001 -3.2040e+000 +4.2375e+000 +1.8601e+000 -3.6607e+000 -2.8829e+000 -1.7865e+000 +6.1766e-001 +3.3812e+000 +3.2428e-001 -3.2672e+000 -2.7550e+000 +1.4940e+000 +2.5657e+000 +1.3788e+000 -3.0026e+000
42348 +1.843672475e+000 +1.843672475e+000 -2.271763275e+002 -2.271763275e+002 -2.0992e+000 +9.5522e-001 +2.3775e+000 -7.1746e-001 +4.6851e-001 -3.1815e+000 +4.3256e+000 +1.8045e+000 -3.5889e+000 -2.8512e+000 -1.8235e+000 +6.6392e-001 +3.3846e+000 +2.6060e-001 -3.2519e+000 -2.7052e+000 +1.5002e+000 +2.4000e+000 +1.5828e+000 -3.0396e+000
42546 +1.801446298e+000 +1.801446298e+000 -2.272185537e+002 -2.272185537e+002 -2.1785e+000 +7.8140e-001 +2.3255e+000 -7.8663e-001 +4.6269e-001 -3.1556e+000 +4.3115e+000 +1.8947e+000 -3.5276e+000 -2.7844e+000 -1.6945e+000 +6.2794e-001 +3.4638e+000 +1.3289e-001 -3.2765e+000 -2.8360e+000 +1.6744e+000 +2.3599e+000 +1.6316e+000 -3.1125e+000
% function evaluation | noise-free fitness - Fopt (6.198000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.106132316e+003 +1.106132316e+003 +1.168112316e+003 +1.168112316e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
69 +9.998052068e+002 +9.998052068e+002 +1.061785207e+003 +1.061785207e+003 +1.9847e-001 -2.4071e+000 +2.9928e+000 +1.2872e-001 +1.7473e+000 -3.5569e+000 -2.4656e+000 -1.6795e-001 +5.1335e-002 -1.0775e+000 +3.8469e+000 +7.7098e-001 -3.9068e+000 -7.5882e-001 -2.8708e+000 +2.8557e+000 -1.4091e+000 +3.9647e+000 +1.0956e+000 -3.3517e+000
183 +9.740712457e+002 +9.740712457e+002 +1.036051246e+003 +1.036051246e+003 -6.3357e-001 -2.9030e-001 +2.1547e+000 -5.1392e+000 +1.1165e+000 -2.0086e+000 -3.3837e-001 -2.3914e+000 -2.0329e+000 +7.7534e-001 +2.3985e+000 -1.8439e+000 +4.5982e-001 +2.1802e+000 -2.2074e+000 -3.2642e-001 -1.8677e+000 +1.9296e-001 -3.4233e+000 +3.0726e+000
231 +9.464046338e+002 +9.464046338e+002 +1.008384634e+003 +1.008384634e+003 -6.6157e-001 -8.8919e-002 +2.3764e+000 -5.0844e+000 +1.3632e+000 -1.6532e+000 -9.7317e-002 -2.3958e+000 -2.1732e+000 +9.3000e-001 +2.3662e+000 -1.7343e+000 +4.4371e-001 +2.1481e+000 -2.3632e+000 -7.0227e-001 -1.9542e+000 +2.1313e-001 -3.3579e+000 +3.1855e+000
257 +9.331001263e+002 +9.331001263e+002 +9.950801263e+002 +9.950801263e+002 -6.9634e-001 -7.9298e-002 +2.3479e+000 -4.8357e+000 +1.2036e+000 -1.8131e+000 -3.0157e-001 -2.2285e+000 -2.1769e+000 +8.6559e-001 +2.2480e+000 -1.6386e+000 +3.3074e-001 +2.2310e+000 -2.2102e+000 -4.6720e-001 -1.9868e+000 +1.9019e-001 -3.4406e+000 +3.2679e+000
290 +8.900894782e+002 +8.900894782e+002 +9.520694782e+002 +9.520694782e+002 -5.6004e-001 -7.5598e-002 +2.4847e+000 -4.8143e+000 +1.2451e+000 -1.8398e+000 -2.8676e-001 -1.9738e+000 -2.3803e+000 +5.7819e-001 +2.4645e+000 -1.6672e+000 +1.2548e-001 +1.8378e+000 -2.2846e+000 -7.7548e-001 -2.0820e+000 +1.0399e-001 -3.3718e+000 +3.0745e+000
908 +8.000469253e+002 +8.000469253e+002 +8.620269253e+002 +8.620269253e+002 -4.2041e-001 -2.6841e-001 +6.2504e-001 -2.7494e+000 +4.9702e+000 +1.5935e+000 +1.9963e+000 +1.5630e+000 +1.7498e+000 +1.5626e+000 +2.4801e-001 -1.5597e+000 -2.6633e-001 +2.4463e+000 -4.7044e+000 +8.5985e-001 +1.0210e+000 -6.4156e-001 -1.6639e+000 +5.3003e+000
936 +7.331381948e+002 +7.331381948e+002 +7.951181948e+002 +7.951181948e+002 +9.6001e-002 +2.2286e-001 +8.9080e-002 -3.3418e+000 +3.9963e+000 +1.0770e+000 +2.1397e+000 +8.0961e-001 +1.2580e+000 +6.7210e-001 +7.4452e-001 -1.3421e+000 +2.7820e-001 +4.0919e+000 -4.1017e+000 +3.4953e-001 +3.7792e-001 -8.0039e-001 -8.7768e-001 +5.5877e+000
950 +6.968922167e+002 +6.968922167e+002 +7.588722167e+002 +7.588722167e+002 -2.4810e-001 -2.3343e-001 +3.0938e-001 -2.4699e+000 +4.0922e+000 +1.8698e+000 +2.9311e+000 +9.1215e-001 +1.3220e+000 +2.0960e-001 -1.5433e-001 -1.8399e+000 +4.0913e-001 +3.9295e+000 -5.0813e+000 +8.6307e-001 +1.8344e+000 -8.1640e-001 -1.5436e+000 +5.0713e+000
952 +5.738379152e+002 +5.738379152e+002 +6.358179152e+002 +6.358179152e+002 -1.1694e+000 -7.8135e-002 +1.2374e+000 -2.4563e+000 +3.6223e+000 +1.7488e+000 +3.3589e+000 +1.4406e-001 +4.2519e-001 +1.0982e+000 +8.6859e-001 -2.0458e+000 -5.0345e-001 +4.4925e+000 -5.1993e+000 +1.9933e+000 +3.1466e-001 -3.5808e-001 -2.4041e+000 +3.7574e+000
984 +5.123912346e+002 +5.123912346e+002 +5.743712346e+002 +5.743712346e+002 +6.0441e-001 -1.1783e+000 +1.5280e+000 -2.3515e+000 +4.0179e+000 +3.1173e+000 +4.2215e+000 +5.6741e-001 +1.8441e+000 +4.1528e-001 -3.9573e-002 -1.9804e-001 -1.3634e-001 +2.8391e+000 -5.7899e+000 +1.7453e+000 +2.1593e+000 -1.5325e+000 -4.7453e-001 +4.2174e+000
