% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2882 +2.548016876e+01 +2.548016876e+01 -2.622983124e+01 -2.622983124e+01 +2.5378e+00 +3.1511e+00 -3.3970e+00 -3.6423e+00 +9.7338e-01 +1.7871e+00 -3.4604e+00 +3.3687e+00 -3.8927e+00 +1.5545e-01 +3.9363e+00 +2.0677e+00 +3.0962e+00 +9.8296e-01 -2.7632e+00 +3.8138e+00 -3.8112e+00 +3.1317e+00 +1.6542e+00 +3.2523e+00
2904 +2.442643620e+01 +2.442643620e+01 -2.728356380e+01 -2.728356380e+01 +2.5666e+00 +3.1503e+00 -3.3841e+00 -3.6317e+00 +9.9328e-01 +1.8114e+00 -3.4601e+00 +3.3761e+00 -3.8663e+00 +1.5465e-01 +3.9216e+00 +2.0718e+00 +3.1155e+00 +1.0158e+00 -2.7720e+00 +3.7849e+00 -3.7560e+00 +3.1195e+00 +1.6797e+00 +3.2401e+00
2926 +2.166824163e+01 +2.166824163e+01 -3.004175837e+01 -3.004175837e+01 +2.5798e+00 +3.1475e+00 -3.3640e+00 -3.6518e+00 +1.0036e+00 +1.8034e+00 -3.4831e+00 +3.3891e+00 -3.8682e+00 +1.6178e-01 +3.9184e+00 +2.1094e+00 +3.1361e+00 +1.0104e+00 -2.7189e+00 +3.7680e+00 -3.8027e+00 +3.1527e+00 +1.6411e+00 +3.2285e+00
2948 +1.248670722e+01 +1.248670722e+01 -3.922329278e+01 -3.922329278e+01 +2.5763e+00 +3.1977e+00 -3.3583e+00 -3.6391e+00 +1.0205e+00 +1.7820e+00 -3.4706e+00 +3.3588e+00 -3.8835e+00 +1.5806e-01 +3.9042e+00 +2.1042e+00 +3.1354e+00 +1.0147e+00 -2.7485e+00 +3.7272e+00 -3.7983e+00 +3.1318e+00 +1.6761e+00 +3.2390e+00
3212 +1.164682745e+01 +1.164682745e+01 -4.006317255e+01 -4.006317255e+01 +2.5863e+00 +3.1677e+00 -3.3458e+00 -3.6077e+00 +1.0187e+00 +1.7213e+00 -3.5252e+00 +3.3757e+00 -3.8724e+00 +1.7007e-01 +3.8984e+00 +2.1152e+00 +3.1431e+00 +9.7564e-01 -2.7534e+00 +3.7593e+00 -3.8199e+00 +3.1270e+00 +1.6510e+00 +3.2465e+00
3300 +1.051258615e+01 +1.051258615e+01 -4.119741385e+01 -4.119741385e+01 +2.5724e+00 +3.1616e+00 -3.3240e+00 -3.6143e+00 +9.9808e-01 +1.7400e+00 -3.5184e+00 +3.3631e+00 -3.8801e+00 +1.7393e-01 +3.9072e+00 +2.1056e+00 +3.1212e+00 +9.9166e-01 -2.7659e+00 +3.7571e+00 -3.8327e+00 +3.1387e+00 +1.6636e+00 +3.2202e+00
3322 +1.021235359e+01 +1.021235359e+01 -4.149764641e+01 -4.149764641e+01 +2.5781e+00 +3.1658e+00 -3.3343e+00 -3.6253e+00 +1.0012e+00 +1.7425e+00 -3.5048e+00 +3.3586e+00 -3.8679e+00 +1.7268e-01 +3.9185e+00 +2.1077e+00 +3.1305e+00 +9.8636e-01 -2.7654e+00 +3.7523e+00 -3.8413e+00 +3.1286e+00 +1.6662e+00 +3.2290e+00
3366 +8.996713249e+00 +8.996713249e+00 -4.271328675e+01 -4.271328675e+01 +2.5759e+00 +3.1710e+00 -3.3273e+00 -3.6343e+00 +1.0012e+00 +1.7524e+00 -3.4842e+00 +3.3530e+00 -3.8734e+00 +1.7960e-01 +3.9117e+00 +2.1088e+00 +3.1261e+00 +9.7232e-01 -2.7600e+00 +3.7443e+00 -3.8288e+00 +3.1352e+00 +1.6728e+00 +3.2187e+00
3454 +7.849195209e+00 +7.849195209e+00 -4.386080479e+01 -4.386080479e+01 +2.5899e+00 +3.1788e+00 -3.3276e+00 -3.6290e+00 +1.0037e+00 +1.7615e+00 -3.4905e+00 +3.3491e+00 -3.8746e+00 +1.7609e-01 +3.8931e+00 +2.1084e+00 +3.1190e+00 +9.8771e-01 -2.7664e+00 +3.7399e+00 -3.8415e+00 +3.1428e+00 +1.6820e+00 +3.2389e+00
3476 +7.140992054e+00 +7.140992054e+00 -4.456900795e+01 -4.456900795e+01 +2.5845e+00 +3.1815e+00 -3.3324e+00 -3.6249e+00 +1.0027e+00 +1.7576e+00 -3.4937e+00 +3.3298e+00 -3.8774e+00 +1.7770e-01 +3.8918e+00 +2.1113e+00 +3.1183e+00 +9.7458e-01 -2.7665e+00 +3.7277e+00 -3.8454e+00 +3.1355e+00 +1.6832e+00 +3.2461e+00
3498 +6.213614631e+00 +6.213614631e+00 -4.549638537e+01 -4.549638537e+01 +2.5838e+00 +3.1752e+00 -3.3307e+00 -3.6194e+00 +1.0052e+00 +1.7514e+00 -3.4843e+00 +3.3260e+00 -3.8773e+00 +1.7449e-01 +3.8875e+00 +2.1162e+00 +3.1233e+00 +9.7584e-01 -2.7711e+00 +3.7334e+00 -3.8433e+00 +3.1351e+00 +1.6836e+00 +3.2440e+00
3534 +6.161288291e+00 +6.161288291e+00 -4.554871171e+01 -4.554871171e+01 +2.5785e+00 +3.1755e+00 -3.3358e+00 -3.6050e+00 +1.0003e+00 +1.7370e+00 -3.4865e+00 +3.3412e+00 -3.8776e+00 +1.6673e-01 +3.8895e+00 +2.1108e+00 +3.1190e+00 +9.8434e-01 -2.7568e+00 +3.7419e+00 -3.8398e+00 +3.1348e+00 +1.6674e+00 +3.2418e+00
3586 +5.707823793e+00 +5.707823793e+00 -4.600217621e+01 -4.600217621e+01 +2.5697e+00 +3.1759e+00 -3.3359e+00 -3.6166e+00 +1.0048e+00 +1.7448e+00 -3.4900e+00 +3.3334e+00 -3.8779e+00 +1.7159e-01 +3.8912e+00 +2.1052e+00 +3.1162e+00 +9.7356e-01 -2.7630e+00 +3.7280e+00 -3.8324e+00 +3.1378e+00 +1.6884e+00 +3.2363e+00
3608 +5.134773630e+00 +5.134773630e+00 -4.657522637e+01 -4.657522637e+01 +2.5778e+00 +3.1789e+00 -3.3399e+00 -3.6103e+00 +1.0025e+00 +1.7388e+00 -3.4897e+00 +3.3412e+00 -3.8842e+00 +1.7199e-01 +3.8900e+00 +2.1072e+00 +3.1218e+00 +9.6988e-01 -2.7674e+00 +3.7256e+00 -3.8306e+00 +3.1417e+00 +1.6818e+00 +3.2372e+00
3657 +4.883139110e+00 +4.883139110e+00 -4.682686089e+01 -4.682686089e+01 +2.5849e+00 +3.1871e+00 -3.3417e+00 -3.6185e+00 +1.0078e+00 +1.7453e+00 -3.4909e+00 +3.3397e+00 -3.8763e+00 +1.7381e-01 +3.8903e+00 +2.1038e+00 +3.1259e+00 +9.7359e-01 -2.7753e+00 +3.7431e+00 -3.8346e+00 +3.1425e+00 +1.6840e+00 +3.2376e+00
3674 +4.703941846e+00 +4.703941846e+00 -4.700605815e+01 -4.700605815e+01 +2.5813e+00 +3.1788e+00 -3.3357e+00 -3.6181e+00 +1.0029e+00 +1.7478e+00 -3.4843e+00 +3.3373e+00 -3.8817e+00 +1.7164e-01 +3.8917e+00 +2.1100e+00 +3.1299e+00 +9.6772e-01 -2.7713e+00 +3.7368e+00 -3.8399e+00 +3.1477e+00 +1.6854e+00 +3.2431e+00
3718 +4.563264142e+00 +4.563264142e+00 -4.714673586e+01 -4.714673586e+01 +2.5788e+00 +3.1823e+00 -3.3418e+00 -3.6180e+00 +1.0051e+00 +1.7516e+00 -3.4807e+00 +3.3445e+00 -3.8810e+00 +1.6845e-01 +3.8908e+00 +2.1087e+00 +3.1269e+00 +9.6064e-01 -2.7701e+00 +3.7306e+00 -3.8396e+00 +3.1479e+00 +1.6813e+00 +3.2410e+00
3737 +4.331058278e+00 +4.331058278e+00 -4.737894172e+01 -4.737894172e+01 +2.5824e+00 +3.1810e+00 -3.3453e+00 -3.6209e+00 +1.0074e+00 +1.7442e+00 -3.4840e+00 +3.3420e+00 -3.8764e+00 +1.7331e-01 +3.8845e+00 +2.1091e+00 +3.1361e+00 +9.5659e-01 -2.7693e+00 +3.7316e+00 -3.8457e+00 +3.1491e+00 +1.6851e+00 +3.2384e+00
3740 +2.999329368e+00 +2.999329368e+00 -4.871067063e+01 -4.871067063e+01 +2.5782e+00 +3.1845e+00 -3.3433e+00 -3.6149e+00 +1.0122e+00 +1.7424e+00 -3.4806e+00 +3.3454e+00 -3.8803e+00 +1.6921e-01 +3.8918e+00 +2.1092e+00 +3.1316e+00 +9.6224e-01 -2.7693e+00 +3.7345e+00 -3.8372e+00 +3.1462e+00 +1.6798e+00 +3.2417e+00
3828 +2.575770077e+00 +2.575770077e+00 -4.913422992e+01 -4.913422992e+01 +2.5780e+00 +3.1843e+00 -3.3446e+00 -3.6165e+00 +1.0141e+00 +1.7407e+00 -3.4805e+00 +3.3506e+00 -3.8775e+00 +1.7056e-01 +3.8868e+00 +2.1092e+00 +3.1263e+00 +9.6788e-01 -2.7648e+00 +3.7375e+00 -3.8369e+00 +3.1468e+00 +1.6800e+00 +3.2384e+00
3872 +2.438967988e+00 +2.438967988e+00 -4.927103201e+01 -4.927103201e+01 +2.5800e+00 +3.1847e+00 -3.3469e+00 -3.6203e+00 +1.0166e+00 +1.7434e+00 -3.4818e+00 +3.3475e+00 -3.8742e+00 +1.6967e-01 +3.8896e+00 +2.1087e+00 +3.1281e+00 +9.6876e-01 -2.7679e+00 +3.7344e+00 -3.8380e+00 +3.1472e+00 +1.6796e+00 +3.2405e+00
3916 +2.326819467e+00 +2.326819467e+00 -4.938318053e+01 -4.938318053e+01 +2.5817e+00 +3.1856e+00 -3.3494e+00 -3.6168e+00 +1.0173e+00 +1.7416e+00 -3.4833e+00 +3.3484e+00 -3.8754e+00 +1.6904e-01 +3.8901e+00 +2.1090e+00 +3.1260e+00 +9.6671e-01 -2.7658e+00 +3.7378e+00 -3.8326e+00 +3.1518e+00 +1.6816e+00 +3.2396e+00
3938 +2.105217984e+00 +2.105217984e+00 -4.960478202e+01 -4.960478202e+01 +2.5820e+00 +3.1867e+00 -3.3487e+00 -3.6134e+00 +1.0167e+00 +1.7439e+00 -3.4817e+00 +3.3469e+00 -3.8738e+00 +1.6845e-01 +3.8901e+00 +2.1088e+00 +3.1262e+00 +9.6719e-01 -2.7678e+00 +3.7367e+00 -3.8336e+00 +3.1500e+00 +1.6800e+00 +3.2421e+00
4026 +1.657734525e+00 +1.657734525e+00 -5.005226548e+01 -5.005226548e+01 +2.5851e+00 +3.1888e+00 -3.3504e+00 -3.6114e+00 +1.0186e+00 +1.7451e+00 -3.4808e+00 +3.3455e+00 -3.8748e+00 +1.6604e-01 +3.8924e+00 +2.1060e+00 +3.1265e+00 +9.6564e-01 -2.7668e+00 +3.7285e+00 -3.8354e+00 +3.1458e+00 +1.6862e+00 +3.2380e+00
4070 +1.312229573e+00 +1.312229573e+00 -5.039777043e+01 -5.039777043e+01 +2.5865e+00 +3.1893e+00 -3.3510e+00 -3.6109e+00 +1.0193e+00 +1.7424e+00 -3.4785e+00 +3.3461e+00 -3.8759e+00 +1.6841e-01 +3.8931e+00 +2.1052e+00 +3.1277e+00 +9.6348e-01 -2.7667e+00 +3.7284e+00 -3.8348e+00 +3.1473e+00 +1.6837e+00 +3.2396e+00
4202 +9.820125043e-01 +9.820125043e-01 -5.072798750e+01 -5.072798750e+01 +2.5849e+00 +3.1870e+00 -3.3481e+00 -3.6126e+00 +1.0191e+00 +1.7416e+00 -3.4785e+00 +3.3471e+00 -3.8764e+00 +1.6804e-01 +3.8921e+00 +2.1051e+00 +3.1257e+00 +9.6259e-01 -2.7654e+00 +3.7263e+00 -3.8371e+00 +3.1477e+00 +1.6837e+00 +3.2367e+00
4378 +8.853613539e-01 +8.853613539e-01 -5.082463865e+01 -5.082463865e+01 +2.5846e+00 +3.1871e+00 -3.3484e+00 -3.6124e+00 +1.0175e+00 +1.7408e+00 -3.4787e+00 +3.3454e+00 -3.8748e+00 +1.6831e-01 +3.8905e+00 +2.1050e+00 +3.1243e+00 +9.6247e-01 -2.7642e+00 +3.7274e+00 -3.8369e+00 +3.1463e+00 +1.6818e+00 +3.2386e+00
4422 +8.476930184e-01 +8.476930184e-01 -5.086230698e+01 -5.086230698e+01 +2.5849e+00 +3.1877e+00 -3.3496e+00 -3.6144e+00 +1.0188e+00 +1.7404e+00 -3.4791e+00 +3.3456e+00 -3.8743e+00 +1.6824e-01 +3.8908e+00 +2.1049e+00 +3.1225e+00 +9.6171e-01 -2.7643e+00 +3.7276e+00 -3.8365e+00 +3.1464e+00 +1.6825e+00 +3.2398e+00
4444 +7.528308904e-01 +7.528308904e-01 -5.095716911e+01 -5.095716911e+01 +2.5849e+00 +3.1879e+00 -3.3503e+00 -3.6138e+00 +1.0189e+00 +1.7411e+00 -3.4784e+00 +3.3462e+00 -3.8735e+00 +1.6832e-01 +3.8909e+00 +2.1054e+00 +3.1229e+00 +9.6217e-01 -2.7647e+00 +3.7269e+00 -3.8361e+00 +3.1472e+00 +1.6817e+00 +3.2397e+00
4664 +7.168604811e-01 +7.168604811e-01 -5.099313952e+01 -5.099313952e+01 +2.5857e+00 +3.1868e+00 -3.3518e+00 -3.6127e+00 +1.0188e+00 +1.7407e+00 -3.4785e+00 +3.3457e+00 -3.8736e+00 +1.6824e-01 +3.8922e+00 +2.1040e+00 +3.1234e+00 +9.6157e-01 -2.7648e+00 +3.7263e+00 -3.8368e+00 +3.1471e+00 +1.6820e+00 +3.2413e+00
4686 +7.074983200e-01 +7.074983200e-01 -5.100250168e+01 -5.100250168e+01 +2.5856e+00 +3.1868e+00 -3.3517e+00 -3.6127e+00 +1.0191e+00 +1.7409e+00 -3.4786e+00 +3.3456e+00 -3.8738e+00 +1.6812e-01 +3.8917e+00 +2.1042e+00 +3.1227e+00 +9.6144e-01 -2.7646e+00 +3.7257e+00 -3.8356e+00 +3.1472e+00 +1.6819e+00 +3.2411e+00
4730 +6.705078696e-01 +6.705078696e-01 -5.103949213e+01 -5.103949213e+01 +2.5852e+00 +3.1873e+00 -3.3511e+00 -3.6131e+00 +1.0187e+00 +1.7410e+00 -3.4785e+00 +3.3455e+00 -3.8743e+00 +1.6830e-01 +3.8920e+00 +2.1040e+00 +3.1231e+00 +9.6223e-01 -2.7652e+00 +3.7259e+00 -3.8363e+00 +3.1472e+00 +1.6824e+00 +3.2414e+00
4752 +6.468375139e-01 +6.468375139e-01 -5.106316249e+01 -5.106316249e+01 +2.5854e+00 +3.1866e+00 -3.3512e+00 -3.6132e+00 +1.0187e+00 +1.7410e+00 -3.4784e+00 +3.3454e+00 -3.8740e+00 +1.6818e-01 +3.8921e+00 +2.1041e+00 +3.1231e+00 +9.6196e-01 -2.7653e+00 +3.7258e+00 -3.8363e+00 +3.1474e+00 +1.6822e+00 +3.2414e+00
4796 +6.208867130e-01 +6.208867130e-01 -5.108911329e+01 -5.108911329e+01 +2.5855e+00 +3.1868e+00 -3.3507e+00 -3.6126e+00 +1.0185e+00 +1.7413e+00 -3.4783e+00 +3.3448e+00 -3.8740e+00 +1.6808e-01 +3.8920e+00 +2.1042e+00 +3.1236e+00 +9.6194e-01 -2.7649e+00 +3.7258e+00 -3.8369e+00 +3.1471e+00 +1.6817e+00 +3.2411e+00
4799 +6.109671498e-01 +6.109671498e-01 -5.109903285e+01 -5.109903285e+01 +2.5857e+00 +3.1871e+00 -3.3502e+00 -3.6126e+00 +1.0189e+00 +1.7412e+00 -3.4787e+00 +3.3456e+00 -3.8742e+00 +1.6803e-01 +3.8912e+00 +2.1043e+00 +3.1234e+00 +9.6261e-01 -2.7652e+00 +3.7259e+00 -3.8365e+00 +3.1464e+00 +1.6826e+00 +3.2404e+00
4818 +5.924251446e-01 +5.924251446e-01 -5.111757486e+01 -5.111757486e+01 +2.5855e+00 +3.1872e+00 -3.3504e+00 -3.6124e+00 +1.0187e+00 +1.7415e+00 -3.4783e+00 +3.3455e+00 -3.8739e+00 +1.6804e-01 +3.8918e+00 +2.1045e+00 +3.1236e+00 +9.6202e-01 -2.7653e+00 +3.7261e+00 -3.8371e+00 +3.1470e+00 +1.6820e+00 +3.2413e+00
4840 +5.609338378e-01 +5.609338378e-01 -5.114906616e+01 -5.114906616e+01 +2.5857e+00 +3.1868e+00 -3.3506e+00 -3.6129e+00 +1.0184e+00 +1.7414e+00 -3.4785e+00 +3.3456e+00 -3.8740e+00 +1.6795e-01 +3.8920e+00 +2.1047e+00 +3.1235e+00 +9.6182e-01 -2.7653e+00 +3.7264e+00 -3.8372e+00 +3.1473e+00 +1.6819e+00 +3.2410e+00
4862 +4.704121008e-01 +4.704121008e-01 -5.123958790e+01 -5.123958790e+01 +2.5855e+00 +3.1866e+00 -3.3505e+00 -3.6131e+00 +1.0186e+00 +1.7415e+00 -3.4788e+00 +3.3451e+00 -3.8736e+00 +1.6797e-01 +3.8919e+00 +2.1046e+00 +3.1237e+00 +9.6219e-01 -2.7651e+00 +3.7264e+00 -3.8373e+00 +3.1475e+00 +1.6823e+00 +3.2409e+00
4928 +4.516382912e-01 +4.516382912e-01 -5.125836171e+01 -5.125836171e+01 +2.5849e+00 +3.1869e+00 -3.3505e+00 -3.6133e+00 +1.0185e+00 +1.7419e+00 -3.4785e+00 +3.3449e+00 -3.8735e+00 +1.6744e-01 +3.8920e+00 +2.1043e+00 +3.1235e+00 +9.6211e-01 -2.7648e+00 +3.7261e+00 -3.8376e+00 +3.1473e+00 +1.6829e+00 +3.2410e+00
4972 +3.878079138e-01 +3.878079138e-01 -5.132219209e+01 -5.132219209e+01 +2.5852e+00 +3.1865e+00 -3.3504e+00 -3.6132e+00 +1.0189e+00 +1.7422e+00 -3.4788e+00 +3.3450e+00 -3.8733e+00 +1.6740e-01 +3.8920e+00 +2.1043e+00 +3.1236e+00 +9.6217e-01 -2.7642e+00 +3.7259e+00 -3.8371e+00 +3.1473e+00 +1.6831e+00 +3.2410e+00
5016 +3.690974356e-01 +3.690974356e-01 -5.134090256e+01 -5.134090256e+01 +2.5851e+00 +3.1864e+00 -3.3501e+00 -3.6132e+00 +1.0188e+00 +1.7422e+00 -3.4787e+00 +3.3454e+00 -3.8737e+00 +1.6747e-01 +3.8919e+00 +2.1044e+00 +3.1237e+00 +9.6225e-01 -2.7643e+00 +3.7259e+00 -3.8368e+00 +3.1475e+00 +1.6834e+00 +3.2407e+00
5038 +3.305207754e-01 +3.305207754e-01 -5.137947922e+01 -5.137947922e+01 +2.5852e+00 +3.1861e+00 -3.3501e+00 -3.6135e+00 +1.0190e+00 +1.7423e+00 -3.4788e+00 +3.3456e+00 -3.8736e+00 +1.6762e-01 +3.8916e+00 +2.1044e+00 +3.1239e+00 +9.6233e-01 -2.7644e+00 +3.7260e+00 -3.8367e+00 +3.1476e+00 +1.6831e+00 +3.2405e+00
5060 +3.089552780e-01 +3.089552780e-01 -5.140104472e+01 -5.140104472e+01 +2.5853e+00 +3.1864e+00 -3.3503e+00 -3.6136e+00 +1.0191e+00 +1.7423e+00 -3.4789e+00 +3.3456e+00 -3.8735e+00 +1.6767e-01 +3.8916e+00 +2.1045e+00 +3.1240e+00 +9.6247e-01 -2.7644e+00 +3.7263e+00 -3.8367e+00 +3.1477e+00 +1.6833e+00 +3.2404e+00
5280 +2.944879968e-01 +2.944879968e-01 -5.141551200e+01 -5.141551200e+01 +2.5851e+00 +3.1864e+00 -3.3502e+00 -3.6135e+00 +1.0189e+00 +1.7423e+00 -3.4788e+00 +3.3458e+00 -3.8737e+00 +1.6779e-01 +3.8917e+00 +2.1045e+00 +3.1239e+00 +9.6217e-01 -2.7645e+00 +3.7265e+00 -3.8371e+00 +3.1475e+00 +1.6832e+00 +3.2403e+00
5302 +2.832526104e-01 +2.832526104e-01 -5.142674739e+01 -5.142674739e+01 +2.5850e+00 +3.1864e+00 -3.3501e+00 -3.6135e+00 +1.0189e+00 +1.7423e+00 -3.4788e+00 +3.3456e+00 -3.8736e+00 +1.6789e-01 +3.8918e+00 +2.1044e+00 +3.1240e+00 +9.6222e-01 -2.7645e+00 +3.7266e+00 -3.8371e+00 +3.1476e+00 +1.6832e+00 +3.2402e+00
5500 +2.772208298e-01 +2.772208298e-01 -5.143277917e+01 -5.143277917e+01 +2.5852e+00 +3.1863e+00 -3.3501e+00 -3.6133e+00 +1.0189e+00 +1.7421e+00 -3.4789e+00 +3.3456e+00 -3.8737e+00 +1.6786e-01 +3.8918e+00 +2.1045e+00 +3.1240e+00 +9.6227e-01 -2.7645e+00 +3.7264e+00 -3.8370e+00 +3.1474e+00 +1.6830e+00 +3.2402e+00
5522 +2.749863560e-01 +2.749863560e-01 -5.143501364e+01 -5.143501364e+01 +2.5852e+00 +3.1863e+00 -3.3501e+00 -3.6133e+00 +1.0189e+00 +1.7422e+00 -3.4789e+00 +3.3456e+00 -3.8737e+00 +1.6782e-01 +3.8918e+00 +2.1045e+00 +3.1239e+00 +9.6223e-01 -2.7645e+00 +3.7264e+00 -3.8370e+00 +3.1474e+00 +1.6830e+00 +3.2402e+00
5544 +2.668088139e-01 +2.668088139e-01 -5.144319119e+01 -5.144319119e+01 +2.5852e+00 +3.1863e+00 -3.3500e+00 -3.6132e+00 +1.0188e+00 +1.7422e+00 -3.4789e+00 +3.3456e+00 -3.8737e+00 +1.6781e-01 +3.8918e+00 +2.1045e+00 +3.1239e+00 +9.6231e-01 -2.7645e+00 +3.7264e+00 -3.8371e+00 +3.1474e+00 +1.6830e+00 +3.2402e+00
5566 +2.623188998e-01 +2.623188998e-01 -5.144768110e+01 -5.144768110e+01 +2.5852e+00 +3.1863e+00 -3.3500e+00 -3.6132e+00 +1.0188e+00 +1.7422e+00 -3.4789e+00 +3.3456e+00 -3.8737e+00 +1.6781e-01 +3.8918e+00 +2.1045e+00 +3.1239e+00 +9.6237e-01 -2.7645e+00 +3.7264e+00 -3.8370e+00 +3.1475e+00 +1.6830e+00 +3.2402e+00
5588 +2.534702716e-01 +2.534702716e-01 -5.145652973e+01 -5.145652973e+01 +2.5851e+00 +3.1863e+00 -3.3500e+00 -3.6133e+00 +1.0189e+00 +1.7423e+00 -3.4789e+00 +3.3456e+00 -3.8737e+00 +1.6780e-01 +3.8919e+00 +2.1045e+00 +3.1239e+00 +9.6237e-01 -2.7645e+00 +3.7264e+00 -3.8370e+00 +3.1476e+00 +1.6831e+00 +3.2401e+00
5654 +2.469567564e-01 +2.469567564e-01 -5.146304324e+01 -5.146304324e+01 +2.5851e+00 +3.1863e+00 -3.3499e+00 -3.6134e+00 +1.0189e+00 +1.7423e+00 -3.4789e+00 +3.3455e+00 -3.8737e+00 +1.6779e-01 +3.8918e+00 +2.1045e+00 +3.1239e+00 +9.6229e-01 -2.7645e+00 +3.7264e+00 -3.8370e+00 +3.1476e+00 +1.6831e+00 +3.2401e+00
5676 +2.446813878e-01 +2.446813878e-01 -5.146531861e+01 -5.146531861e+01 +2.5851e+00 +3.1863e+00 -3.3500e+00 -3.6134e+00 +1.0189e+00 +1.7423e+00 -3.4790e+00 +3.3455e+00 -3.8736e+00 +1.6780e-01 +3.8918e+00 +2.1045e+00 +3.1240e+00 +9.6234e-01 -2.7645e+00 +3.7264e+00 -3.8371e+00 +3.1476e+00 +1.6831e+00 +3.2402e+00
5698 +2.394557257e-01 +2.394557257e-01 -5.147054427e+01 -5.147054427e+01 +2.5851e+00 +3.1863e+00 -3.3500e+00 -3.6134e+00 +1.0188e+00 +1.7423e+00 -3.4790e+00 +3.3455e+00 -3.8737e+00 +1.6778e-01 +3.8918e+00 +2.1045e+00 +3.1240e+00 +9.6233e-01 -2.7645e+00 +3.7264e+00 -3.8370e+00 +3.1476e+00 +1.6831e+00 +3.2402e+00
5742 +2.340408994e-01 +2.340408994e-01 -5.147595910e+01 -5.147595910e+01 +2.5852e+00 +3.1863e+00 -3.3500e+00 -3.6134e+00 +1.0188e+00 +1.7422e+00 -3.4790e+00 +3.3455e+00 -3.8736e+00 +1.6778e-01 +3.8918e+00 +2.1045e+00 +3.1241e+00 +9.6230e-01 -2.7646e+00 +3.7264e+00 -3.8370e+00 +3.1476e+00 +1.6830e+00 +3.2402e+00
5852 +2.267560688e-01 +2.267560688e-01 -5.148324393e+01 -5.148324393e+01 +2.5853e+00 +3.1862e+00 -3.3499e+00 -3.6134e+00 +1.0189e+00 +1.7423e+00 -3.4791e+00 +3.3454e+00 -3.8737e+00 +1.6777e-01 +3.8918e+00 +2.1046e+00 +3.1241e+00 +9.6236e-01 -2.7646e+00 +3.7264e+00 -3.8371e+00 +3.1475e+00 +1.6831e+00 +3.2401e+00
5984 +2.216615379e-01 +2.216615379e-01 -5.148833846e+01 -5.148833846e+01 +2.5853e+00 +3.1862e+00 -3.3499e+00 -3.6134e+00 +1.0188e+00 +1.7423e+00 -3.4790e+00 +3.3454e+00 -3.8736e+00 +1.6774e-01 +3.8918e+00 +2.1046e+00 +3.1241e+00 +9.6243e-01 -2.7645e+00 +3.7264e+00 -3.8371e+00 +3.1475e+00 +1.6831e+00 +3.2402e+00
6072 +2.182566123e-01 +2.182566123e-01 -5.149174339e+01 -5.149174339e+01 +2.5852e+00 +3.1862e+00 -3.3499e+00 -3.6134e+00 +1.0188e+00 +1.7423e+00 -3.4791e+00 +3.3455e+00 -3.8736e+00 +1.6775e-01 +3.8919e+00 +2.1046e+00 +3.1241e+00 +9.6242e-01 -2.7645e+00 +3.7265e+00 -3.8371e+00 +3.1475e+00 +1.6831e+00 +3.2402e+00
6182 +2.115940415e-01 +2.115940415e-01 -5.149840596e+01 -5.149840596e+01 +2.5852e+00 +3.1862e+00 -3.3499e+00 -3.6134e+00 +1.0188e+00 +1.7423e+00 -3.4790e+00 +3.3454e+00 -3.8736e+00 +1.6772e-01 +3.8919e+00 +2.1046e+00 +3.1241e+00 +9.6241e-01 -2.7645e+00 +3.7265e+00 -3.8371e+00 +3.1476e+00 +1.6831e+00 +3.2402e+00
6292 +2.046241050e-01 +2.046241050e-01 -5.150537590e+01 -5.150537590e+01 +2.5852e+00 +3.1862e+00 -3.3499e+00 -3.6134e+00 +1.0188e+00 +1.7423e+00 -3.4791e+00 +3.3454e+00 -3.8736e+00 +1.6770e-01 +3.8919e+00 +2.1046e+00 +3.1242e+00 +9.6244e-01 -2.7645e+00 +3.7265e+00 -3.8371e+00 +3.1476e+00 +1.6831e+00 +3.2401e+00
6424 +2.036717566e-01 +2.036717566e-01 -5.150632824e+01 -5.150632824e+01 +2.5852e+00 +3.1862e+00 -3.3499e+00 -3.6133e+00 +1.0188e+00 +1.7423e+00 -3.4791e+00 +3.3454e+00 -3.8736e+00 +1.6770e-01 +3.8919e+00 +2.1046e+00 +3.1242e+00 +9.6243e-01 -2.7645e+00 +3.7265e+00 -3.8371e+00 +3.1476e+00 +1.6831e+00 +3.2401e+00
6710 +1.992167052e-01 +1.992167052e-01 -5.151078329e+01 -5.151078329e+01 +2.5852e+00 +3.1862e+00 -3.3499e+00 -3.6133e+00 +1.0188e+00 +1.7423e+00 -3.4791e+00 +3.3454e+00 -3.8737e+00 +1.6769e-01 +3.8919e+00 +2.1046e+00 +3.1242e+00 +9.6244e-01 -2.7645e+00 +3.7265e+00 -3.8371e+00 +3.1476e+00 +1.6831e+00 +3.2401e+00
7392 +1.948459144e-01 +1.948459144e-01 -5.151515409e+01 -5.151515409e+01 +2.5852e+00 +3.1862e+00 -3.3499e+00 -3.6133e+00 +1.0188e+00 +1.7423e+00 -3.4791e+00 +3.3454e+00 -3.8736e+00 +1.6769e-01 +3.8919e+00 +2.1046e+00 +3.1242e+00 +9.6244e-01 -2.7645e+00 +3.7265e+00 -3.8371e+00 +3.1476e+00 +1.6831e+00 +3.2401e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
