% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (8.113000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.184671080e+002 +7.184671080e+002 +7.995971080e+002 +7.995971080e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
540 +7.073510128e+002 +7.073510128e+002 +7.884810128e+002 +7.884810128e+002 +2.6907e+000 +1.7192e+000 -1.1481e+000 -4.2936e+000 -3.1890e+000 +2.3508e+000 -2.0270e+000 -1.4192e+000 +2.5798e+000 -2.6609e+000 -2.7097e+000 +3.4357e+000 -5.9836e-001 +3.1743e+000 +4.8741e+000 -1.0766e+000 +1.4208e+000 +2.9132e+000 +6.9870e-002 -1.7351e-001
584 +6.658957183e+002 +6.658957183e+002 +7.470257183e+002 +7.470257183e+002 +2.7213e+000 +1.7759e+000 -1.4626e+000 -4.2704e+000 -3.2036e+000 +2.5733e+000 -1.3833e+000 -1.7445e+000 +2.6826e+000 -2.8635e+000 -2.7648e+000 +3.6222e+000 -5.3225e-002 +2.6753e+000 +4.5666e+000 -1.3393e+000 +8.0988e-001 +2.7948e+000 -7.4029e-002 -7.5827e-001
598 +6.401186222e+002 +6.401186222e+002 +7.212486222e+002 +7.212486222e+002 +3.1530e+000 +1.9986e+000 -1.5679e+000 -4.1457e+000 -3.6712e+000 +2.5879e+000 -1.6137e+000 -1.7562e+000 +2.1881e+000 -3.1003e+000 -2.8182e+000 +3.5640e+000 -7.9240e-002 +2.4292e+000 +4.2742e+000 -9.8289e-001 +1.3212e+000 +3.1300e+000 -9.2094e-002 -7.0267e-001
627 +6.120698410e+002 +6.120698410e+002 +6.931998410e+002 +6.931998410e+002 +2.6428e+000 +1.4259e+000 -1.0165e+000 -4.5537e+000 -3.2443e+000 +2.0166e+000 -1.4677e+000 -1.6950e+000 +1.8864e+000 -2.8640e+000 -2.2144e+000 +3.5749e+000 -3.7273e-001 +2.5171e+000 +4.5304e+000 -1.1126e+000 +1.6823e+000 +2.6953e+000 +5.8377e-002 -3.6704e-001
642 +5.871951467e+002 +5.871951467e+002 +6.683251467e+002 +6.683251467e+002 +2.9564e+000 +1.4100e+000 -8.7925e-001 -4.6187e+000 -3.0402e+000 +2.3449e+000 -1.0774e+000 -1.9531e+000 +1.5863e+000 -2.9588e+000 -2.7800e+000 +3.5946e+000 -6.1550e-002 +3.0689e+000 +4.7109e+000 -1.1789e+000 +1.2207e+000 +3.5508e+000 -1.7010e-001 -6.9338e-001
694 +5.618832232e+002 +5.618832232e+002 +6.430132232e+002 +6.430132232e+002 +2.6453e+000 +1.3641e+000 -1.4269e+000 -5.5833e+000 -2.9870e+000 +1.6195e+000 -9.5625e-001 -2.1471e+000 +1.3486e+000 -3.8219e+000 -2.8487e+000 +3.9882e+000 +2.8845e-001 +2.7023e+000 +4.5093e+000 -4.7445e-001 +1.2055e+000 +2.5226e+000 -6.1445e-001 -1.2566e+000
706 +5.416844109e+002 +5.416844109e+002 +6.228144109e+002 +6.228144109e+002 +2.7238e+000 +1.7457e+000 -6.8060e-001 -5.2850e+000 -3.3421e+000 +2.2658e+000 -5.2927e-001 -2.0353e+000 +1.6609e-001 -3.0699e+000 -3.5741e+000 +3.7321e+000 +5.3599e-001 +2.9019e+000 +4.0108e+000 -7.8566e-001 +1.3756e+000 +2.6522e+000 -8.2527e-001 -9.1292e-001
724 +5.344717614e+002 +5.344717614e+002 +6.156017614e+002 +6.156017614e+002 +2.6288e+000 +1.4781e+000 -1.4050e+000 -4.8122e+000 -3.7112e+000 +1.6814e+000 -1.2794e+000 -1.0792e+000 +9.5747e-001 -4.3955e+000 -3.2890e+000 +3.7926e+000 +2.4285e-001 +2.5448e+000 +4.4951e+000 -6.0700e-001 +1.2123e+000 +2.6530e+000 -1.4246e-001 -5.1221e-001
734 +5.202706717e+002 +5.202706717e+002 +6.014006717e+002 +6.014006717e+002 +3.3856e+000 +1.2350e+000 -6.9290e-001 -5.3417e+000 -3.3738e+000 +2.3926e+000 -6.3941e-001 -1.7541e+000 +4.6947e-001 -4.2782e+000 -3.5401e+000 +3.9265e+000 +1.7625e-001 +2.5384e+000 +4.3096e+000 -9.1059e-001 +1.4365e+000 +3.2110e+000 -6.1498e-001 -1.1647e+000
742 +5.121442026e+002 +5.121442026e+002 +5.932742026e+002 +5.932742026e+002 +3.3415e+000 +1.2700e+000 -6.1065e-001 -4.9572e+000 -3.1617e+000 +1.7819e+000 -1.0935e+000 -6.6474e-001 +4.2932e-001 -4.1385e+000 -3.0186e+000 +4.0643e+000 +2.3859e-001 +2.7877e+000 +4.2926e+000 -7.9528e-001 +1.4961e+000 +2.8800e+000 -3.0027e-001 -1.1386e+000
759 +4.695089048e+002 +4.695089048e+002 +5.506389048e+002 +5.506389048e+002 +2.5565e+000 +1.4825e+000 -6.5607e-001 -4.8582e+000 -3.2209e+000 +2.0809e+000 -8.1290e-001 -1.4007e+000 -6.4619e-002 -4.2335e+000 -3.3347e+000 +3.7190e+000 -4.7257e-001 +2.7360e+000 +4.3315e+000 -7.8738e-001 +2.4192e+000 +2.7743e+000 -1.1263e+000 -1.5687e+000
796 +4.321720159e+002 +4.321720159e+002 +5.133020159e+002 +5.133020159e+002 +3.5736e+000 +2.0052e+000 -4.2957e-001 -4.5762e+000 -3.6015e+000 +1.2419e+000 -2.2238e-001 -2.0868e+000 +8.4955e-002 -5.8634e+000 -3.9243e+000 +3.3767e+000 +3.9265e-001 +2.6055e+000 +3.8811e+000 -2.9189e-001 +1.3812e+000 +2.7466e+000 -1.0519e+000 -2.0558e+000
836 +4.196393771e+002 +4.196393771e+002 +5.007693771e+002 +5.007693771e+002 +3.2852e+000 +2.2760e+000 -9.1102e-002 -4.3014e+000 -3.9597e+000 +2.0543e+000 -2.0998e-001 -1.8092e+000 -2.0458e-001 -4.8473e+000 -3.0580e+000 +3.7929e+000 -3.0397e-001 +2.6033e+000 +3.7881e+000 -5.3445e-002 +2.2334e+000 +2.8872e+000 -9.1645e-001 -1.5314e+000
860 +3.716905800e+002 +3.716905800e+002 +4.528205800e+002 +4.528205800e+002 +3.0242e+000 +2.5343e+000 +1.7212e+000 -3.5013e+000 -4.5847e+000 +9.5506e-001 +8.6832e-001 -3.7301e-001 -1.3536e+000 -4.0104e+000 -3.1836e+000 +4.1290e+000 -1.4696e-001 +2.4752e+000 +4.4033e+000 +6.7175e-001 +1.3583e+000 +2.5912e+000 -1.3130e+000 -1.6544e+000
908 +3.544930205e+002 +3.544930205e+002 +4.356230205e+002 +4.356230205e+002 +3.0012e+000 +7.4797e-001 +1.9450e+000 -3.9565e+000 -2.8380e+000 +4.8706e-001 +6.4478e-001 -9.8091e-001 +1.1267e+000 -5.9654e+000 -3.7523e+000 +4.5514e+000 +9.2063e-002 +1.8681e+000 +3.2115e+000 -1.2497e+000 +1.3636e-001 +3.0651e+000 +6.5849e-001 -2.4051e+000
929 +3.454198182e+002 +3.454198182e+002 +4.265498182e+002 +4.265498182e+002 +2.5601e+000 +1.4273e+000 +1.6485e+000 -5.1737e+000 -3.1291e+000 -1.1207e+000 -6.6685e-001 -1.0644e+000 -1.2673e+000 -6.0507e+000 -3.6758e+000 +3.7181e+000 -1.2221e+000 +2.6708e+000 +2.8730e+000 -3.8973e-001 +1.9398e-001 +2.6985e+000 +1.1781e+000 -2.6608e+000
939 +3.336773826e+002 +3.336773826e+002 +4.148073826e+002 +4.148073826e+002 +2.4371e+000 -8.5074e-002 +4.9907e-001 -2.5257e+000 -3.3680e+000 +1.0985e-001 +1.3813e+000 -6.1244e-001 +4.5986e-002 -5.3639e+000 -3.0611e+000 +3.3396e+000 -7.0526e-001 +2.8669e+000 +3.0991e+000 -3.0493e-001 +2.5160e-001 +4.0934e+000 -8.7430e-002 -1.8844e+000
961 +3.164934973e+002 +3.164934973e+002 +3.976234973e+002 +3.976234973e+002 +1.7797e+000 +3.4555e-001 +2.2106e+000 -4.8195e+000 -3.8116e+000 +2.1540e-001 +1.5904e+000 -1.2098e+000 -1.1669e+000 -6.9831e+000 -2.6149e+000 +3.7615e+000 -1.5625e+000 +9.7396e-001 +1.9125e+000 -8.6460e-001 +2.9069e-001 +2.7770e+000 +5.7242e-001 -2.0635e+000
968 +3.070135255e+002 +3.070135255e+002 +3.881435255e+002 +3.881435255e+002 +2.4841e+000 +5.9052e-001 +1.7154e+000 -4.2255e+000 -3.5763e+000 -1.8711e-001 +4.3777e-001 -1.2678e+000 -3.1623e-001 -6.8277e+000 -3.1805e+000 +4.0077e+000 -1.1454e+000 +2.1003e+000 +2.9729e+000 -4.7580e-001 +2.8499e-001 +3.3142e+000 -5.4692e-001 -2.1395e+000
988 +2.940915183e+002 +2.940915183e+002 +3.752215183e+002 +3.752215183e+002 +2.7386e+000 -5.4463e-002 +1.2001e+000 -3.4983e+000 -2.7932e+000 -3.5415e-001 +1.1489e+000 -1.4205e+000 -1.4118e-001 -4.8959e+000 -4.4183e+000 +3.5345e+000 -9.9022e-001 +1.8463e+000 +2.2854e+000 -1.0796e-001 +1.2331e+000 +3.4431e+000 -4.2647e-001 -2.0633e+000
1004 +2.833286624e+002 +2.833286624e+002 +3.644586624e+002 +3.644586624e+002 +2.4375e+000 +1.0774e+000 +2.2100e+000 -3.2356e+000 -2.1660e+000 -4.6002e-001 +1.1185e+000 -4.1262e-001 +3.2509e-001 -7.3689e+000 -3.1167e+000 +3.0339e+000 -3.7946e-001 +1.5305e+000 +2.3198e+000 +3.2335e-001 +7.3697e-002 +2.6612e+000 -6.5899e-001 -6.3531e-001
1008 +2.716007283e+002 +2.716007283e+002 +3.527307283e+002 +3.527307283e+002 +2.8229e+000 +1.4682e+000 +2.4658e+000 -3.8207e+000 -3.7449e+000 +7.6632e-001 -2.5913e-001 -1.2858e+000 -5.0163e-001 -5.1343e+000 -2.8369e+000 +2.7614e+000 -7.2920e-001 +2.4177e+000 +2.7016e+000 -5.8323e-001 -2.6625e-001 +3.1254e+000 +6.2513e-002 -1.9146e+000
1090 +2.513818877e+002 +2.513818877e+002 +3.325118877e+002 +3.325118877e+002 +3.2403e+000 +1.5266e-002 +2.6088e+000 -4.7657e+000 -3.7753e+000 +1.5082e+000 +6.4586e-001 -7.5579e-001 -4.9021e-001 -5.7120e+000 -2.9124e+000 +3.5539e+000 -1.3226e+000 +1.8893e+000 +3.5997e+000 +1.0610e+000 +8.4437e-001 +2.7242e+000 -7.5107e-001 +1.6920e-001
1100 +2.245659626e+002 +2.245659626e+002 +3.056959626e+002 +3.056959626e+002 +2.5081e+000 +1.0408e-001 +2.4186e+000 -3.8391e+000 -4.3110e+000 +7.5233e-001 +7.9745e-001 -1.1791e+000 -1.3485e+000 -5.7799e+000 -3.4052e+000 +3.1465e+000 -9.6221e-001 +9.4044e-001 +1.7322e+000 +5.4047e-001 +6.6424e-001 +2.6030e+000 -1.0375e+000 -8.2477e-001
1103 +2.005332283e+002 +2.005332283e+002 +2.816632283e+002 +2.816632283e+002 +2.3991e+000 +4.7792e-001 +2.4906e+000 -4.0311e+000 -3.9712e+000 +4.0105e-001 +1.4289e+000 -1.6799e+000 +2.7191e-001 -4.1360e+000 -2.2001e+000 +3.0411e+000 -1.2956e+000 +4.7873e-001 +1.8691e+000 +3.1939e-001 -7.3668e-001 +2.4298e+000 -8.6229e-001 -4.2995e-001
1128 +1.870017737e+002 +1.870017737e+002 +2.681317737e+002 +2.681317737e+002 +2.3614e+000 -1.2330e-001 +2.6549e+000 -3.4526e+000 -4.1750e+000 -8.4933e-001 +2.3402e+000 -2.2028e+000 -1.1333e+000 -4.6764e+000 -2.7969e+000 +3.6569e+000 -2.0217e+000 +1.5901e+000 +7.5138e-001 +1.7005e+000 +1.2330e+000 +1.9710e+000 -2.5551e-001 -1.1524e+000
1392 +1.826905916e+002 +1.826905916e+002 +2.638205916e+002 +2.638205916e+002 +1.3751e+000 +2.6214e-002 +3.3436e+000 -3.3400e+000 -4.0374e+000 -4.7432e-001 +1.9049e+000 -1.3337e+000 +2.2400e-001 -4.2834e+000 -3.5209e+000 +2.0833e+000 -2.7150e+000 -2.6886e-001 -8.6803e-001 +3.9632e-001 +6.8006e-001 +2.8479e+000 +5.2717e-001 -7.3400e-002
1416 +1.755966753e+002 +1.755966753e+002 +2.567266753e+002 +2.567266753e+002 +1.9728e+000 -3.0900e-001 +2.0698e+000 -2.7112e+000 -4.0221e+000 -5.4185e-001 +1.5340e+000 -2.0373e+000 +3.6653e-002 -5.6648e+000 -3.6407e+000 +2.6053e+000 -3.4162e+000 -2.4567e-001 +8.6304e-001 +6.9227e-001 -4.7556e-001 +2.9645e+000 +1.7494e-001 +1.8839e-001
1474 +1.696153756e+002 +1.696153756e+002 +2.507453756e+002 +2.507453756e+002 +2.3631e+000 +3.6940e-001 +1.5819e+000 -3.0911e+000 -4.2741e+000 -1.9188e-002 +1.9801e+000 -1.9849e+000 -5.5137e-001 -4.8940e+000 -3.4818e+000 +2.9923e+000 -3.4025e+000 +3.9555e-001 -3.3497e-001 +4.2344e-001 -5.8734e-001 +2.4440e+000 +2.6572e-001 -1.1538e-001
1556 +1.631615264e+002 +1.631615264e+002 +2.442915264e+002 +2.442915264e+002 +1.7253e+000 +7.5123e-002 +3.3345e+000 -2.3632e+000 -4.1522e+000 +4.9713e-001 +7.7548e-001 -2.3200e+000 +1.2739e-001 -4.6319e+000 -2.7443e+000 +3.5136e+000 -3.6813e+000 +6.2167e-001 -9.4828e-001 +3.8190e-001 -2.9615e-001 +2.1483e+000 -3.0776e-001 -4.1623e-001
1824 +1.566691976e+002 +1.566691976e+002 +2.377991976e+002 +2.377991976e+002 +2.7477e+000 -1.8095e-001 +2.6499e+000 -3.0207e+000 -4.4873e+000 -3.0174e-001 +1.9403e+000 -1.3819e+000 -7.6256e-001 -4.2062e+000 -3.9257e+000 +3.5973e+000 -3.4447e+000 +9.9261e-001 -4.8954e-001 +6.3514e-001 +3.4620e-001 +2.7261e+000 -1.1584e-002 -5.2154e-001
2046 +1.453348067e+002 +1.453348067e+002 +2.264648067e+002 +2.264648067e+002 +2.5886e+000 +7.5794e-001 +1.6874e+000 -3.2100e+000 -4.1530e+000 -1.0361e+000 +1.4970e+000 -1.7969e+000 -5.0625e-001 -5.3229e+000 -3.9528e+000 +2.7907e+000 -3.3044e+000 +7.6576e-001 -8.3434e-001 +8.0428e-001 -1.9774e-001 +2.2908e+000 +3.6940e-001 -4.9331e-001
2204 +1.297434368e+002 +1.297434368e+002 +2.108734368e+002 +2.108734368e+002 +2.5742e+000 +7.4343e-001 +2.4485e+000 -3.5934e+000 -3.5425e+000 -9.6131e-001 +1.3507e+000 -2.2960e+000 +1.3576e-001 -5.4936e+000 -4.1257e+000 +2.7823e+000 -3.3815e+000 +4.1414e-001 -4.5283e-001 +3.0777e-001 -8.4938e-001 +2.1791e+000 -2.9599e-001 -9.1588e-001
3784 +1.274431246e+002 +1.274431246e+002 +2.085731246e+002 +2.085731246e+002 +2.8911e+000 +1.8457e+000 +2.7389e+000 -3.4699e+000 -3.8805e+000 -9.8439e-001 +1.4182e+000 -2.4189e+000 -1.4249e+000 -5.1453e+000 -3.3253e+000 +2.0887e+000 -3.8386e+000 +1.2810e+000 -6.0698e-001 +5.9913e-001 -1.0022e+000 +2.6041e+000 +6.1659e-001 -9.3473e-002
3806 +1.237346064e+002 +1.237346064e+002 +2.048646064e+002 +2.048646064e+002 +2.9187e+000 +1.8598e+000 +2.7803e+000 -3.4433e+000 -3.9176e+000 -9.3570e-001 +1.4555e+000 -2.4070e+000 -1.5760e+000 -5.1162e+000 -3.3345e+000 +2.0599e+000 -3.8256e+000 +1.2601e+000 -6.1763e-001 +6.2673e-001 -9.9286e-001 +2.6110e+000 +6.4188e-001 -1.0651e-001
3828 +1.120445467e+002 +1.120445467e+002 +1.931745467e+002 +1.931745467e+002 +2.8891e+000 +1.8736e+000 +2.7384e+000 -3.4992e+000 -3.9452e+000 -8.6252e-001 +1.5239e+000 -2.3780e+000 -1.6188e+000 -5.1005e+000 -3.2837e+000 +2.0745e+000 -3.7782e+000 +1.3496e+000 -6.7767e-001 +6.4843e-001 -9.6832e-001 +2.5666e+000 +6.5874e-001 -1.1861e-001
4048 +1.040981453e+002 +1.040981453e+002 +1.852281453e+002 +1.852281453e+002 +2.8601e+000 +1.8811e+000 +2.6568e+000 -3.3089e+000 -3.9794e+000 -8.8002e-001 +1.5065e+000 -2.4127e+000 -1.5917e+000 -5.3688e+000 -3.2556e+000 +2.2427e+000 -3.8592e+000 +1.2887e+000 -5.9801e-001 +5.8089e-001 -1.0514e+000 +2.5700e+000 +7.8859e-001 -5.9969e-002
4070 +9.953780225e+001 +9.953780225e+001 +1.806678022e+002 +1.806678022e+002 +2.8148e+000 +1.8872e+000 +2.7081e+000 -3.3242e+000 -3.9707e+000 -9.5380e-001 +1.4753e+000 -2.4394e+000 -1.5919e+000 -5.3177e+000 -3.2337e+000 +2.2425e+000 -3.8469e+000 +1.2997e+000 -5.6376e-001 +6.1413e-001 -1.0623e+000 +2.5417e+000 +7.7879e-001 -1.0378e-001
4180 +9.549176559e+001 +9.549176559e+001 +1.766217656e+002 +1.766217656e+002 +2.8216e+000 +1.8589e+000 +2.6307e+000 -3.4198e+000 -4.0076e+000 -9.2110e-001 +1.4407e+000 -2.4780e+000 -1.5897e+000 -5.3455e+000 -3.2006e+000 +2.3281e+000 -3.8532e+000 +1.2578e+000 -6.4282e-001 +5.9518e-001 -1.0348e+000 +2.4981e+000 +7.0870e-001 -8.3342e-002
4201 +8.475949496e+001 +8.475949496e+001 +1.658894950e+002 +1.658894950e+002 +2.8181e+000 +1.8536e+000 +2.5953e+000 -3.3253e+000 -4.0482e+000 -8.8781e-001 +1.4893e+000 -2.4608e+000 -1.6189e+000 -5.4362e+000 -3.1840e+000 +2.3060e+000 -3.8784e+000 +1.2735e+000 -5.3516e-001 +6.0881e-001 -1.0597e+000 +2.5179e+000 +7.6040e-001 -7.7830e-002
4268 +7.670414579e+001 +7.670414579e+001 +1.578341458e+002 +1.578341458e+002 +2.7718e+000 +1.8695e+000 +2.6446e+000 -3.3677e+000 -3.9754e+000 -9.3719e-001 +1.4734e+000 -2.4368e+000 -1.5631e+000 -5.4201e+000 -3.2310e+000 +2.3307e+000 -3.8252e+000 +1.2242e+000 -6.7822e-001 +5.6076e-001 -1.0912e+000 +2.5139e+000 +7.3473e-001 -9.9498e-002
4290 +6.949524299e+001 +6.949524299e+001 +1.506252430e+002 +1.506252430e+002 +2.7615e+000 +1.8746e+000 +2.6513e+000 -3.3723e+000 -3.9602e+000 -9.4488e-001 +1.4921e+000 -2.4494e+000 -1.5540e+000 -5.4528e+000 -3.2248e+000 +2.3116e+000 -3.8361e+000 +1.2110e+000 -7.0993e-001 +5.6037e-001 -1.1168e+000 +2.5544e+000 +7.5765e-001 -8.7072e-002
4312 +6.447166571e+001 +6.447166571e+001 +1.456016657e+002 +1.456016657e+002 +2.7442e+000 +1.8601e+000 +2.6309e+000 -3.3682e+000 -3.9655e+000 -9.3363e-001 +1.4875e+000 -2.4792e+000 -1.5767e+000 -5.4749e+000 -3.1986e+000 +2.3074e+000 -3.8382e+000 +1.2051e+000 -7.2337e-001 +5.2476e-001 -1.0910e+000 +2.5555e+000 +7.5579e-001 -8.4072e-002
4334 +5.871844214e+001 +5.871844214e+001 +1.398484421e+002 +1.398484421e+002 +2.7501e+000 +1.8419e+000 +2.6085e+000 -3.3268e+000 -3.9776e+000 -9.3745e-001 +1.4948e+000 -2.5047e+000 -1.5957e+000 -5.4370e+000 -3.2051e+000 +2.2788e+000 -3.8249e+000 +1.1850e+000 -7.4498e-001 +5.3960e-001 -1.0974e+000 +2.5521e+000 +7.7444e-001 -1.0638e-001
4356 +5.621151235e+001 +5.621151235e+001 +1.373415124e+002 +1.373415124e+002 +2.7348e+000 +1.8601e+000 +2.6370e+000 -3.3184e+000 -3.9665e+000 -9.4424e-001 +1.4691e+000 -2.4884e+000 -1.5824e+000 -5.4398e+000 -3.1828e+000 +2.2814e+000 -3.8123e+000 +1.1546e+000 -7.2761e-001 +5.5246e-001 -1.0892e+000 +2.5732e+000 +7.4559e-001 -1.1233e-001
4400 +5.242495034e+001 +5.242495034e+001 +1.335549503e+002 +1.335549503e+002 +2.6932e+000 +1.8511e+000 +2.5949e+000 -3.2922e+000 -3.9814e+000 -9.1149e-001 +1.4703e+000 -2.4846e+000 -1.5673e+000 -5.4525e+000 -3.2315e+000 +2.3033e+000 -3.8294e+000 +1.1715e+000 -7.5556e-001 +5.7516e-001 -1.0894e+000 +2.6021e+000 +7.3921e-001 -1.2199e-001
4422 +4.791976097e+001 +4.791976097e+001 +1.290497610e+002 +1.290497610e+002 +2.6757e+000 +1.8567e+000 +2.5943e+000 -3.2887e+000 -3.9999e+000 -9.4266e-001 +1.4900e+000 -2.5083e+000 -1.5499e+000 -5.4119e+000 -3.2004e+000 +2.3014e+000 -3.8273e+000 +1.1700e+000 -7.5514e-001 +5.7625e-001 -1.0965e+000 +2.5657e+000 +7.6177e-001 -1.1039e-001
4466 +4.688491306e+001 +4.688491306e+001 +1.280149131e+002 +1.280149131e+002 +2.6569e+000 +1.8316e+000 +2.6239e+000 -3.3037e+000 -4.0177e+000 -9.4788e-001 +1.4727e+000 -2.4984e+000 -1.5678e+000 -5.4265e+000 -3.1963e+000 +2.3274e+000 -3.8293e+000 +1.1383e+000 -7.4091e-001 +5.4510e-001 -1.1079e+000 +2.5812e+000 +7.5057e-001 -1.1642e-001
4488 +4.567595422e+001 +4.567595422e+001 +1.268059542e+002 +1.268059542e+002 +2.6586e+000 +1.8544e+000 +2.6150e+000 -3.3209e+000 -4.0090e+000 -9.3677e-001 +1.4825e+000 -2.5060e+000 -1.5565e+000 -5.4387e+000 -3.2113e+000 +2.3160e+000 -3.8427e+000 +1.1520e+000 -7.3729e-001 +5.1513e-001 -1.0975e+000 +2.5706e+000 +7.5694e-001 -1.0452e-001
4620 +4.354545526e+001 +4.354545526e+001 +1.246754553e+002 +1.246754553e+002 +2.6279e+000 +1.8502e+000 +2.6139e+000 -3.3027e+000 -4.0134e+000 -9.1817e-001 +1.5315e+000 -2.4881e+000 -1.5599e+000 -5.4572e+000 -3.1899e+000 +2.2836e+000 -3.8669e+000 +1.1376e+000 -7.8523e-001 +5.7507e-001 -1.0764e+000 +2.6064e+000 +7.5577e-001 -7.2764e-002
4642 +4.141593494e+001 +4.141593494e+001 +1.225459349e+002 +1.225459349e+002 +2.6329e+000 +1.8504e+000 +2.6082e+000 -3.3180e+000 -4.0053e+000 -9.1425e-001 +1.5313e+000 -2.4914e+000 -1.5508e+000 -5.4350e+000 -3.1917e+000 +2.2902e+000 -3.8602e+000 +1.1532e+000 -7.5450e-001 +5.9112e-001 -1.0905e+000 +2.6051e+000 +7.4709e-001 -7.0309e-002
4730 +4.039651054e+001 +4.039651054e+001 +1.215265105e+002 +1.215265105e+002 +2.6195e+000 +1.8429e+000 +2.6321e+000 -3.3506e+000 -4.0089e+000 -9.2777e-001 +1.4935e+000 -2.4692e+000 -1.5431e+000 -5.4385e+000 -3.1934e+000 +2.3098e+000 -3.8498e+000 +1.1760e+000 -7.6436e-001 +5.9723e-001 -1.0932e+000 +2.6394e+000 +7.5157e-001 -4.3756e-002
4752 +3.961751711e+001 +3.961751711e+001 +1.207475171e+002 +1.207475171e+002 +2.6365e+000 +1.8514e+000 +2.6319e+000 -3.3438e+000 -4.0091e+000 -9.2703e-001 +1.4932e+000 -2.4821e+000 -1.5488e+000 -5.4313e+000 -3.1916e+000 +2.3070e+000 -3.8411e+000 +1.1711e+000 -7.4463e-001 +5.8733e-001 -1.0984e+000 +2.6513e+000 +7.4476e-001 -4.6417e-002
4862 +3.856675550e+001 +3.856675550e+001 +1.196967555e+002 +1.196967555e+002 +2.6161e+000 +1.8586e+000 +2.6338e+000 -3.3303e+000 -4.0103e+000 -9.2275e-001 +1.4946e+000 -2.4997e+000 -1.5345e+000 -5.4152e+000 -3.1860e+000 +2.2894e+000 -3.8641e+000 +1.1573e+000 -7.7687e-001 +6.0556e-001 -1.1086e+000 +2.6344e+000 +7.4841e-001 -5.9193e-002
5104 +3.762684439e+001 +3.762684439e+001 +1.187568444e+002 +1.187568444e+002 +2.6047e+000 +1.8758e+000 +2.6530e+000 -3.3283e+000 -3.9902e+000 -9.2880e-001 +1.4951e+000 -2.4914e+000 -1.5464e+000 -5.4277e+000 -3.1819e+000 +2.3075e+000 -3.8525e+000 +1.1493e+000 -7.8454e-001 +5.9185e-001 -1.1193e+000 +2.6299e+000 +7.2856e-001 -4.9198e-002
5456 +3.706369437e+001 +3.706369437e+001 +1.181936944e+002 +1.181936944e+002 +2.6056e+000 +1.8826e+000 +2.6521e+000 -3.3436e+000 -3.9875e+000 -9.3096e-001 +1.5032e+000 -2.4950e+000 -1.5443e+000 -5.4317e+000 -3.1898e+000 +2.3116e+000 -3.8454e+000 +1.1531e+000 -7.8880e-001 +5.8707e-001 -1.1164e+000 +2.6406e+000 +7.1959e-001 -5.2176e-002
11703 +3.373619286e+001 +3.373619286e+001 +1.148661929e+002 +1.148661929e+002 +3.2808e+000 +1.2555e+000 +2.6348e+000 -1.7722e+000 -3.9583e+000 -1.4562e+000 +2.6275e+000 -2.7709e+000 -9.2972e-001 -3.7181e+000 -4.2657e+000 +2.0131e+000 -2.1558e+000 -4.7770e-002 -1.6270e+000 -7.8451e-001 +1.9993e-001 +1.6874e+000 -5.0812e-001 -5.3245e-001
11728 +2.933332760e+001 +2.933332760e+001 +1.104633276e+002 +1.104633276e+002 +3.3333e+000 +1.2909e+000 +2.6356e+000 -1.8383e+000 -3.9822e+000 -1.4755e+000 +2.6565e+000 -2.8344e+000 -9.4073e-001 -3.6912e+000 -4.2910e+000 +2.0280e+000 -2.1692e+000 -4.6531e-002 -1.6401e+000 -8.2079e-001 +2.1231e-001 +1.7370e+000 -5.2931e-001 -5.0466e-001
11816 +2.761617129e+001 +2.761617129e+001 +1.087461713e+002 +1.087461713e+002 +3.3023e+000 +1.3250e+000 +2.6374e+000 -1.9050e+000 -3.9697e+000 -1.5165e+000 +2.6558e+000 -2.8159e+000 -9.7817e-001 -3.7719e+000 -4.3119e+000 +2.0359e+000 -2.1456e+000 -1.0325e-001 -1.6266e+000 -8.1276e-001 +2.4952e-001 +1.7579e+000 -5.3156e-001 -5.0534e-001
11860 +2.531758018e+001 +2.531758018e+001 +1.064475802e+002 +1.064475802e+002 +3.3087e+000 +1.2922e+000 +2.6249e+000 -1.8889e+000 -3.9884e+000 -1.5209e+000 +2.6512e+000 -2.8099e+000 -9.7108e-001 -3.7889e+000 -4.3077e+000 +2.0422e+000 -2.1306e+000 -8.0551e-002 -1.6517e+000 -8.4356e-001 +2.5135e-001 +1.7253e+000 -5.5403e-001 -4.9030e-001
12068 +2.491615174e+001 +2.491615174e+001 +1.060461517e+002 +1.060461517e+002 +3.3031e+000 +1.2975e+000 +2.6096e+000 -1.8480e+000 -3.9356e+000 -1.5087e+000 +2.6557e+000 -2.7992e+000 -9.6504e-001 -3.7586e+000 -4.2721e+000 +2.0351e+000 -2.1443e+000 -4.5044e-002 -1.6143e+000 -8.5497e-001 +2.3301e-001 +1.7407e+000 -5.3641e-001 -4.9714e-001
