% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
103356 +5.494931592e-001 +5.494931592e-001 -9.994505068e+002 -9.994505068e+002 -4.0208e-001 +6.2553e-001 -1.9297e-001 -4.7272e-001 +2.8826e-001 -1.5314e-001 -3.0938e-001 +9.3679e-001 -1.0746e-002 -3.0998e-001 +2.5422e-002 +6.5010e-001 +9.0870e-001 -4.7648e-001 -1.4348e-001 -5.2516e-001 +3.4354e-001 +2.4357e-001 +1.8459e-001 +2.2696e-001
103752 +5.363044854e-001 +5.363044854e-001 -9.994636955e+002 -9.994636955e+002 -4.0799e-001 +6.2601e-001 -1.8897e-001 -4.7417e-001 +2.8841e-001 -1.5183e-001 -3.0696e-001 +9.3793e-001 -9.8667e-003 -3.0908e-001 +2.3474e-002 +6.4818e-001 +9.1069e-001 -4.7683e-001 -1.4268e-001 -5.2395e-001 +3.4219e-001 +2.4607e-001 +1.8689e-001 +2.2650e-001
104170 +5.239273918e-001 +5.239273918e-001 -9.994760726e+002 -9.994760726e+002 -4.1274e-001 +6.2621e-001 -1.8577e-001 -4.7618e-001 +2.8837e-001 -1.5109e-001 -3.0484e-001 +9.3839e-001 -8.3281e-003 -3.0905e-001 +2.1935e-002 +6.4514e-001 +9.1244e-001 -4.7543e-001 -1.4188e-001 -5.1967e-001 +3.4101e-001 +2.4844e-001 +1.8995e-001 +2.2609e-001
104434 +5.123782276e-001 +5.123782276e-001 -9.994876218e+002 -9.994876218e+002 -4.1693e-001 +6.2840e-001 -1.8266e-001 -4.7871e-001 +2.8759e-001 -1.5021e-001 -3.0318e-001 +9.3943e-001 -6.8799e-003 -3.0994e-001 +2.1646e-002 +6.4358e-001 +9.1371e-001 -4.7409e-001 -1.4187e-001 -5.1702e-001 +3.4058e-001 +2.5050e-001 +1.9343e-001 +2.2633e-001
104786 +4.985841978e-001 +4.985841978e-001 -9.995014158e+002 -9.995014158e+002 -4.2180e-001 +6.3000e-001 -1.7752e-001 -4.8151e-001 +2.8668e-001 -1.4916e-001 -3.0025e-001 +9.4035e-001 -5.0699e-003 -3.0901e-001 +2.0804e-002 +6.4118e-001 +9.1635e-001 -4.7246e-001 -1.4100e-001 -5.1266e-001 +3.3890e-001 +2.5348e-001 +1.9733e-001 +2.2493e-001
105314 +4.889396880e-001 +4.889396880e-001 -9.995110603e+002 -9.995110603e+002 -4.2675e-001 +6.3097e-001 -1.7347e-001 -4.8304e-001 +2.8659e-001 -1.4727e-001 -2.9724e-001 +9.4133e-001 -3.6752e-003 -3.1097e-001 +2.1192e-002 +6.3816e-001 +9.1761e-001 -4.7046e-001 -1.4093e-001 -5.0986e-001 +3.3989e-001 +2.5539e-001 +2.0025e-001 +2.2460e-001
105688 +4.780161497e-001 +4.780161497e-001 -9.995219839e+002 -9.995219839e+002 -4.3111e-001 +6.3206e-001 -1.6995e-001 -4.8551e-001 +2.8663e-001 -1.4584e-001 -2.9585e-001 +9.4219e-001 -9.8672e-004 -3.1040e-001 +2.0502e-002 +6.3642e-001 +9.1950e-001 -4.6948e-001 -1.4057e-001 -5.0630e-001 +3.3903e-001 +2.5707e-001 +2.0295e-001 +2.2379e-001
106260 +4.668015904e-001 +4.668015904e-001 -9.995331984e+002 -9.995331984e+002 -4.3717e-001 +6.3289e-001 -1.6475e-001 -4.8864e-001 +2.8650e-001 -1.4669e-001 -2.9213e-001 +9.4261e-001 -1.1018e-004 -3.1040e-001 +1.9565e-002 +6.3302e-001 +9.2130e-001 -4.6816e-001 -1.4028e-001 -5.0271e-001 +3.3745e-001 +2.6028e-001 +2.0644e-001 +2.2319e-001
106524 +4.568426931e-001 +4.568426931e-001 -9.995431573e+002 -9.995431573e+002 -4.4138e-001 +6.3377e-001 -1.6196e-001 -4.9010e-001 +2.8576e-001 -1.4633e-001 -2.8988e-001 +9.4302e-001 +2.3120e-003 -3.0994e-001 +1.8353e-002 +6.3003e-001 +9.2218e-001 -4.6675e-001 -1.4014e-001 -4.9802e-001 +3.3675e-001 +2.6221e-001 +2.0938e-001 +2.2289e-001
106905 +4.466716445e-001 +4.466716445e-001 -9.995533284e+002 -9.995533284e+002 -4.4505e-001 +6.3340e-001 -1.5871e-001 -4.9137e-001 +2.8444e-001 -1.4313e-001 -2.8693e-001 +9.4357e-001 +4.1919e-003 -3.1204e-001 +1.6738e-002 +6.2792e-001 +9.2344e-001 -4.6579e-001 -1.4027e-001 -4.9703e-001 +3.3447e-001 +2.6363e-001 +2.1305e-001 +2.2264e-001
107316 +4.359990847e-001 +4.359990847e-001 -9.995640009e+002 -9.995640009e+002 -4.5018e-001 +6.3436e-001 -1.5663e-001 -4.9259e-001 +2.8302e-001 -1.4212e-001 -2.8429e-001 +9.4448e-001 +4.9068e-003 -3.1014e-001 +1.6264e-002 +6.2652e-001 +9.2476e-001 -4.6620e-001 -1.3991e-001 -4.9316e-001 +3.3420e-001 +2.6646e-001 +2.1588e-001 +2.2279e-001
107756 +4.262959391e-001 +4.262959391e-001 -9.995737041e+002 -9.995737041e+002 -4.5596e-001 +6.3454e-001 -1.5368e-001 -4.9518e-001 +2.8378e-001 -1.3999e-001 -2.8167e-001 +9.4544e-001 +6.5642e-003 -3.1018e-001 +1.5788e-002 +6.2432e-001 +9.2568e-001 -4.6529e-001 -1.3859e-001 -4.9011e-001 +3.3230e-001 +2.6880e-001 +2.1841e-001 +2.2293e-001
108262 +4.163165931e-001 +4.163165931e-001 -9.995836834e+002 -9.995836834e+002 -4.5990e-001 +6.3469e-001 -1.5067e-001 -4.9676e-001 +2.8317e-001 -1.4008e-001 -2.7953e-001 +9.4621e-001 +8.5375e-003 -3.1024e-001 +1.4309e-002 +6.2109e-001 +9.2678e-001 -4.6430e-001 -1.3903e-001 -4.8759e-001 +3.3147e-001 +2.7041e-001 +2.2145e-001 +2.2221e-001
108812 +4.070853077e-001 +4.070853077e-001 -9.995929147e+002 -9.995929147e+002 -4.6469e-001 +6.3587e-001 -1.4678e-001 -4.9879e-001 +2.8322e-001 -1.3871e-001 -2.7709e-001 +9.4629e-001 +1.0553e-002 -3.1033e-001 +1.3144e-002 +6.1866e-001 +9.2813e-001 -4.6301e-001 -1.3907e-001 -4.8422e-001 +3.3041e-001 +2.7314e-001 +2.2320e-001 +2.2178e-001
109249 +3.978590668e-001 +3.978590668e-001 -9.996021409e+002 -9.996021409e+002 -4.7152e-001 +6.3680e-001 -1.4211e-001 -5.0106e-001 +2.8345e-001 -1.3880e-001 -2.7431e-001 +9.4629e-001 +1.2238e-002 -3.1048e-001 +1.1677e-002 +6.1562e-001 +9.3075e-001 -4.6234e-001 -1.3836e-001 -4.8094e-001 +3.2950e-001 +2.7746e-001 +2.2773e-001 +2.2052e-001
109670 +3.890321499e-001 +3.890321499e-001 -9.996109679e+002 -9.996109679e+002 -4.7507e-001 +6.3734e-001 -1.3972e-001 -5.0331e-001 +2.8349e-001 -1.3732e-001 -2.7220e-001 +9.4743e-001 +1.3766e-002 -3.1063e-001 +1.0843e-002 +6.1412e-001 +9.3139e-001 -4.6134e-001 -1.3849e-001 -4.7810e-001 +3.2862e-001 +2.7796e-001 +2.2980e-001 +2.2079e-001
110242 +3.798952872e-001 +3.798952872e-001 -9.996201047e+002 -9.996201047e+002 -4.7957e-001 +6.3757e-001 -1.3742e-001 -5.0473e-001 +2.8217e-001 -1.3641e-001 -2.7072e-001 +9.4931e-001 +1.5198e-002 -3.1144e-001 +9.2565e-003 +6.1195e-001 +9.3276e-001 -4.6081e-001 -1.3816e-001 -4.7481e-001 +3.2698e-001 +2.8064e-001 +2.3359e-001 +2.2072e-001
110726 +3.710578173e-001 +3.710578173e-001 -9.996289422e+002 -9.996289422e+002 -4.8521e-001 +6.3709e-001 -1.3344e-001 -5.0632e-001 +2.8120e-001 -1.3555e-001 -2.6699e-001 +9.4945e-001 +1.7497e-002 -3.1118e-001 +8.1982e-003 +6.0863e-001 +9.3480e-001 -4.6115e-001 -1.3826e-001 -4.7009e-001 +3.2500e-001 +2.8340e-001 +2.3738e-001 +2.2017e-001
111166 +3.627071508e-001 +3.627071508e-001 -9.996372928e+002 -9.996372928e+002 -4.8795e-001 +6.3884e-001 -1.3065e-001 -5.0837e-001 +2.8133e-001 -1.3355e-001 -2.6495e-001 +9.4984e-001 +1.8373e-002 -3.1100e-001 +7.9185e-003 +6.0689e-001 +9.3453e-001 -4.5853e-001 -1.3835e-001 -4.6811e-001 +3.2441e-001 +2.8416e-001 +2.3910e-001 +2.1915e-001
111518 +3.540941515e-001 +3.540941515e-001 -9.996459058e+002 -9.996459058e+002 -4.9245e-001 +6.4005e-001 -1.2586e-001 -5.0924e-001 +2.7940e-001 -1.3299e-001 -2.6272e-001 +9.5060e-001 +1.9647e-002 -3.1155e-001 +6.8552e-003 +6.0391e-001 +9.3628e-001 -4.5770e-001 -1.3818e-001 -4.6490e-001 +3.2496e-001 +2.8661e-001 +2.4256e-001 +2.1839e-001
111933 +3.457016517e-001 +3.457016517e-001 -9.996542983e+002 -9.996542983e+002 -4.9739e-001 +6.4052e-001 -1.2262e-001 -5.1180e-001 +2.7801e-001 -1.3161e-001 -2.5989e-001 +9.5092e-001 +2.2394e-002 -3.1067e-001 +7.2272e-003 +6.0162e-001 +9.3649e-001 -4.5514e-001 -1.3773e-001 -4.6026e-001 +3.2384e-001 +2.8917e-001 +2.4527e-001 +2.1726e-001
112398 +3.382413032e-001 +3.382413032e-001 -9.996617587e+002 -9.996617587e+002 -5.0130e-001 +6.4015e-001 -1.2109e-001 -5.1241e-001 +2.7744e-001 -1.3190e-001 -2.5785e-001 +9.5203e-001 +2.3293e-002 -3.1096e-001 +5.0231e-003 +5.9873e-001 +9.3719e-001 -4.5582e-001 -1.3804e-001 -4.5794e-001 +3.2256e-001 +2.9052e-001 +2.4780e-001 +2.1602e-001
112860 +3.311222657e-001 +3.311222657e-001 -9.996688777e+002 -9.996688777e+002 -5.0479e-001 +6.4057e-001 -1.1815e-001 -5.1347e-001 +2.7679e-001 -1.3088e-001 -2.5648e-001 +9.5224e-001 +2.4855e-002 -3.1124e-001 +4.7438e-003 +5.9660e-001 +9.3875e-001 -4.5508e-001 -1.3728e-001 -4.5504e-001 +3.2116e-001 +2.9181e-001 +2.5023e-001 +2.1582e-001
113564 +3.235445746e-001 +3.235445746e-001 -9.996764554e+002 -9.996764554e+002 -5.0835e-001 +6.4150e-001 -1.1540e-001 -5.1509e-001 +2.7617e-001 -1.2970e-001 -2.5403e-001 +9.5270e-001 +2.6670e-002 -3.1154e-001 +3.6496e-003 +5.9493e-001 +9.4023e-001 -4.5394e-001 -1.3734e-001 -4.5229e-001 +3.2004e-001 +2.9387e-001 +2.5348e-001 +2.1552e-001
114180 +3.159249550e-001 +3.159249550e-001 -9.996840750e+002 -9.996840750e+002 -5.1376e-001 +6.4204e-001 -1.1211e-001 -5.1675e-001 +2.7580e-001 -1.2895e-001 -2.5284e-001 +9.5254e-001 +2.8858e-002 -3.1254e-001 +1.9371e-003 +5.9189e-001 +9.4212e-001 -4.5271e-001 -1.3724e-001 -4.4898e-001 +3.1925e-001 +2.9624e-001 +2.5635e-001 +2.1401e-001
114702 +3.085909960e-001 +3.085909960e-001 -9.996914090e+002 -9.996914090e+002 -5.1840e-001 +6.4179e-001 -1.0913e-001 -5.1828e-001 +2.7505e-001 -1.2869e-001 -2.4994e-001 +9.5322e-001 +3.0119e-002 -3.1262e-001 +1.3307e-003 +5.8970e-001 +9.4321e-001 -4.5302e-001 -1.3704e-001 -4.4498e-001 +3.1721e-001 +2.9890e-001 +2.5928e-001 +2.1370e-001
115247 +3.019888321e-001 +3.019888321e-001 -9.996980112e+002 -9.996980112e+002 -5.2329e-001 +6.4211e-001 -1.0602e-001 -5.2025e-001 +2.7506e-001 -1.2825e-001 -2.4798e-001 +9.5425e-001 +3.1367e-002 -3.1309e-001 -2.0799e-004 +5.8634e-001 +9.4447e-001 -4.5161e-001 -1.3710e-001 -4.4209e-001 +3.1676e-001 +3.0051e-001 +2.6229e-001 +2.1346e-001
115698 +2.947514004e-001 +2.947514004e-001 -9.997052486e+002 -9.997052486e+002 -5.2686e-001 +6.4341e-001 -1.0279e-001 -5.2101e-001 +2.7411e-001 -1.2717e-001 -2.4555e-001 +9.5472e-001 +3.2362e-002 -3.1374e-001 -7.7352e-004 +5.8444e-001 +9.4610e-001 -4.5131e-001 -1.3707e-001 -4.3982e-001 +3.1575e-001 +3.0256e-001 +2.6551e-001 +2.1343e-001
116336 +2.883733707e-001 +2.883733707e-001 -9.997116266e+002 -9.997116266e+002 -5.3019e-001 +6.4468e-001 -1.0102e-001 -5.2255e-001 +2.7285e-001 -1.2630e-001 -2.4331e-001 +9.5584e-001 +3.4343e-002 -3.1370e-001 -1.8216e-003 +5.8264e-001 +9.4703e-001 -4.5066e-001 -1.3707e-001 -4.3760e-001 +3.1419e-001 +3.0375e-001 +2.6755e-001 +2.1195e-001
116965 +2.815299128e-001 +2.815299128e-001 -9.997184701e+002 -9.997184701e+002 -5.3464e-001 +6.4423e-001 -9.7176e-002 -5.2360e-001 +2.7197e-001 -1.2524e-001 -2.4127e-001 +9.5628e-001 +3.5810e-002 -3.1408e-001 -3.3028e-003 +5.8007e-001 +9.4813e-001 -4.4980e-001 -1.3686e-001 -4.3406e-001 +3.1366e-001 +3.0633e-001 +2.7091e-001 +2.1180e-001
117546 +2.753371385e-001 +2.753371385e-001 -9.997246629e+002 -9.997246629e+002 -5.3906e-001 +6.4518e-001 -9.5135e-002 -5.2517e-001 +2.7125e-001 -1.2468e-001 -2.3962e-001 +9.5649e-001 +3.7232e-002 -3.1408e-001 -3.8794e-003 +5.7798e-001 +9.4907e-001 -4.4948e-001 -1.3726e-001 -4.3092e-001 +3.1250e-001 +3.0858e-001 +2.7303e-001 +2.1087e-001
118162 +2.688477717e-001 +2.688477717e-001 -9.997311522e+002 -9.997311522e+002 -5.4332e-001 +6.4559e-001 -9.2737e-002 -5.2630e-001 +2.6993e-001 -1.2427e-001 -2.3794e-001 +9.5694e-001 +3.9602e-002 -3.1437e-001 -4.5594e-003 +5.7518e-001 +9.5039e-001 -4.4807e-001 -1.3726e-001 -4.2738e-001 +3.1167e-001 +3.1025e-001 +2.7659e-001 +2.1025e-001
118668 +2.629698315e-001 +2.629698315e-001 -9.997370302e+002 -9.997370302e+002 -5.4671e-001 +6.4582e-001 -9.0218e-002 -5.2667e-001 +2.6872e-001 -1.2309e-001 -2.3508e-001 +9.5768e-001 +4.0402e-002 -3.1444e-001 -6.0684e-003 +5.7338e-001 +9.5113e-001 -4.4761e-001 -1.3729e-001 -4.2461e-001 +3.1002e-001 +3.1155e-001 +2.7911e-001 +2.0940e-001
119325 +2.568843170e-001 +2.568843170e-001 -9.997431157e+002 -9.997431157e+002 -5.5203e-001 +6.4510e-001 -8.6630e-002 -5.2814e-001 +2.6832e-001 -1.2202e-001 -2.3333e-001 +9.5735e-001 +4.2527e-002 -3.1480e-001 -6.4913e-003 +5.7013e-001 +9.5217e-001 -4.4606e-001 -1.3722e-001 -4.2054e-001 +3.0927e-001 +3.1425e-001 +2.8176e-001 +2.0844e-001
119815 +2.501217726e-001 +2.501217726e-001 -9.997498782e+002 -9.997498782e+002 -5.5704e-001 +6.4593e-001 -8.3812e-002 -5.2870e-001 +2.6704e-001 -1.2183e-001 -2.3075e-001 +9.5854e-001 +4.4124e-002 -3.1533e-001 -8.6974e-003 +5.6766e-001 +9.5387e-001 -4.4608e-001 -1.3680e-001 -4.1790e-001 +3.0779e-001 +3.1619e-001 +2.8514e-001 +2.0760e-001
120416 +2.451473538e-001 +2.451473538e-001 -9.997548526e+002 -9.997548526e+002 -5.6006e-001 +6.4599e-001 -8.1587e-002 -5.3059e-001 +2.6654e-001 -1.2120e-001 -2.2978e-001 +9.5841e-001 +4.6000e-002 -3.1570e-001 -9.4532e-003 +5.6532e-001 +9.5450e-001 -4.4535e-001 -1.3709e-001 -4.1532e-001 +3.0671e-001 +3.1770e-001 +2.8728e-001 +2.0722e-001
121066 +2.396150707e-001 +2.396150707e-001 -9.997603849e+002 -9.997603849e+002 -5.6471e-001 +6.4707e-001 -7.9009e-002 -5.3167e-001 +2.6585e-001 -1.2035e-001 -2.2821e-001 +9.5882e-001 +4.7074e-002 -3.1669e-001 -1.0676e-002 +5.6311e-001 +9.5591e-001 -4.4504e-001 -1.3707e-001 -4.1294e-001 +3.0576e-001 +3.1985e-001 +2.8999e-001 +2.0723e-001
121660 +2.342938861e-001 +2.342938861e-001 -9.997657061e+002 -9.997657061e+002 -5.6726e-001 +6.4770e-001 -7.7292e-002 -5.3238e-001 +2.6423e-001 -1.2041e-001 -2.2545e-001 +9.5938e-001 +4.8451e-002 -3.1705e-001 -1.1459e-002 +5.6115e-001 +9.5660e-001 -4.4465e-001 -1.3708e-001 -4.0938e-001 +3.0454e-001 +3.2106e-001 +2.9321e-001 +2.0623e-001
122344 +2.290390517e-001 +2.290390517e-001 -9.997709609e+002 -9.997709609e+002 -5.7213e-001 +6.4826e-001 -7.3610e-002 -5.3358e-001 +2.6394e-001 -1.2005e-001 -2.2333e-001 +9.5935e-001 +5.0217e-002 -3.1775e-001 -1.2239e-002 +5.5814e-001 +9.5727e-001 -4.4424e-001 -1.3728e-001 -4.0621e-001 +3.0371e-001 +3.2333e-001 +2.9553e-001 +2.0557e-001
122958 +2.238272355e-001 +2.238272355e-001 -9.997761728e+002 -9.997761728e+002 -5.7585e-001 +6.4856e-001 -7.2241e-002 -5.3465e-001 +2.6294e-001 -1.1902e-001 -2.2200e-001 +9.6066e-001 +5.1806e-002 -3.1813e-001 -1.3780e-002 +5.5641e-001 +9.5914e-001 -4.4285e-001 -1.3714e-001 -4.0370e-001 +3.0229e-001 +3.2451e-001 +2.9729e-001 +2.0502e-001
123640 +2.187729843e-001 +2.187729843e-001 -9.997812270e+002 -9.997812270e+002 -5.8039e-001 +6.4921e-001 -6.7938e-002 -5.3567e-001 +2.6285e-001 -1.1815e-001 -2.2095e-001 +9.6064e-001 +5.3012e-002 -3.1938e-001 -1.4342e-002 +5.5362e-001 +9.6139e-001 -4.4266e-001 -1.3743e-001 -4.0119e-001 +3.0158e-001 +3.2667e-001 +3.0063e-001 +2.0423e-001
124124 +2.133608477e-001 +2.133608477e-001 -9.997866392e+002 -9.997866392e+002 -5.8396e-001 +6.4933e-001 -6.6599e-002 -5.3668e-001 +2.6122e-001 -1.1792e-001 -2.1801e-001 +9.6076e-001 +5.4738e-002 -3.1908e-001 -1.5679e-002 +5.5138e-001 +9.6139e-001 -4.4209e-001 -1.3734e-001 -3.9773e-001 +3.0138e-001 +3.2887e-001 +3.0368e-001 +2.0312e-001
124630 +2.088752579e-001 +2.088752579e-001 -9.997911247e+002 -9.997911247e+002 -5.8681e-001 +6.4958e-001 -6.4482e-002 -5.3745e-001 +2.6040e-001 -1.1745e-001 -2.1644e-001 +9.6142e-001 +5.5998e-002 -3.1878e-001 -1.6856e-002 +5.4953e-001 +9.6194e-001 -4.4142e-001 -1.3739e-001 -3.9477e-001 +2.9943e-001 +3.3025e-001 +3.0553e-001 +2.0261e-001
125224 +2.041679321e-001 +2.041679321e-001 -9.997958321e+002 -9.997958321e+002 -5.9007e-001 +6.5045e-001 -6.2645e-002 -5.3841e-001 +2.5943e-001 -1.1683e-001 -2.1555e-001 +9.6232e-001 +5.7584e-002 -3.1972e-001 -1.7529e-002 +5.4741e-001 +9.6328e-001 -4.4070e-001 -1.3740e-001 -3.9270e-001 +2.9832e-001 +3.3127e-001 +3.0779e-001 +2.0151e-001
125796 +1.995070688e-001 +1.995070688e-001 -9.998004929e+002 -9.998004929e+002 -5.9421e-001 +6.5076e-001 -6.0630e-002 -5.3880e-001 +2.5821e-001 -1.1597e-001 -2.1342e-001 +9.6217e-001 +5.8806e-002 -3.2080e-001 -1.9063e-002 +5.4426e-001 +9.6423e-001 -4.4065e-001 -1.3747e-001 -3.8963e-001 +2.9719e-001 +3.3278e-001 +3.1127e-001 +2.0017e-001
126408 +1.948517122e-001 +1.948517122e-001 -9.998051483e+002 -9.998051483e+002 -5.9734e-001 +6.5105e-001 -5.8039e-002 -5.3962e-001 +2.5665e-001 -1.1578e-001 -2.1218e-001 +9.6259e-001 +6.0641e-002 -3.2098e-001 -2.0022e-002 +5.4189e-001 +9.6501e-001 -4.3944e-001 -1.3762e-001 -3.8619e-001 +2.9654e-001 +3.3439e-001 +3.1316e-001 +1.9942e-001
127098 +1.904297838e-001 +1.904297838e-001 -9.998095702e+002 -9.998095702e+002 -6.0256e-001 +6.5140e-001 -5.5368e-002 -5.4077e-001 +2.5676e-001 -1.1466e-001 -2.0981e-001 +9.6315e-001 +6.2131e-002 -3.2148e-001 -2.0654e-002 +5.4001e-001 +9.6604e-001 -4.3948e-001 -1.3776e-001 -3.8407e-001 +2.9566e-001 +3.3674e-001 +3.1563e-001 +1.9842e-001
127622 +1.861246175e-001 +1.861246175e-001 -9.998138754e+002 -9.998138754e+002 -6.0485e-001 +6.5171e-001 -5.3076e-002 -5.4120e-001 +2.5562e-001 -1.1446e-001 -2.0800e-001 +9.6321e-001 +6.2784e-002 -3.2194e-001 -2.1786e-002 +5.3784e-001 +9.6728e-001 -4.3857e-001 -1.3795e-001 -3.8104e-001 +2.9414e-001 +3.3817e-001 +3.1828e-001 +1.9828e-001
128293 +1.818720648e-001 +1.818720648e-001 -9.998181279e+002 -9.998181279e+002 -6.0982e-001 +6.5140e-001 -5.0159e-002 -5.4238e-001 +2.5408e-001 -1.1393e-001 -2.0556e-001 +9.6326e-001 +6.4134e-002 -3.2218e-001 -2.3082e-002 +5.3455e-001 +9.6825e-001 -4.3746e-001 -1.3810e-001 -3.7760e-001 +2.9223e-001 +3.3963e-001 +3.2100e-001 +1.9767e-001
128903 +1.777310337e-001 +1.777310337e-001 -9.998222690e+002 -9.998222690e+002 -6.1381e-001 +6.5168e-001 -4.8073e-002 -5.4327e-001 +2.5366e-001 -1.1376e-001 -2.0461e-001 +9.6274e-001 +6.6510e-002 -3.2217e-001 -2.4500e-002 +5.3245e-001 +9.6885e-001 -4.3687e-001 -1.3822e-001 -3.7499e-001 +2.9184e-001 +3.4127e-001 +3.2314e-001 +1.9618e-001
129538 +1.736194098e-001 +1.736194098e-001 -9.998263806e+002 -9.998263806e+002 -6.1587e-001 +6.5266e-001 -4.6120e-002 -5.4424e-001 +2.5284e-001 -1.1324e-001 -2.0360e-001 +9.6358e-001 +6.7565e-002 -3.2391e-001 -2.5568e-002 +5.3041e-001 +9.6982e-001 -4.3657e-001 -1.3815e-001 -3.7268e-001 +2.9093e-001 +3.4316e-001 +3.2543e-001 +1.9553e-001
130174 +1.697355537e-001 +1.697355537e-001 -9.998302644e+002 -9.998302644e+002 -6.1989e-001 +6.5257e-001 -4.5086e-002 -5.4436e-001 +2.5125e-001 -1.1276e-001 -2.0184e-001 +9.6412e-001 +6.9419e-002 -3.2378e-001 -2.6342e-002 +5.2867e-001 +9.7054e-001 -4.3578e-001 -1.3825e-001 -3.6966e-001 +2.8969e-001 +3.4414e-001 +3.2822e-001 +1.9504e-001
130680 +1.658994051e-001 +1.658994051e-001 -9.998341006e+002 -9.998341006e+002 -6.2316e-001 +6.5321e-001 -4.2735e-002 -5.4488e-001 +2.4997e-001 -1.1255e-001 -1.9991e-001 +9.6439e-001 +7.0169e-002 -3.2457e-001 -2.7490e-002 +5.2663e-001 +9.7199e-001 -4.3592e-001 -1.3838e-001 -3.6766e-001 +2.8893e-001 +3.4625e-001 +3.3029e-001 +1.9430e-001
131487 +1.620352884e-001 +1.620352884e-001 -9.998379647e+002 -9.998379647e+002 -6.2668e-001 +6.5352e-001 -4.0513e-002 -5.4603e-001 +2.4982e-001 -1.1248e-001 -1.9895e-001 +9.6473e-001 +7.1861e-002 -3.2492e-001 -2.8439e-002 +5.2397e-001 +9.7283e-001 -4.3516e-001 -1.3851e-001 -3.6465e-001 +2.8805e-001 +3.4794e-001 +3.3281e-001 +1.9335e-001
132132 +1.584298815e-001 +1.584298815e-001 -9.998415701e+002 -9.998415701e+002 -6.3098e-001 +6.5453e-001 -3.8648e-002 -5.4770e-001 +2.4865e-001 -1.1246e-001 -1.9695e-001 +9.6570e-001 +7.3567e-002 -3.2516e-001 -2.9447e-002 +5.2265e-001 +9.7387e-001 -4.3459e-001 -1.3838e-001 -3.6100e-001 +2.8632e-001 +3.4937e-001 +3.3546e-001 +1.9293e-001
132902 +1.548545108e-001 +1.548545108e-001 -9.998451455e+002 -9.998451455e+002 -6.3354e-001 +6.5465e-001 -3.6500e-002 -5.4742e-001 +2.4797e-001 -1.1110e-001 -1.9614e-001 +9.6570e-001 +7.4583e-002 -3.2586e-001 -3.0571e-002 +5.2038e-001 +9.7478e-001 -4.3432e-001 -1.3839e-001 -3.5932e-001 +2.8647e-001 +3.5088e-001 +3.3721e-001 +1.9192e-001
133738 +1.512218966e-001 +1.512218966e-001 -9.998487781e+002 -9.998487781e+002 -6.3763e-001 +6.5462e-001 -3.4473e-002 -5.4843e-001 +2.4702e-001 -1.1042e-001 -1.9396e-001 +9.6588e-001 +7.5996e-002 -3.2635e-001 -3.1732e-002 +5.1796e-001 +9.7537e-001 -4.3387e-001 -1.3845e-001 -3.5662e-001 +2.8477e-001 +3.5254e-001 +3.3947e-001 +1.9160e-001
134486 +1.477664417e-001 +1.477664417e-001 -9.998522336e+002 -9.998522336e+002 -6.4122e-001 +6.5529e-001 -3.2424e-002 -5.4900e-001 +2.4564e-001 -1.0984e-001 -1.9253e-001 +9.6650e-001 +7.7636e-002 -3.2677e-001 -3.2664e-002 +5.1539e-001 +9.7637e-001 -4.3333e-001 -1.3837e-001 -3.5410e-001 +2.8382e-001 +3.5359e-001 +3.4195e-001 +1.9079e-001
135212 +1.444817042e-001 +1.444817042e-001 -9.998555183e+002 -9.998555183e+002 -6.4376e-001 +6.5549e-001 -3.0376e-002 -5.4954e-001 +2.4523e-001 -1.0966e-001 -1.9140e-001 +9.6697e-001 +7.8868e-002 -3.2767e-001 -3.3276e-002 +5.1381e-001 +9.7791e-001 -4.3277e-001 -1.3841e-001 -3.5162e-001 +2.8323e-001 +3.5493e-001 +3.4424e-001 +1.8937e-001
135894 +1.411067654e-001 +1.411067654e-001 -9.998588932e+002 -9.998588932e+002 -6.4737e-001 +6.5579e-001 -2.8346e-002 -5.5031e-001 +2.4362e-001 -1.0897e-001 -1.8969e-001 +9.6687e-001 +8.0458e-002 -3.2815e-001 -3.4260e-002 +5.1146e-001 +9.7867e-001 -4.3224e-001 -1.3850e-001 -3.4920e-001 +2.8228e-001 +3.5666e-001 +3.4638e-001 +1.8894e-001
136642 +1.380283190e-001 +1.380283190e-001 -9.998619717e+002 -9.998619717e+002 -6.5071e-001 +6.5607e-001 -2.6380e-002 -5.5069e-001 +2.4312e-001 -1.0932e-001 -1.8858e-001 +9.6699e-001 +8.1446e-002 -3.2859e-001 -3.5383e-002 +5.0941e-001 +9.7957e-001 -4.3211e-001 -1.3890e-001 -3.4644e-001 +2.8137e-001 +3.5813e-001 +3.4867e-001 +1.8814e-001
137390 +1.348529139e-001 +1.348529139e-001 -9.998651471e+002 -9.998651471e+002 -6.5332e-001 +6.5619e-001 -2.4964e-002 -5.5132e-001 +2.4214e-001 -1.0884e-001 -1.8669e-001 +9.6747e-001 +8.2676e-002 -3.2927e-001 -3.6487e-002 +5.0755e-001 +9.7997e-001 -4.3119e-001 -1.3917e-001 -3.4413e-001 +2.7974e-001 +3.5915e-001 +3.5088e-001 +1.8743e-001
