% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3393 +1.697537762e+01 +1.697537762e+01 -9.682246224e+02 -9.682246224e+02 -1.1342e+00 +2.3883e+00 -4.1423e-01 -2.1299e+00 -3.2833e+00 -3.3005e+00 -2.5388e+00 -5.1576e-02 -2.7587e+00 +1.5639e+00 -3.0898e+00 -1.4374e+00 -1.1173e+00 -6.7794e-01 -6.0165e-01 -3.6271e+00 -2.8055e+00 -1.4555e+00 -3.4285e-01 -3.7089e+00
4125 +1.658752529e+01 +1.658752529e+01 -9.686124747e+02 -9.686124747e+02 -1.0721e+00 +2.4862e+00 -3.3015e-01 -2.1028e+00 -3.2976e+00 -3.2865e+00 -2.5344e+00 -4.9413e-02 -2.7607e+00 +1.5645e+00 -3.0995e+00 -1.4539e+00 -1.1148e+00 -6.7874e-01 -5.9824e-01 -3.6222e+00 -2.8086e+00 -1.4623e+00 -3.4431e-01 -3.7225e+00
4850 +1.617051159e+01 +1.617051159e+01 -9.690294884e+02 -9.690294884e+02 -1.0013e+00 +2.5788e+00 -2.2737e-01 -2.0222e+00 -3.2974e+00 -3.2852e+00 -2.5452e+00 -5.4316e-02 -2.7516e+00 +1.5738e+00 -3.1049e+00 -1.4455e+00 -1.1171e+00 -6.6975e-01 -6.0396e-01 -3.6142e+00 -2.8098e+00 -1.4602e+00 -3.3809e-01 -3.7195e+00
5588 +1.582828600e+01 +1.582828600e+01 -9.693717140e+02 -9.693717140e+02 -9.5811e-01 +2.6539e+00 -1.3142e-01 -1.9555e+00 -3.2721e+00 -3.2993e+00 -2.5447e+00 -5.3158e-02 -2.7575e+00 +1.5702e+00 -3.1049e+00 -1.4509e+00 -1.1236e+00 -6.7666e-01 -5.9552e-01 -3.6197e+00 -2.8140e+00 -1.4574e+00 -3.3935e-01 -3.7147e+00
6314 +1.546981400e+01 +1.546981400e+01 -9.697301860e+02 -9.697301860e+02 -9.3343e-01 +2.6947e+00 -6.5064e-02 -1.8676e+00 -3.2175e+00 -3.2826e+00 -2.5442e+00 -5.2732e-02 -2.7591e+00 +1.5706e+00 -3.1062e+00 -1.4477e+00 -1.1126e+00 -6.8114e-01 -5.9270e-01 -3.6251e+00 -2.8104e+00 -1.4522e+00 -3.4443e-01 -3.7227e+00
7172 +1.513393274e+01 +1.513393274e+01 -9.700660673e+02 -9.700660673e+02 -9.0239e-01 +2.7433e+00 +1.3738e-02 -1.7839e+00 -3.1546e+00 -3.2726e+00 -2.5490e+00 -5.8573e-02 -2.7602e+00 +1.5705e+00 -3.1073e+00 -1.4514e+00 -1.1154e+00 -6.6859e-01 -5.9446e-01 -3.6261e+00 -2.8091e+00 -1.4547e+00 -3.4036e-01 -3.7231e+00
8052 +1.479093032e+01 +1.479093032e+01 -9.704090697e+02 -9.704090697e+02 -8.7264e-01 +2.7999e+00 +9.1853e-02 -1.6851e+00 -3.0760e+00 -3.2587e+00 -2.5393e+00 -5.2253e-02 -2.7553e+00 +1.5739e+00 -3.1014e+00 -1.4500e+00 -1.1113e+00 -6.6916e-01 -5.9133e-01 -3.6271e+00 -2.8152e+00 -1.4514e+00 -3.4422e-01 -3.7254e+00
8776 +1.444092573e+01 +1.444092573e+01 -9.707590743e+02 -9.707590743e+02 -8.6217e-01 +2.8259e+00 +1.3781e-01 -1.6074e+00 -2.9966e+00 -3.2035e+00 -2.5394e+00 -4.7018e-02 -2.7533e+00 +1.5770e+00 -3.1040e+00 -1.4504e+00 -1.1143e+00 -6.7086e-01 -5.9312e-01 -3.6287e+00 -2.8128e+00 -1.4590e+00 -3.4132e-01 -3.7194e+00
9567 +1.412399588e+01 +1.412399588e+01 -9.710760041e+02 -9.710760041e+02 -8.4740e-01 +2.8575e+00 +1.9682e-01 -1.5355e+00 -2.9060e+00 -3.1280e+00 -2.5381e+00 -4.7959e-02 -2.7551e+00 +1.5764e+00 -3.1063e+00 -1.4494e+00 -1.1174e+00 -6.7562e-01 -5.9162e-01 -3.6266e+00 -2.8091e+00 -1.4511e+00 -3.4762e-01 -3.7269e+00
11110 +1.379884221e+01 +1.379884221e+01 -9.714011578e+02 -9.714011578e+02 -8.3314e-01 +2.8757e+00 +2.2753e-01 -1.4740e+00 -2.8256e+00 -3.0661e+00 -2.5143e+00 -5.1336e-02 -2.7576e+00 +1.5770e+00 -3.0999e+00 -1.4463e+00 -1.1152e+00 -6.7583e-01 -5.9178e-01 -3.6278e+00 -2.8108e+00 -1.4606e+00 -3.4707e-01 -3.7164e+00
11880 +1.347597112e+01 +1.347597112e+01 -9.717240289e+02 -9.717240289e+02 -8.2402e-01 +2.8827e+00 +2.5307e-01 -1.4335e+00 -2.7576e+00 -2.9822e+00 -2.4528e+00 -4.9005e-02 -2.7603e+00 +1.5701e+00 -3.1041e+00 -1.4439e+00 -1.1119e+00 -6.7836e-01 -5.9316e-01 -3.6256e+00 -2.8132e+00 -1.4591e+00 -3.4926e-01 -3.7211e+00
12505 +1.317864713e+01 +1.317864713e+01 -9.720213529e+02 -9.720213529e+02 -8.2323e-01 +2.8956e+00 +2.7488e-01 -1.3861e+00 -2.6952e+00 -2.9138e+00 -2.3992e+00 -3.3604e-02 -2.7509e+00 +1.5675e+00 -3.0990e+00 -1.4533e+00 -1.1141e+00 -6.8082e-01 -5.9527e-01 -3.6239e+00 -2.8174e+00 -1.4633e+00 -3.5299e-01 -3.7210e+00
13222 +1.287093749e+01 +1.287093749e+01 -9.723290625e+02 -9.723290625e+02 -8.1813e-01 +2.9076e+00 +2.9475e-01 -1.3518e+00 -2.6354e+00 -2.8398e+00 -2.3384e+00 -1.3665e-02 -2.7559e+00 +1.5650e+00 -3.0948e+00 -1.4456e+00 -1.1150e+00 -6.7749e-01 -5.9614e-01 -3.6217e+00 -2.8092e+00 -1.4558e+00 -3.5010e-01 -3.7187e+00
14014 +1.258868800e+01 +1.258868800e+01 -9.726113120e+02 -9.726113120e+02 -8.1218e-01 +2.9208e+00 +3.1645e-01 -1.3118e+00 -2.5775e+00 -2.7593e+00 -2.2544e+00 +2.6428e-02 -2.7598e+00 +1.5577e+00 -3.0969e+00 -1.4483e+00 -1.1137e+00 -6.8066e-01 -5.9930e-01 -3.6229e+00 -2.8049e+00 -1.4720e+00 -3.5021e-01 -3.7157e+00
14957 +1.230179050e+01 +1.230179050e+01 -9.728982095e+02 -9.728982095e+02 -8.0973e-01 +2.9255e+00 +3.2637e-01 -1.2962e+00 -2.5350e+00 -2.6899e+00 -2.1759e+00 +6.9019e-02 -2.7543e+00 +1.5643e+00 -3.0998e+00 -1.4510e+00 -1.1106e+00 -6.8000e-01 -5.9666e-01 -3.6219e+00 -2.8049e+00 -1.4607e+00 -3.4615e-01 -3.7163e+00
15950 +1.201847977e+01 +1.201847977e+01 -9.731815202e+02 -9.731815202e+02 -8.0210e-01 +2.9326e+00 +3.3860e-01 -1.2733e+00 -2.5061e+00 -2.6418e+00 -2.1178e+00 +1.2811e-01 -2.7410e+00 +1.5722e+00 -3.1011e+00 -1.4471e+00 -1.1106e+00 -6.7515e-01 -5.9586e-01 -3.6218e+00 -2.8062e+00 -1.4608e+00 -3.4777e-01 -3.7186e+00
16918 +1.173985982e+01 +1.173985982e+01 -9.734601402e+02 -9.734601402e+02 -8.0056e-01 +2.9375e+00 +3.4518e-01 -1.2533e+00 -2.4722e+00 -2.5950e+00 -2.0532e+00 +1.9132e-01 -2.7050e+00 +1.5722e+00 -3.1035e+00 -1.4536e+00 -1.1090e+00 -6.7489e-01 -5.9489e-01 -3.6233e+00 -2.7988e+00 -1.4582e+00 -3.4840e-01 -3.7160e+00
17710 +1.148065763e+01 +1.148065763e+01 -9.737193424e+02 -9.737193424e+02 -8.0116e-01 +2.9375e+00 +3.5390e-01 -1.2460e+00 -2.4518e+00 -2.5567e+00 -1.9966e+00 +2.5525e-01 -2.6634e+00 +1.5805e+00 -3.1039e+00 -1.4452e+00 -1.1070e+00 -6.8094e-01 -5.9439e-01 -3.6235e+00 -2.8076e+00 -1.4587e+00 -3.5118e-01 -3.7100e+00
18411 +1.121790067e+01 +1.121790067e+01 -9.739820993e+02 -9.739820993e+02 -8.0130e-01 +2.9422e+00 +3.5678e-01 -1.2369e+00 -2.4340e+00 -2.5235e+00 -1.9423e+00 +3.1599e-01 -2.6136e+00 +1.5923e+00 -3.1042e+00 -1.4480e+00 -1.1098e+00 -6.7408e-01 -5.9422e-01 -3.6237e+00 -2.8081e+00 -1.4592e+00 -3.4868e-01 -3.7164e+00
18920 +1.096000600e+01 +1.096000600e+01 -9.742399940e+02 -9.742399940e+02 -7.9576e-01 +2.9453e+00 +3.6199e-01 -1.2271e+00 -2.4123e+00 -2.4840e+00 -1.8850e+00 +3.8949e-01 -2.5582e+00 +1.5980e+00 -3.0900e+00 -1.4495e+00 -1.1083e+00 -6.6838e-01 -5.9516e-01 -3.6269e+00 -2.8147e+00 -1.4582e+00 -3.4726e-01 -3.7217e+00
20251 +1.070438866e+01 +1.070438866e+01 -9.744956113e+02 -9.744956113e+02 -7.9709e-01 +2.9460e+00 +3.6748e-01 -1.2183e+00 -2.3969e+00 -2.4544e+00 -1.8376e+00 +4.5133e-01 -2.5018e+00 +1.6254e+00 -3.0951e+00 -1.4461e+00 -1.1073e+00 -6.7327e-01 -6.0072e-01 -3.6253e+00 -2.8077e+00 -1.4597e+00 -3.5056e-01 -3.7185e+00
21010 +1.047111499e+01 +1.047111499e+01 -9.747288850e+02 -9.747288850e+02 -7.9794e-01 +2.9482e+00 +3.6736e-01 -1.2088e+00 -2.3812e+00 -2.4337e+00 -1.8077e+00 +5.0040e-01 -2.4439e+00 +1.6659e+00 -3.0881e+00 -1.4412e+00 -1.1101e+00 -6.7676e-01 -5.9840e-01 -3.6266e+00 -2.8108e+00 -1.4587e+00 -3.4704e-01 -3.7228e+00
21604 +1.022796924e+01 +1.022796924e+01 -9.749720308e+02 -9.749720308e+02 -7.9921e-01 +2.9457e+00 +3.7299e-01 -1.2089e+00 -2.3718e+00 -2.4169e+00 -1.7714e+00 +5.6603e-01 -2.3698e+00 +1.7136e+00 -3.0865e+00 -1.4426e+00 -1.1087e+00 -6.8012e-01 -5.9824e-01 -3.6267e+00 -2.8109e+00 -1.4577e+00 -3.4938e-01 -3.7213e+00
22286 +9.994669587e+00 +9.994669587e+00 -9.752053304e+02 -9.752053304e+02 -7.9126e-01 +2.9528e+00 +3.7199e-01 -1.2027e+00 -2.3679e+00 -2.4061e+00 -1.7438e+00 +6.0404e-01 -2.3212e+00 +1.7595e+00 -3.0713e+00 -1.4419e+00 -1.1166e+00 -6.8166e-01 -5.9839e-01 -3.6287e+00 -2.8104e+00 -1.4541e+00 -3.4527e-01 -3.7202e+00
22946 +9.740518603e+00 +9.740518603e+00 -9.754594814e+02 -9.754594814e+02 -7.8966e-01 +2.9516e+00 +3.7630e-01 -1.1955e+00 -2.3617e+00 -2.3865e+00 -1.7160e+00 +6.4633e-01 -2.2593e+00 +1.8189e+00 -3.0426e+00 -1.4371e+00 -1.1120e+00 -6.7704e-01 -5.9781e-01 -3.6276e+00 -2.8177e+00 -1.4505e+00 -3.4596e-01 -3.7210e+00
23716 +9.541384653e+00 +9.541384653e+00 -9.756586153e+02 -9.756586153e+02 -7.9437e-01 +2.9503e+00 +3.7643e-01 -1.1919e+00 -2.3488e+00 -2.3738e+00 -1.6968e+00 +6.8173e-01 -2.2105e+00 +1.8710e+00 -3.0163e+00 -1.4506e+00 -1.1144e+00 -6.8027e-01 -5.9442e-01 -3.6284e+00 -2.8190e+00 -1.4601e+00 -3.3932e-01 -3.7165e+00
24581 +9.330136737e+00 +9.330136737e+00 -9.758698633e+02 -9.758698633e+02 -7.9484e-01 +2.9539e+00 +3.8407e-01 -1.1943e+00 -2.3512e+00 -2.3637e+00 -1.6748e+00 +7.1893e-01 -2.1557e+00 +1.9259e+00 -2.9825e+00 -1.4421e+00 -1.1164e+00 -6.7870e-01 -5.9641e-01 -3.6298e+00 -2.8146e+00 -1.4641e+00 -3.4197e-01 -3.7217e+00
25300 +9.119571299e+00 +9.119571299e+00 -9.760804287e+02 -9.760804287e+02 -7.9203e-01 +2.9549e+00 +3.8191e-01 -1.1912e+00 -2.3480e+00 -2.3627e+00 -1.6663e+00 +7.3372e-01 -2.1240e+00 +1.9758e+00 -2.9376e+00 -1.4326e+00 -1.1168e+00 -6.8075e-01 -5.9384e-01 -3.6298e+00 -2.8118e+00 -1.4559e+00 -3.4348e-01 -3.7220e+00
26114 +8.911429794e+00 +8.911429794e+00 -9.762885702e+02 -9.762885702e+02 -7.9062e-01 +2.9559e+00 +3.8234e-01 -1.1855e+00 -2.3394e+00 -2.3516e+00 -1.6510e+00 +7.5920e-01 -2.0873e+00 +2.0306e+00 -2.8866e+00 -1.4193e+00 -1.1167e+00 -6.7959e-01 -5.9471e-01 -3.6293e+00 -2.8114e+00 -1.4590e+00 -3.4443e-01 -3.7217e+00
26972 +8.706877360e+00 +8.706877360e+00 -9.764931226e+02 -9.764931226e+02 -7.8880e-01 +2.9583e+00 +3.8718e-01 -1.1859e+00 -2.3435e+00 -2.3484e+00 -1.6415e+00 +7.8016e-01 -2.0547e+00 +2.0756e+00 -2.8382e+00 -1.3835e+00 -1.1176e+00 -6.8088e-01 -5.9373e-01 -3.6282e+00 -2.8093e+00 -1.4544e+00 -3.3844e-01 -3.7159e+00
27389 +8.502394415e+00 +8.502394415e+00 -9.766976056e+02 -9.766976056e+02 -7.9163e-01 +2.9617e+00 +3.8826e-01 -1.1844e+00 -2.3421e+00 -2.3434e+00 -1.6262e+00 +8.0249e-01 -2.0146e+00 +2.1389e+00 -2.7776e+00 -1.3457e+00 -1.1178e+00 -6.8078e-01 -5.9547e-01 -3.6267e+00 -2.8129e+00 -1.4583e+00 -3.5018e-01 -3.7149e+00
27881 +8.311002070e+00 +8.311002070e+00 -9.768889979e+02 -9.768889979e+02 -7.8883e-01 +2.9551e+00 +3.8293e-01 -1.1885e+00 -2.3344e+00 -2.3349e+00 -1.6148e+00 +8.3035e-01 -1.9749e+00 +2.1751e+00 -2.7240e+00 -1.3117e+00 -1.1101e+00 -6.8268e-01 -5.8934e-01 -3.6290e+00 -2.8110e+00 -1.4407e+00 -3.4050e-01 -3.7192e+00
28336 +8.128054129e+00 +8.128054129e+00 -9.770719459e+02 -9.770719459e+02 -7.8991e-01 +2.9564e+00 +3.8139e-01 -1.1866e+00 -2.3375e+00 -2.3331e+00 -1.6141e+00 +8.3517e-01 -1.9546e+00 +2.2178e+00 -2.6807e+00 -1.2703e+00 -1.1028e+00 -6.7976e-01 -5.9024e-01 -3.6278e+00 -2.8132e+00 -1.4456e+00 -3.4576e-01 -3.7170e+00
29084 +7.938532656e+00 +7.938532656e+00 -9.772614673e+02 -9.772614673e+02 -7.8817e-01 +2.9609e+00 +3.9001e-01 -1.1792e+00 -2.3270e+00 -2.3264e+00 -1.6039e+00 +8.4806e-01 -1.9341e+00 +2.2501e+00 -2.6354e+00 -1.2354e+00 -1.0956e+00 -6.7642e-01 -5.9037e-01 -3.6296e+00 -2.8122e+00 -1.4583e+00 -3.4698e-01 -3.7204e+00
29612 +7.752535697e+00 +7.752535697e+00 -9.774474643e+02 -9.774474643e+02 -7.8713e-01 +2.9608e+00 +3.8994e-01 -1.1775e+00 -2.3234e+00 -2.3235e+00 -1.5977e+00 +8.5298e-01 -1.9218e+00 +2.2758e+00 -2.5983e+00 -1.1975e+00 -1.0706e+00 -6.7724e-01 -5.8990e-01 -3.6284e+00 -2.8115e+00 -1.4568e+00 -3.4283e-01 -3.7218e+00
29933 +7.564931271e+00 +7.564931271e+00 -9.776350687e+02 -9.776350687e+02 -7.8985e-01 +2.9574e+00 +3.9086e-01 -1.1745e+00 -2.3208e+00 -2.3221e+00 -1.5978e+00 +8.6815e-01 -1.8989e+00 +2.3177e+00 -2.5499e+00 -1.1480e+00 -1.0364e+00 -6.7409e-01 -5.8912e-01 -3.6292e+00 -2.8154e+00 -1.4613e+00 -3.4855e-01 -3.7216e+00
30250 +7.403947985e+00 +7.403947985e+00 -9.777960520e+02 -9.777960520e+02 -7.8741e-01 +2.9628e+00 +3.9380e-01 -1.1775e+00 -2.3221e+00 -2.3218e+00 -1.5936e+00 +8.6918e-01 -1.8987e+00 +2.3192e+00 -2.5215e+00 -1.1089e+00 -1.0002e+00 -6.7369e-01 -5.9077e-01 -3.6294e+00 -2.8101e+00 -1.4586e+00 -3.4551e-01 -3.7183e+00
30778 +7.242219411e+00 +7.242219411e+00 -9.779577806e+02 -9.779577806e+02 -7.8925e-01 +2.9558e+00 +3.9215e-01 -1.1791e+00 -2.3182e+00 -2.3175e+00 -1.5864e+00 +8.7962e-01 -1.8753e+00 +2.3566e+00 -2.4789e+00 -1.0586e+00 -9.7246e-01 -6.7024e-01 -5.9086e-01 -3.6313e+00 -2.8088e+00 -1.4564e+00 -3.5125e-01 -3.7144e+00
31350 +7.076314499e+00 +7.076314499e+00 -9.781236855e+02 -9.781236855e+02 -7.8951e-01 +2.9603e+00 +3.9318e-01 -1.1766e+00 -2.3229e+00 -2.3192e+00 -1.5869e+00 +8.8261e-01 -1.8673e+00 +2.3765e+00 -2.4404e+00 -1.0066e+00 -9.2972e-01 -6.6256e-01 -5.8963e-01 -3.6295e+00 -2.8089e+00 -1.4529e+00 -3.4505e-01 -3.7089e+00
32230 +6.909924524e+00 +6.909924524e+00 -9.782900755e+02 -9.782900755e+02 -7.8730e-01 +2.9607e+00 +3.9246e-01 -1.1749e+00 -2.3196e+00 -2.3082e+00 -1.5756e+00 +8.9130e-01 -1.8521e+00 +2.3957e+00 -2.4118e+00 -9.7049e-01 -8.8928e-01 -6.4899e-01 -5.8784e-01 -3.6290e+00 -2.8077e+00 -1.4574e+00 -3.4477e-01 -3.7128e+00
32626 +6.760210680e+00 +6.760210680e+00 -9.784397893e+02 -9.784397893e+02 -7.8826e-01 +2.9616e+00 +3.9223e-01 -1.1735e+00 -2.3197e+00 -2.3083e+00 -1.5735e+00 +8.9728e-01 -1.8448e+00 +2.4088e+00 -2.3926e+00 -9.4770e-01 -8.6858e-01 -6.2872e-01 -5.8848e-01 -3.6305e+00 -2.8091e+00 -1.4569e+00 -3.4364e-01 -3.7156e+00
33242 +6.605407674e+00 +6.605407674e+00 -9.785945923e+02 -9.785945923e+02 -7.8891e-01 +2.9599e+00 +3.8949e-01 -1.1735e+00 -2.3206e+00 -2.3124e+00 -1.5768e+00 +9.0143e-01 -1.8314e+00 +2.4228e+00 -2.3655e+00 -9.0785e-01 -8.2804e-01 -6.0116e-01 -5.8732e-01 -3.6315e+00 -2.8082e+00 -1.4494e+00 -3.4144e-01 -3.7110e+00
33568 +6.442146880e+00 +6.442146880e+00 -9.787578531e+02 -9.787578531e+02 -7.8736e-01 +2.9586e+00 +3.8549e-01 -1.1736e+00 -2.3218e+00 -2.3095e+00 -1.5756e+00 +9.0191e-01 -1.8339e+00 +2.4358e+00 -2.3484e+00 -8.6794e-01 -7.7219e-01 -5.6981e-01 -5.8518e-01 -3.6316e+00 -2.8076e+00 -1.4592e+00 -3.3928e-01 -3.7123e+00
33956 +6.307477079e+00 +6.307477079e+00 -9.788925229e+02 -9.788925229e+02 -7.9137e-01 +2.9605e+00 +3.9283e-01 -1.1744e+00 -2.3196e+00 -2.3164e+00 -1.5769e+00 +9.0429e-01 -1.8266e+00 +2.4365e+00 -2.3239e+00 -8.2867e-01 -7.2981e-01 -5.2683e-01 -5.8686e-01 -3.6317e+00 -2.8083e+00 -1.4587e+00 -3.3741e-01 -3.7099e+00
34474 +6.162983618e+00 +6.162983618e+00 -9.790370164e+02 -9.790370164e+02 -7.8790e-01 +2.9598e+00 +3.9201e-01 -1.1733e+00 -2.3165e+00 -2.3124e+00 -1.5763e+00 +9.0473e-01 -1.8266e+00 +2.4517e+00 -2.3090e+00 -8.1435e-01 -7.0300e-01 -5.0577e-01 -5.8321e-01 -3.6319e+00 -2.8055e+00 -1.4532e+00 -3.3933e-01 -3.7137e+00
35288 +6.022843143e+00 +6.022843143e+00 -9.791771569e+02 -9.791771569e+02 -7.8740e-01 +2.9604e+00 +3.8916e-01 -1.1742e+00 -2.3177e+00 -2.3088e+00 -1.5702e+00 +9.1233e-01 -1.8142e+00 +2.4692e+00 -2.2843e+00 -7.7750e-01 -6.5819e-01 -4.7165e-01 -5.8010e-01 -3.6318e+00 -2.8056e+00 -1.4584e+00 -3.4281e-01 -3.7145e+00
36507 +5.879798612e+00 +5.879798612e+00 -9.793202014e+02 -9.793202014e+02 -7.8864e-01 +2.9598e+00 +3.9154e-01 -1.1746e+00 -2.3161e+00 -2.3082e+00 -1.5687e+00 +9.1924e-01 -1.8077e+00 +2.4777e+00 -2.2702e+00 -7.5399e-01 -6.3294e-01 -4.3905e-01 -5.6253e-01 -3.6321e+00 -2.8067e+00 -1.4561e+00 -3.4361e-01 -3.7174e+00
37026 +5.747784030e+00 +5.747784030e+00 -9.794522160e+02 -9.794522160e+02 -7.8748e-01 +2.9608e+00 +3.9384e-01 -1.1714e+00 -2.3189e+00 -2.3089e+00 -1.5664e+00 +9.1587e-01 -1.8070e+00 +2.4804e+00 -2.2622e+00 -7.4268e-01 -6.1009e-01 -4.2041e-01 -5.4025e-01 -3.6322e+00 -2.8062e+00 -1.4562e+00 -3.4678e-01 -3.7173e+00
37444 +5.621471319e+00 +5.621471319e+00 -9.795785287e+02 -9.795785287e+02 -7.8703e-01 +2.9621e+00 +3.9234e-01 -1.1719e+00 -2.3165e+00 -2.3064e+00 -1.5669e+00 +9.1727e-01 -1.8083e+00 +2.4832e+00 -2.2543e+00 -7.2621e-01 -5.8432e-01 -3.8949e-01 -5.1630e-01 -3.6321e+00 -2.8070e+00 -1.4524e+00 -3.4635e-01 -3.7166e+00
37862 +5.489573135e+00 +5.489573135e+00 -9.797104269e+02 -9.797104269e+02 -7.8651e-01 +2.9632e+00 +3.9148e-01 -1.1727e+00 -2.3156e+00 -2.3055e+00 -1.5648e+00 +9.2179e-01 -1.8020e+00 +2.4868e+00 -2.2458e+00 -7.0274e-01 -5.4958e-01 -3.4929e-01 -4.8849e-01 -3.6320e+00 -2.8060e+00 -1.4551e+00 -3.4436e-01 -3.7190e+00
38412 +5.363084171e+00 +5.363084171e+00 -9.798369158e+02 -9.798369158e+02 -7.8840e-01 +2.9600e+00 +3.9358e-01 -1.1742e+00 -2.3163e+00 -2.3047e+00 -1.5650e+00 +9.2066e-01 -1.7983e+00 +2.4961e+00 -2.2329e+00 -6.7861e-01 -5.1478e-01 -3.0455e-01 -4.6030e-01 -3.6320e+00 -2.8033e+00 -1.4556e+00 -3.4187e-01 -3.7195e+00
39180 +5.246688330e+00 +5.246688330e+00 -9.799533117e+02 -9.799533117e+02 -7.8967e-01 +2.9577e+00 +3.9015e-01 -1.1754e+00 -2.3151e+00 -2.3086e+00 -1.5664e+00 +9.2159e-01 -1.7929e+00 +2.5066e+00 -2.2107e+00 -6.4548e-01 -4.6890e-01 -2.5297e-01 -4.1722e-01 -3.6316e+00 -2.8033e+00 -1.4562e+00 -3.3659e-01 -3.7197e+00
40776 +5.123582273e+00 +5.123582273e+00 -9.800764177e+02 -9.800764177e+02 -7.8921e-01 +2.9591e+00 +3.9174e-01 -1.1739e+00 -2.3167e+00 -2.3038e+00 -1.5620e+00 +9.2631e-01 -1.7883e+00 +2.5139e+00 -2.2007e+00 -6.3101e-01 -4.4447e-01 -2.2280e-01 -3.9459e-01 -3.6230e+00 -2.8047e+00 -1.4519e+00 -3.4478e-01 -3.7190e+00
41178 +5.010234817e+00 +5.010234817e+00 -9.801897652e+02 -9.801897652e+02 -7.8965e-01 +2.9600e+00 +3.9252e-01 -1.1745e+00 -2.3167e+00 -2.3045e+00 -1.5633e+00 +9.2694e-01 -1.7891e+00 +2.5134e+00 -2.1995e+00 -6.3166e-01 -4.3925e-01 -2.1703e-01 -3.9072e-01 -3.6085e+00 -2.8056e+00 -1.4542e+00 -3.4203e-01 -3.7198e+00
41504 +4.890345040e+00 +4.890345040e+00 -9.803096550e+02 -9.803096550e+02 -7.9097e-01 +2.9612e+00 +3.9146e-01 -1.1754e+00 -2.3132e+00 -2.3041e+00 -1.5604e+00 +9.2834e-01 -1.7890e+00 +2.5164e+00 -2.1998e+00 -6.3166e-01 -4.3790e-01 -2.1166e-01 -3.7333e-01 -3.5835e+00 -2.8057e+00 -1.4552e+00 -3.4306e-01 -3.7225e+00
41778 +4.785866020e+00 +4.785866020e+00 -9.804141340e+02 -9.804141340e+02 -7.9139e-01 +2.9597e+00 +3.9138e-01 -1.1708e+00 -2.3144e+00 -2.3056e+00 -1.5630e+00 +9.2485e-01 -1.7892e+00 +2.5131e+00 -2.2017e+00 -6.2572e-01 -4.2522e-01 -1.8489e-01 -3.4333e-01 -3.5632e+00 -2.8044e+00 -1.4543e+00 -3.4052e-01 -3.7198e+00
42000 +4.675943986e+00 +4.675943986e+00 -9.805240560e+02 -9.805240560e+02 -7.8821e-01 +2.9616e+00 +3.9255e-01 -1.1714e+00 -2.3140e+00 -2.3054e+00 -1.5632e+00 +9.2225e-01 -1.7864e+00 +2.5170e+00 -2.1949e+00 -6.1679e-01 -3.9937e-01 -1.5460e-01 -3.1319e-01 -3.5442e+00 -2.8022e+00 -1.4512e+00 -3.3783e-01 -3.7234e+00
42306 +4.568660951e+00 +4.568660951e+00 -9.806313390e+02 -9.806313390e+02 -7.8773e-01 +2.9601e+00 +3.9225e-01 -1.1719e+00 -2.3107e+00 -2.3046e+00 -1.5634e+00 +9.2595e-01 -1.7876e+00 +2.5177e+00 -2.1880e+00 -6.0510e-01 -3.9014e-01 -1.2885e-01 -2.8881e-01 -3.5288e+00 -2.8049e+00 -1.4508e+00 -3.4041e-01 -3.7221e+00
42570 +4.463523205e+00 +4.463523205e+00 -9.807364768e+02 -9.807364768e+02 -7.8698e-01 +2.9596e+00 +3.9153e-01 -1.1718e+00 -2.3121e+00 -2.3026e+00 -1.5638e+00 +9.2483e-01 -1.7864e+00 +2.5239e+00 -2.1821e+00 -5.9320e-01 -3.6748e-01 -1.1051e-01 -2.6103e-01 -3.5113e+00 -2.8045e+00 -1.4459e+00 -3.4247e-01 -3.7231e+00
42834 +4.362843130e+00 +4.362843130e+00 -9.808371569e+02 -9.808371569e+02 -7.8695e-01 +2.9591e+00 +3.9229e-01 -1.1718e+00 -2.3133e+00 -2.3040e+00 -1.5636e+00 +9.2612e-01 -1.7867e+00 +2.5205e+00 -2.1807e+00 -5.8800e-01 -3.5148e-01 -7.8933e-02 -2.3001e-01 -3.4951e+00 -2.8037e+00 -1.4563e+00 -3.4136e-01 -3.7233e+00
43186 +4.264364329e+00 +4.264364329e+00 -9.809356357e+02 -9.809356357e+02 -7.8970e-01 +2.9590e+00 +3.9250e-01 -1.1705e+00 -2.3128e+00 -2.3037e+00 -1.5616e+00 +9.2792e-01 -1.7860e+00 +2.5314e+00 -2.1721e+00 -5.7598e-01 -3.4133e-01 -6.3520e-02 -2.1120e-01 -3.4780e+00 -2.8013e+00 -1.4584e+00 -3.4265e-01 -3.7208e+00
43604 +4.168217666e+00 +4.168217666e+00 -9.810317823e+02 -9.810317823e+02 -7.8885e-01 +2.9610e+00 +3.9308e-01 -1.1716e+00 -2.3146e+00 -2.3037e+00 -1.5614e+00 +9.2567e-01 -1.7841e+00 +2.5268e+00 -2.1702e+00 -5.6511e-01 -3.2101e-01 -3.5121e-02 -1.7565e-01 -3.4558e+00 -2.8001e+00 -1.4514e+00 -3.4436e-01 -3.7210e+00
